Timestamp;Power [kW];QoS
08/12/2022 12:00:00 AM;43.671;0
08/12/2022 12:00:30 AM;49.746;0
08/12/2022 12:01:00 AM;49.658;0
08/12/2022 12:01:30 AM;49.658;0
08/12/2022 12:02:00 AM;49.923;0
08/12/2022 12:02:30 AM;49.835;0
08/12/2022 12:03:00 AM;49.746;0
08/12/2022 12:03:30 AM;49.746;0
08/12/2022 12:04:00 AM;49.746;0
08/12/2022 12:04:30 AM;49.835;0
08/12/2022 12:05:00 AM;52.124;0
08/12/2022 12:05:30 AM;52.388;0
08/12/2022 12:06:00 AM;49.218;0
08/12/2022 12:06:30 AM;51.507;0
08/12/2022 12:07:00 AM;53.621;0
08/12/2022 12:07:30 AM;54.589;0
08/12/2022 12:08:00 AM;52.036;0
08/12/2022 12:08:30 AM;51.772;0
08/12/2022 12:09:00 AM;51.86;0
08/12/2022 12:09:30 AM;52.036;0
08/12/2022 12:10:00 AM;53.092;0
08/12/2022 12:10:30 AM;52.916;0
08/12/2022 12:11:00 AM;53.356;0
08/12/2022 12:11:30 AM;50.803;0
08/12/2022 12:12:00 AM;50.715;0
08/12/2022 12:12:30 AM;50.539;0
08/12/2022 12:13:00 AM;50.715;0
08/12/2022 12:13:30 AM;51.243;0
08/12/2022 12:14:00 AM;50.715;0
08/12/2022 12:14:30 AM;46.929;0
08/12/2022 12:15:00 AM;46.841;0
08/12/2022 12:15:30 AM;46.489;0
08/12/2022 12:16:00 AM;47.193;0
08/12/2022 12:16:30 AM;46.401;0
08/12/2022 12:17:00 AM;46.313;0
08/12/2022 12:17:30 AM;46.137;0
08/12/2022 12:18:00 AM;46.225;0
08/12/2022 12:18:30 AM;45.96;0
08/12/2022 12:19:00 AM;46.841;0
08/12/2022 12:19:30 AM;45.784;0
08/12/2022 12:20:00 AM;45.96;0
08/12/2022 12:20:30 AM;45.96;0
08/12/2022 12:21:00 AM;45.696;0
08/12/2022 12:21:30 AM;45.784;0
08/12/2022 12:22:00 AM;45.52;0
08/12/2022 12:22:30 AM;45.432;0
08/12/2022 12:23:00 AM;45.608;0
08/12/2022 12:23:30 AM;45.344;0
08/12/2022 12:24:00 AM;44.992;0
08/12/2022 12:24:30 AM;45.344;0
08/12/2022 12:25:00 AM;45.168;0
08/12/2022 12:25:30 AM;44.992;0
08/12/2022 12:26:00 AM;47.721;0
08/12/2022 12:26:30 AM;47.986;0
08/12/2022 12:27:00 AM;45.432;0
08/12/2022 12:27:30 AM;45.432;0
08/12/2022 12:28:00 AM;45.608;0
08/12/2022 12:28:30 AM;45.168;0
08/12/2022 12:29:00 AM;45.344;0
