Timestamp;Power [kW];QoS
08/12/2022 12:00:00 AM;84.311;0
08/12/2022 12:00:30 AM;84.196;0
08/12/2022 12:01:00 AM;85.13;0
08/12/2022 12:01:30 AM;92.712;0
08/12/2022 12:02:00 AM;101.839;0
08/12/2022 12:02:30 AM;86.809;0
08/12/2022 12:03:00 AM;76.829;0
08/12/2022 12:03:30 AM;75.325;0
08/12/2022 12:04:00 AM;81.58;0
08/12/2022 12:04:30 AM;90.886;0
08/12/2022 12:05:00 AM;101.292;0
08/12/2022 12:05:30 AM;85.879;0
08/12/2022 12:06:00 AM;79.367;0
08/12/2022 12:06:30 AM;81.627;0
08/12/2022 12:07:00 AM;87.12;0
08/12/2022 12:07:30 AM;84.903;0
08/12/2022 12:08:00 AM;87.849;0
08/12/2022 12:08:30 AM;85.864;0
08/12/2022 12:09:00 AM;89.458;0
08/12/2022 12:09:30 AM;87.546;0
08/12/2022 12:10:00 AM;86.969;0
08/12/2022 12:10:30 AM;88.652;0
08/12/2022 12:11:00 AM;83.39;0
08/12/2022 12:11:30 AM;87.748;0
08/12/2022 12:12:00 AM;89.643;0
08/12/2022 12:12:30 AM;84.626;0
08/12/2022 12:13:00 AM;86.166;0
08/12/2022 12:13:30 AM;83.04;0
08/12/2022 12:14:00 AM;83.219;0
08/12/2022 12:14:30 AM;85.016;0
08/12/2022 12:15:00 AM;87.839;0
08/12/2022 12:15:30 AM;87.076;0
08/12/2022 12:16:00 AM;82.665;0
08/12/2022 12:16:30 AM;87.604;0
08/12/2022 12:17:00 AM;82.423;0
08/12/2022 12:17:30 AM;85.672;0
08/12/2022 12:18:00 AM;83.565;0
08/12/2022 12:18:30 AM;80.965;0
08/12/2022 12:19:00 AM;80.982;0
08/12/2022 12:19:30 AM;85.529;0
08/12/2022 12:20:00 AM;79.766;0
08/12/2022 12:20:30 AM;80.192;0
08/12/2022 12:21:00 AM;81.896;0
08/12/2022 12:21:30 AM;80.582;0
08/12/2022 12:22:00 AM;89.177;0
08/12/2022 12:22:30 AM;88.443;0
08/12/2022 12:23:00 AM;84.834;0
08/12/2022 12:23:30 AM;82.381;0
08/12/2022 12:24:00 AM;89.563;0
08/12/2022 12:24:30 AM;89.998;0
08/12/2022 12:25:00 AM;86.72;0
08/12/2022 12:25:30 AM;83.084;0
08/12/2022 12:26:00 AM;82.315;0
08/12/2022 12:26:30 AM;88.705;0
08/12/2022 12:27:00 AM;85.213;0
08/12/2022 12:27:30 AM;82.611;0
08/12/2022 12:28:00 AM;82.621;0
08/12/2022 12:28:30 AM;79.821;0
08/12/2022 12:29:00 AM;88.284;0
08/12/2022 12:29:30 AM;77.134;0
08/12/2022 12:30:00 AM;77.225;0
08/12/2022 12:30:30 AM;78.824;0
08/12/2022 12:31:00 AM;83.258;0
08/12/2022 12:31:30 AM;83.092;0
08/12/2022 12:32:00 AM;82.466;0
08/12/2022 12:32:30 AM;79.36;0
08/12/2022 12:33:00 AM;81.614;0
08/12/2022 12:33:30 AM;83.524;0
08/12/2022 12:34:00 AM;83.787;0
08/12/2022 12:34:30 AM;83.491;0
08/12/2022 12:35:00 AM;86.077;0
08/12/2022 12:35:30 AM;80.865;0
08/12/2022 12:36:00 AM;82.96;0
08/12/2022 12:36:30 AM;82.023;0
08/12/2022 12:37:00 AM;87.04;0
08/12/2022 12:37:30 AM;77.64;0
08/12/2022 12:38:00 AM;83.065;0
08/12/2022 12:38:30 AM;82.154;0
08/12/2022 12:39:00 AM;80.506;0
08/12/2022 12:39:30 AM;78.288;0
08/12/2022 12:40:00 AM;81.055;0
08/12/2022 12:40:30 AM;73.729;0
08/12/2022 12:41:00 AM;74.435;0
08/12/2022 12:41:30 AM;76.167;0
08/12/2022 12:42:00 AM;87.439;0
08/12/2022 12:42:30 AM;84.216;0
08/12/2022 12:43:00 AM;85.018;0
08/12/2022 12:43:30 AM;84.175;0
08/12/2022 12:44:00 AM;87.722;0
08/12/2022 12:44:30 AM;80.276;0
08/12/2022 12:45:00 AM;88.687;0
08/12/2022 12:45:30 AM;78.262;0
08/12/2022 12:46:00 AM;77.141;0
