IsoDatetime,wt,storage,solar
2022-07-15T07:45:00,12.821099,-9.021683,643.548523
2022-07-15T07:50:00,5.1815,-11.990907,676.460693
2022-07-15T07:55:00,28.012102,-13.614304,796.058044
2022-07-15T08:00:00,10.514716,-12.288659,1127.951782
2022-07-15T08:05:00,31.566145,-12.245882,1209.670288
2022-07-15T08:10:00,19.479958,-8.881093,1004.451477
2022-07-15T08:15:00,20.443104,-8.836494,841.647705
2022-07-15T08:20:00,16.623732,-8.816914,1056.94104
2022-07-15T08:25:00,17.458027,-8.86992,1597.150757
2022-07-15T08:30:00,21.770414,-8.840281,1639.092407
2022-07-15T08:35:00,27.502434,-10.087473,3190.896484
2022-07-15T08:40:00,38.443748,-13.010148,2020.236572
2022-07-15T08:45:00,62.433369,-12.975953,1341.314087
2022-07-15T08:50:00,34.413483,-12.378702,3123.974854
2022-07-15T08:55:00,23.104982,-11.69355,2659.42627
2022-07-15T09:00:00,7.356613,-11.744249,3270.995605
2022-07-15T09:05:00,50.028572,-11.781944,3158.108643
2022-07-15T09:10:00,39.020576,-11.572094,3356.452148
2022-07-15T09:15:00,65.019295,11.431096,3375.793945
2022-07-15T09:20:00,74.44017,12.910507,2150.31665
2022-07-15T09:25:00,99.202904,-12.288321,3165.764893
2022-07-15T09:30:00,68.940613,-13.219736,1984.764526
2022-07-15T09:35:00,26.688356,-75.303047,885.860352
2022-07-15T09:40:00,158.925919,-13.233849,1275.499512
2022-07-15T09:45:00,-7.041495,12.077836,1538.446167
2022-07-15T09:50:00,53.298561,12.397474,3868.306885
2022-07-15T09:55:00,95.801659,13.211899,1225.052979
2022-07-15T10:00:00,121.625626,13.217158,2778.73291
2022-07-15T10:05:00,42.715622,13.464639,1365.425903
2022-07-15T10:10:00,89.714584,-113.421127,889.348511
2022-07-15T10:15:00,238.78569,-89.584892,889.641479
2022-07-15T10:20:00,251.56366,-88.48085,889.214355
2022-07-15T10:25:00,170.709061,12.214971,1494.742065
2022-07-15T10:30:00,165.674377,12.589455,2192.489014
2022-07-15T10:35:00,250.18425,12.761939,1585.627441
2022-07-15T10:40:00,257.096222,12.821722,1076.334229
2022-07-15T10:45:00,119.487953,-13.59328,1339.11731
2022-07-15T10:50:30,74.215248,-12.527602,1570.09021
2022-07-15T10:55:00,20.237406,12.616097,957.223755
2022-07-15T11:00:00,28.141356,-11.789927,1726.913818
2022-07-15T11:05:00,91.184784,-12.126055,1792.316772
2022-07-15T11:10:00,156.283707,-12.061219,808.335876
2022-07-15T11:15:00,58.388878,-11.828423,511.946503
2022-07-15T11:20:00,459.61087,-9.17388,668.050476
2022-07-15T11:25:00,76.925179,-9.179938,1707.544556
2022-07-15T11:30:00,227.991745,-14.346585,1348.321533
2022-07-15T11:35:00,139.144455,-13.291502,1487.430298
2022-07-15T11:40:00,190.186401,-13.188361,3640.523926
2022-07-15T11:45:00,211.730408,12.038713,1498.175049
2022-07-15T11:50:00,138.664444,12.203524,681.289368
2022-07-15T11:55:00,92.192619,-9.87367,690.887756
2022-07-15T12:00:00,121.58033,-8.913006,1397.02002
2022-07-15T12:05:00,117.553131,-8.881006,877.231323
2022-07-15T12:10:00,99.638939,-8.863975,700.459534
2022-07-15T12:15:00,110.585266,-8.904514,807.661377
2022-07-15T12:20:00,108.488503,-9.001646,1778.810059
2022-07-15T12:25:00,149.911484,-13.406964,1800.732178
2022-07-15T12:30:00,76.520164,-13.440341,1358.704468
2022-07-15T12:35:00,220.843719,-13.460619,1081.583618
2022-07-15T12:40:00,103.519684,-12.571706,1144.811523
2022-07-15T12:45:00,212.668549,-91.883553,889.725464
2022-07-15T12:50:00,148.303452,12.940098,1128.680054
2022-07-15T12:55:00,304.252808,-12.426215,806.723145
2022-07-15T13:00:00,189.65744,-12.034733,1639.173096
2022-07-15T13:05:00,96.645706,-12.881517,1153.335449
2022-07-15T13:10:00,292.150452,-11.821941,894.167236
2022-07-15T13:15:00,172.519577,-11.99308,683.604431
2022-07-15T13:20:00,105.28643,-12.010933,1159.032104
2022-07-15T13:25:00,297.176544,-12.056585,2033.467529
2022-07-15T13:30:00,144.706589,-12.053129,3024.866455
2022-07-15T13:35:00,258.547913,-11.753923,1235.542358
2022-07-15T13:40:00,212.036667,-88.523163,2394.206787
2022-07-15T13:45:00,144.413757,-12.533798,1457.562256
2022-07-15T13:50:00,60.02914,-12.111697,2258.237549
2022-07-15T13:55:00,151.263794,-12.121861,1537.787231
2022-07-15T14:00:00,139.88945,-12.126748,1190.981934
2022-07-15T14:05:00,351.473419,-9.190118,1845.951538
2022-07-15T14:10:00,75.150665,15.406274,1445.596558
2022-07-15T14:15:00,180.684219,-15.313415,1468.402954
2022-07-15T14:20:00,211.245483,-13.307085,2118.059082
2022-07-15T14:25:00,165.1409,-12.65599,1861.022949
2022-07-15T14:30:00,376.008728,0.0,1752.903931
2022-07-15T14:35:00,336.426453,-9.934644,1797.533936
2022-07-15T14:40:00,166.933548,-111.362549,891.046509
2022-07-15T14:45:00,376.602325,-9.381604,1590.281494
2022-07-15T14:50:00,310.486725,-113.700325,890.529358
2022-07-15T14:55:00,156.554916,-9.157409,2167.328369
2022-07-15T15:00:00,362.167419,-8.980594,1874.655884
2022-07-15T15:05:00,339.771118,-116.384361,892.680359
2022-07-15T15:10:00,714.419128,-90.216331,890.111145
2022-07-15T15:15:00,320.065338,8.304344,2653.943115
2022-07-15T15:20:00,263.581177,-94.011322,890.267029
