Timestamp;Current Ib [V];QoS
08/12/2022 05:22:30 AM;0.545;0
08/12/2022 05:23:00 AM;0.549;0
08/12/2022 05:23:30 AM;0.549;0
08/12/2022 05:24:00 AM;0.548;0
08/12/2022 05:24:30 AM;0.547;0
08/12/2022 05:25:00 AM;0.549;0
08/12/2022 05:25:30 AM;0.547;0
08/12/2022 05:26:00 AM;0.548;0
08/12/2022 05:26:30 AM;0.548;0
08/12/2022 05:27:00 AM;0.547;0
08/12/2022 05:27:30 AM;0.549;0
08/12/2022 05:28:00 AM;0.548;0
08/12/2022 05:28:30 AM;0.547;0
08/12/2022 05:29:00 AM;0.548;0
08/12/2022 05:29:30 AM;0.545;0
08/12/2022 05:30:00 AM;0.547;0
08/12/2022 05:30:30 AM;0.548;0
08/12/2022 05:31:00 AM;0.55;0
08/12/2022 05:31:30 AM;0.548;0
08/12/2022 05:32:00 AM;0.547;0
08/12/2022 05:32:30 AM;0.549;0
08/12/2022 05:33:00 AM;0.548;0
08/12/2022 05:33:30 AM;0.549;0
08/12/2022 05:34:00 AM;0.548;0
08/12/2022 05:34:30 AM;0.546;0
08/12/2022 05:35:00 AM;0.548;0
08/12/2022 05:35:30 AM;0.549;0
08/12/2022 05:36:00 AM;0.55;0
08/12/2022 05:36:30 AM;0.55;0
08/12/2022 05:37:00 AM;0.55;0
08/12/2022 05:37:30 AM;0.55;0
08/12/2022 05:38:00 AM;0.549;0
08/12/2022 05:38:30 AM;0.552;0
08/12/2022 05:39:00 AM;0.55;0
08/12/2022 05:39:30 AM;0.55;0
08/12/2022 05:40:00 AM;0.552;0
08/12/2022 05:40:30 AM;0.552;0
08/12/2022 05:41:00 AM;0.553;0
08/12/2022 05:41:30 AM;0.555;0
08/12/2022 05:42:00 AM;0.555;0
08/12/2022 05:42:30 AM;0.555;0
08/12/2022 05:43:00 AM;0.556;0
08/12/2022 05:43:30 AM;0.552;0
08/12/2022 05:44:00 AM;0.552;0
08/12/2022 05:44:30 AM;0.714;0
08/12/2022 05:45:00 AM;0.787;0
08/12/2022 05:45:30 AM;0.785;0
08/12/2022 05:46:00 AM;0.793;0
08/12/2022 05:46:30 AM;0.793;0
08/12/2022 05:47:00 AM;0.792;0
08/12/2022 05:47:30 AM;0.789;0
08/12/2022 05:48:00 AM;0.788;0
08/12/2022 05:48:30 AM;0.785;0
08/12/2022 05:49:00 AM;0.786;0
08/12/2022 05:49:30 AM;0.791;0
08/12/2022 05:50:00 AM;0.79;0
08/12/2022 05:50:30 AM;0.789;0
08/12/2022 05:51:00 AM;0.791;0
08/12/2022 05:51:30 AM;0.768;0
08/12/2022 05:52:00 AM;0.766;0
08/12/2022 05:52:30 AM;0.761;0
08/12/2022 05:53:00 AM;0.748;0
08/12/2022 05:53:30 AM;0.744;0
08/12/2022 05:54:00 AM;0.725;0
08/12/2022 05:54:30 AM;0.723;0
08/12/2022 05:55:00 AM;0.718;0
08/12/2022 05:55:30 AM;0.717;0
08/12/2022 05:56:00 AM;0.72;0
08/12/2022 05:56:30 AM;0.717;0
08/12/2022 05:57:00 AM;0.715;0
08/12/2022 05:57:30 AM;0.716;0
08/12/2022 05:58:00 AM;0.713;0
08/12/2022 05:58:30 AM;0.716;0
08/12/2022 05:59:00 AM;0.711;0
08/12/2022 05:59:30 AM;0.713;0
08/12/2022 06:00:00 AM;0.708;0
08/12/2022 06:00:30 AM;0.706;0
08/12/2022 06:01:00 AM;0.71;0
08/12/2022 06:01:30 AM;0.711;0
08/12/2022 06:02:00 AM;0.708;0
08/12/2022 06:02:30 AM;0.71;0
08/12/2022 06:03:00 AM;0.708;0
08/12/2022 06:03:30 AM;0.711;0
08/12/2022 06:04:00 AM;0.702;0
08/12/2022 06:04:30 AM;0.702;0
08/12/2022 06:05:00 AM;0.702;0
08/12/2022 06:05:30 AM;0.702;0
08/12/2022 06:06:00 AM;0.7;0
08/12/2022 06:06:30 AM;0.698;0
08/12/2022 06:07:00 AM;0.693;0
08/12/2022 06:07:30 AM;0.697;0
08/12/2022 06:08:00 AM;0.691;0
08/12/2022 06:08:30 AM;0.689;0
08/12/2022 06:09:00 AM;0.688;0
08/12/2022 06:09:30 AM;0.549;0
08/12/2022 06:10:00 AM;0.528;0
08/12/2022 06:10:30 AM;0.532;0
08/12/2022 06:11:00 AM;0.531;0
08/12/2022 06:11:30 AM;0.532;0
08/12/2022 06:12:00 AM;0.53;0
08/12/2022 06:12:30 AM;0.532;0
08/12/2022 06:13:00 AM;0.532;0
08/12/2022 06:13:30 AM;0.532;0
08/12/2022 06:14:00 AM;0.532;0
08/12/2022 06:14:30 AM;0.535;0
08/12/2022 06:15:00 AM;0.533;0
08/12/2022 06:15:30 AM;0.53;0
08/12/2022 06:16:00 AM;0.531;0
08/12/2022 06:16:30 AM;0.531;0
08/12/2022 06:17:00 AM;0.533;0
08/12/2022 06:17:30 AM;0.532;0
08/12/2022 06:18:00 AM;0.534;0
08/12/2022 06:18:30 AM;0.532;0
08/12/2022 06:19:00 AM;0.53;0
08/12/2022 06:19:30 AM;0.533;0
08/12/2022 06:20:00 AM;0.534;0
08/12/2022 06:20:30 AM;0.532;0
08/12/2022 06:21:00 AM;0.53;0
08/12/2022 06:21:30 AM;0.532;0
08/12/2022 06:22:00 AM;0.533;0
08/12/2022 06:22:30 AM;0.533;0
08/12/2022 06:23:00 AM;0.532;0
08/12/2022 06:23:30 AM;0.53;0
08/12/2022 06:24:00 AM;0.53;0
08/12/2022 06:24:30 AM;0.532;0
08/12/2022 06:25:00 AM;0.53;0
08/12/2022 06:25:30 AM;0.532;0
08/12/2022 06:26:00 AM;0.531;0
08/12/2022 06:26:30 AM;0.53;0
08/12/2022 06:27:00 AM;0.533;0
08/12/2022 06:27:30 AM;0.534;0
08/12/2022 06:28:00 AM;0.531;0
08/12/2022 06:28:30 AM;0.532;0
08/12/2022 06:29:00 AM;0.531;0
08/12/2022 06:29:30 AM;0.534;0
08/12/2022 06:30:00 AM;0.53;0
08/12/2022 06:30:30 AM;0.534;0
08/12/2022 06:31:00 AM;0.534;0
08/12/2022 06:31:30 AM;0.533;0
08/12/2022 06:32:00 AM;0.531;0
08/12/2022 06:32:30 AM;0.53;0
08/12/2022 06:33:00 AM;0.53;0
08/12/2022 06:33:30 AM;0.53;0
08/12/2022 06:34:00 AM;0.531;0
08/12/2022 06:34:30 AM;0.532;0
08/12/2022 06:35:00 AM;0.53;0
08/12/2022 06:35:30 AM;0.53;0
08/12/2022 06:36:00 AM;0.643;0
08/12/2022 06:36:30 AM;0.718;0
08/12/2022 06:37:00 AM;0.746;0
08/12/2022 06:37:30 AM;0.752;0
08/12/2022 06:38:00 AM;0.749;0
08/12/2022 06:38:30 AM;0.754;0
08/12/2022 06:39:00 AM;0.75;0
08/12/2022 06:39:30 AM;0.756;0
08/12/2022 06:40:00 AM;0.755;0
08/12/2022 06:40:30 AM;0.753;0
08/12/2022 06:41:00 AM;0.75;0
08/12/2022 06:41:30 AM;0.749;0
08/12/2022 06:42:00 AM;0.751;0
08/12/2022 06:42:30 AM;0.749;0
08/12/2022 06:43:00 AM;0.752;0
08/12/2022 06:43:30 AM;0.753;0
08/12/2022 06:44:00 AM;0.751;0
08/12/2022 06:44:30 AM;0.756;0
08/12/2022 06:45:00 AM;0.758;0
08/12/2022 06:45:30 AM;0.755;0
08/12/2022 06:46:00 AM;0.749;0
08/12/2022 06:46:30 AM;0.749;0
08/12/2022 06:47:00 AM;0.745;0
08/12/2022 06:47:30 AM;0.732;0
08/12/2022 06:48:00 AM;0.729;0
08/12/2022 06:48:30 AM;0.701;0
08/12/2022 06:49:00 AM;0.699;0
08/12/2022 06:49:30 AM;0.682;0
08/12/2022 06:50:00 AM;0.678;0
08/12/2022 06:50:30 AM;0.689;0
08/12/2022 06:51:00 AM;0.692;0
08/12/2022 06:51:30 AM;0.687;0
08/12/2022 06:52:00 AM;0.683;0
08/12/2022 06:52:30 AM;0.679;0
08/12/2022 06:53:00 AM;0.676;0
08/12/2022 06:53:30 AM;0.678;0
08/12/2022 06:54:00 AM;0.678;0
08/12/2022 06:54:30 AM;0.675;0
08/12/2022 06:55:00 AM;0.675;0
08/12/2022 06:55:30 AM;0.675;0
08/12/2022 06:56:00 AM;0.669;0
08/12/2022 06:56:30 AM;0.667;0
08/12/2022 06:57:00 AM;0.66;0
08/12/2022 06:57:30 AM;0.675;0
08/12/2022 06:58:00 AM;0.672;0
08/12/2022 06:58:30 AM;0.675;0
08/12/2022 06:59:00 AM;0.675;0
08/12/2022 06:59:30 AM;0.675;0
08/12/2022 07:00:00 AM;0.678;0
08/12/2022 07:00:30 AM;0.678;0
08/12/2022 07:01:00 AM;0.676;0
08/12/2022 07:01:30 AM;0.673;0
08/12/2022 07:02:00 AM;0.67;0
08/12/2022 07:02:30 AM;0.666;0
08/12/2022 07:03:00 AM;0.67;0
08/12/2022 07:03:30 AM;0.673;0
08/12/2022 07:04:00 AM;0.675;0
08/12/2022 07:04:30 AM;0.675;0
08/12/2022 07:05:00 AM;0.677;0
08/12/2022 07:05:30 AM;0.677;0
08/12/2022 07:06:00 AM;0.678;0
08/12/2022 07:06:30 AM;0.681;0
08/12/2022 07:07:00 AM;0.675;0
08/12/2022 07:07:30 AM;0.675;0
08/12/2022 07:08:00 AM;0.675;0
08/12/2022 07:08:30 AM;0.664;0
08/12/2022 07:09:00 AM;0.671;0
08/12/2022 07:09:30 AM;0.668;0
08/12/2022 07:10:00 AM;0.674;0
08/12/2022 07:10:30 AM;0.678;0
08/12/2022 07:11:00 AM;0.679;0
08/12/2022 07:11:30 AM;0.68;0
08/12/2022 07:12:00 AM;0.68;0
08/12/2022 07:12:30 AM;0.679;0
08/12/2022 07:13:00 AM;0.68;0
08/12/2022 07:13:30 AM;0.679;0
08/12/2022 07:14:00 AM;0.677;0
08/12/2022 07:14:30 AM;0.668;0
08/12/2022 07:15:00 AM;0.67;0
08/12/2022 07:15:30 AM;0.68;0
08/12/2022 07:16:00 AM;0.679;0
08/12/2022 07:16:30 AM;0.676;0
08/12/2022 07:17:00 AM;0.673;0
08/12/2022 07:17:30 AM;0.674;0
08/12/2022 07:18:00 AM;0.673;0
08/12/2022 07:18:30 AM;0.678;0
08/12/2022 07:19:00 AM;0.68;0
08/12/2022 07:19:30 AM;0.68;0
08/12/2022 07:20:00 AM;0.67;0
08/12/2022 07:20:30 AM;0.568;0
08/12/2022 07:21:00 AM;0.538;0
08/12/2022 07:21:30 AM;0.535;0
08/12/2022 07:22:00 AM;0.536;0
08/12/2022 07:22:30 AM;0.537;0
08/12/2022 07:23:00 AM;0.539;0
08/12/2022 07:23:30 AM;0.537;0
08/12/2022 07:24:00 AM;0.54;0
08/12/2022 07:24:30 AM;0.538;0
08/12/2022 07:25:00 AM;0.536;0
08/12/2022 07:25:30 AM;0.54;0
08/12/2022 07:26:00 AM;0.538;0
08/12/2022 07:26:30 AM;0.538;0
08/12/2022 07:27:00 AM;0.538;0
08/12/2022 07:27:30 AM;0.539;0
08/12/2022 07:28:00 AM;0.541;0
08/12/2022 07:28:30 AM;0.539;0
08/12/2022 07:29:00 AM;0.543;0
08/12/2022 07:29:30 AM;0.542;0
08/12/2022 07:30:00 AM;0.539;0
08/12/2022 07:30:30 AM;0.542;0
08/12/2022 07:31:00 AM;0.541;0
08/12/2022 07:31:30 AM;0.542;0
08/12/2022 07:32:00 AM;0.542;0
08/12/2022 07:32:30 AM;0.54;0
08/12/2022 07:33:00 AM;0.54;0
08/12/2022 07:33:30 AM;0.543;0
08/12/2022 07:34:00 AM;0.547;0
08/12/2022 07:34:30 AM;0.55;0
08/12/2022 07:35:00 AM;0.548;0
08/12/2022 07:35:30 AM;0.549;0
08/12/2022 07:36:00 AM;0.551;0
08/12/2022 07:36:30 AM;0.551;0
08/12/2022 07:37:00 AM;0.55;0
08/12/2022 07:37:30 AM;0.554;0
08/12/2022 07:38:00 AM;0.554;0
08/12/2022 07:38:30 AM;0.553;0
08/12/2022 07:39:00 AM;0.555;0
08/12/2022 07:39:30 AM;0.555;0
08/12/2022 07:40:00 AM;0.554;0
08/12/2022 07:40:30 AM;0.556;0
08/12/2022 07:41:00 AM;0.554;0
08/12/2022 07:41:30 AM;0.559;0
08/12/2022 07:42:00 AM;0.554;0
08/12/2022 07:42:30 AM;0.557;0
08/12/2022 07:43:00 AM;0.558;0
08/12/2022 07:43:30 AM;0.555;0
08/12/2022 07:44:00 AM;0.556;0
08/12/2022 07:44:30 AM;0.719;0
08/12/2022 07:45:00 AM;0.785;0
08/12/2022 07:45:30 AM;0.809;0
08/12/2022 07:46:00 AM;0.812;0
08/12/2022 07:46:30 AM;0.799;0
08/12/2022 07:47:00 AM;0.811;0
08/12/2022 07:47:30 AM;0.806;0
08/12/2022 07:48:00 AM;0.813;0
08/12/2022 07:48:30 AM;0.812;0
08/12/2022 07:49:00 AM;0.809;0
08/12/2022 07:49:30 AM;0.809;0
08/12/2022 07:50:00 AM;0.801;0
08/12/2022 07:50:30 AM;0.804;0
08/12/2022 07:51:00 AM;0.81;0
08/12/2022 07:51:30 AM;0.807;0
08/12/2022 07:52:00 AM;0.803;0
08/12/2022 07:52:30 AM;0.779;0
08/12/2022 07:53:00 AM;0.776;0
08/12/2022 07:53:30 AM;0.76;0
08/12/2022 07:54:00 AM;0.746;0
08/12/2022 07:54:30 AM;0.75;0
08/12/2022 07:55:00 AM;0.744;0
08/12/2022 07:55:30 AM;0.73;0
08/12/2022 07:56:00 AM;0.729;0
08/12/2022 07:56:30 AM;0.722;0
08/12/2022 07:57:00 AM;0.721;0
08/12/2022 07:57:30 AM;0.718;0
08/12/2022 07:58:00 AM;0.718;0
08/12/2022 07:58:30 AM;0.72;0
08/12/2022 07:59:00 AM;0.713;0
08/12/2022 07:59:30 AM;0.712;0
08/12/2022 08:00:00 AM;0.705;0
08/12/2022 08:00:30 AM;0.708;0
08/12/2022 08:01:00 AM;0.707;0
08/12/2022 08:01:30 AM;0.711;0
08/12/2022 08:02:00 AM;0.708;0
08/12/2022 08:02:30 AM;0.709;0
08/12/2022 08:03:00 AM;0.708;0
08/12/2022 08:03:30 AM;0.708;0
08/12/2022 08:04:00 AM;0.71;0
08/12/2022 08:04:30 AM;0.712;0
08/12/2022 08:05:00 AM;0.709;0
08/12/2022 08:05:30 AM;0.71;0
08/12/2022 08:06:00 AM;0.711;0
08/12/2022 08:06:30 AM;0.712;0
08/12/2022 08:07:00 AM;0.711;0
08/12/2022 08:07:30 AM;0.709;0
08/12/2022 08:08:00 AM;0.709;0
08/12/2022 08:08:30 AM;0.705;0
08/12/2022 08:09:00 AM;0.708;0
08/12/2022 08:09:30 AM;0.708;0
08/12/2022 08:10:00 AM;0.71;0
08/12/2022 08:10:30 AM;0.713;0
08/12/2022 08:11:00 AM;0.709;0
08/12/2022 08:11:30 AM;0.705;0
08/12/2022 08:12:00 AM;0.703;0
08/12/2022 08:12:30 AM;0.703;0
08/12/2022 08:13:00 AM;0.701;0
08/12/2022 08:13:30 AM;0.704;0
08/12/2022 08:14:00 AM;0.702;0
08/12/2022 08:14:30 AM;0.704;0
08/12/2022 08:15:00 AM;0.703;0
08/12/2022 08:15:30 AM;0.703;0
08/12/2022 08:16:00 AM;0.536;0
08/12/2022 08:16:30 AM;0.532;0
08/12/2022 08:17:00 AM;0.533;0
08/12/2022 08:17:30 AM;0.533;0
08/12/2022 08:18:00 AM;0.535;0
08/12/2022 08:18:30 AM;0.532;0
08/12/2022 08:19:00 AM;0.53;0
08/12/2022 08:19:30 AM;0.531;0
08/12/2022 08:20:00 AM;0.532;0
08/12/2022 08:20:30 AM;0.532;0
08/12/2022 08:21:00 AM;0.532;0
08/12/2022 08:21:30 AM;0.532;0
08/12/2022 08:22:00 AM;0.532;0
08/12/2022 08:22:30 AM;0.533;0
08/12/2022 08:23:00 AM;0.533;0
08/12/2022 08:23:30 AM;0.533;0
08/12/2022 08:24:00 AM;0.534;0
08/12/2022 08:24:30 AM;0.532;0
08/12/2022 08:25:00 AM;0.532;0
08/12/2022 08:25:30 AM;0.531;0
08/12/2022 08:26:00 AM;0.532;0
08/12/2022 08:26:30 AM;0.531;0
08/12/2022 08:27:00 AM;0.53;0
08/12/2022 08:27:30 AM;0.532;0
08/12/2022 08:28:00 AM;0.533;0
08/12/2022 08:28:30 AM;0.533;0
08/12/2022 08:29:00 AM;0.553;0
08/12/2022 08:29:30 AM;0.673;0
08/12/2022 08:30:00 AM;0.742;0
08/12/2022 08:30:30 AM;0.762;0
08/12/2022 08:31:00 AM;0.764;0
08/12/2022 08:31:30 AM;0.771;0
08/12/2022 08:32:00 AM;0.761;0
08/12/2022 08:32:30 AM;0.758;0
08/12/2022 08:33:00 AM;0.759;0
08/12/2022 08:33:30 AM;0.759;0
08/12/2022 08:34:00 AM;0.759;0
08/12/2022 08:34:30 AM;0.763;0
08/12/2022 08:35:00 AM;0.76;0
08/12/2022 08:35:30 AM;0.759;0
08/12/2022 08:36:00 AM;0.759;0
08/12/2022 08:36:30 AM;0.759;0
08/12/2022 08:37:00 AM;0.763;0
08/12/2022 08:37:30 AM;0.761;0
08/12/2022 08:38:00 AM;0.762;0
08/12/2022 08:38:30 AM;0.755;0
08/12/2022 08:39:00 AM;0.757;0
08/12/2022 08:39:30 AM;0.753;0
08/12/2022 08:40:00 AM;0.758;0
08/12/2022 08:40:30 AM;0.761;0
08/12/2022 08:41:00 AM;0.764;0
08/12/2022 08:41:30 AM;0.758;0
08/12/2022 08:42:00 AM;0.764;0
08/12/2022 08:42:30 AM;0.762;0
08/12/2022 08:43:00 AM;0.758;0
08/12/2022 08:43:30 AM;0.756;0
08/12/2022 08:44:00 AM;0.759;0
08/12/2022 08:44:30 AM;0.764;0
08/12/2022 08:45:00 AM;0.762;0
08/12/2022 08:45:30 AM;0.737;0
08/12/2022 08:46:00 AM;0.742;0
08/12/2022 08:46:30 AM;0.742;0
08/12/2022 08:47:00 AM;0.734;0
08/12/2022 08:47:30 AM;0.727;0
08/12/2022 08:48:00 AM;0.729;0
08/12/2022 08:48:30 AM;0.722;0
08/12/2022 08:49:00 AM;0.719;0
08/12/2022 08:49:30 AM;0.722;0
08/12/2022 08:50:00 AM;0.719;0
08/12/2022 08:50:30 AM;0.71;0
08/12/2022 08:51:00 AM;0.702;0
08/12/2022 08:51:30 AM;0.719;0
08/12/2022 08:52:00 AM;0.704;0
08/12/2022 08:52:30 AM;0.705;0
08/12/2022 08:53:00 AM;0.701;0
08/12/2022 08:53:30 AM;0.7;0
08/12/2022 08:54:00 AM;0.699;0
08/12/2022 08:54:30 AM;0.7;0
08/12/2022 08:55:00 AM;0.698;0
08/12/2022 08:55:30 AM;0.701;0
08/12/2022 08:56:00 AM;0.698;0
08/12/2022 08:56:30 AM;0.691;0
08/12/2022 08:57:00 AM;0.686;0
08/12/2022 08:57:30 AM;0.69;0
08/12/2022 08:58:00 AM;0.687;0
08/12/2022 08:58:30 AM;0.687;0
08/12/2022 08:59:00 AM;0.688;0
08/12/2022 08:59:30 AM;0.688;0
08/12/2022 09:00:00 AM;0.695;0
08/12/2022 09:00:30 AM;0.692;0
08/12/2022 09:01:00 AM;0.692;0
08/12/2022 09:01:30 AM;0.687;0
08/12/2022 09:02:00 AM;0.691;0
08/12/2022 09:02:30 AM;0.692;0
08/12/2022 09:03:00 AM;0.692;0
08/12/2022 09:03:30 AM;0.682;0
08/12/2022 09:04:00 AM;0.688;0
08/12/2022 09:04:30 AM;0.691;0
08/12/2022 09:05:00 AM;0.691;0
08/12/2022 09:05:30 AM;0.688;0
08/12/2022 09:06:00 AM;0.687;0
08/12/2022 09:06:30 AM;0.69;0
08/12/2022 09:07:00 AM;0.684;0
08/12/2022 09:07:30 AM;0.687;0
08/12/2022 09:08:00 AM;0.685;0
08/12/2022 09:08:30 AM;0.694;0
08/12/2022 09:09:00 AM;0.694;0
08/12/2022 09:09:30 AM;0.702;0
08/12/2022 09:10:00 AM;0.695;0
08/12/2022 09:10:30 AM;0.693;0
08/12/2022 09:11:00 AM;0.697;0
08/12/2022 09:11:30 AM;0.695;0
08/12/2022 09:12:00 AM;0.694;0
08/12/2022 09:12:30 AM;0.692;0
08/12/2022 09:13:00 AM;0.695;0
08/12/2022 09:13:30 AM;0.695;0
08/12/2022 09:14:00 AM;0.693;0
08/12/2022 09:14:30 AM;0.693;0
08/12/2022 09:15:00 AM;0.695;0
08/12/2022 09:15:30 AM;0.693;0
08/12/2022 09:16:00 AM;0.696;0
08/12/2022 09:16:30 AM;0.692;0
08/12/2022 09:17:00 AM;0.692;0
08/12/2022 09:17:30 AM;0.691;0
08/12/2022 09:18:00 AM;0.693;0
08/12/2022 09:18:30 AM;0.693;0
08/12/2022 09:19:00 AM;0.692;0
08/12/2022 09:19:30 AM;0.698;0
08/12/2022 09:20:00 AM;0.697;0
08/12/2022 09:20:30 AM;0.701;0
08/12/2022 09:21:00 AM;0.701;0
08/12/2022 09:21:30 AM;0.704;0
08/12/2022 09:22:00 AM;0.703;0
08/12/2022 09:22:30 AM;0.702;0
08/12/2022 09:23:00 AM;0.709;0
08/12/2022 09:23:30 AM;0.703;0
08/12/2022 09:24:00 AM;0.708;0
08/12/2022 09:24:30 AM;0.706;0
08/12/2022 09:25:00 AM;0.705;0
08/12/2022 09:25:30 AM;0.706;0
08/12/2022 09:26:00 AM;0.705;0
08/12/2022 09:26:30 AM;0.707;0
08/12/2022 09:27:00 AM;0.706;0
08/12/2022 09:27:30 AM;0.704;0
08/12/2022 09:28:00 AM;0.705;0
08/12/2022 09:28:30 AM;0.706;0
08/12/2022 09:29:00 AM;0.708;0
08/12/2022 09:29:30 AM;0.709;0
08/12/2022 09:30:00 AM;0.71;0
08/12/2022 09:30:30 AM;0.708;0
08/12/2022 09:31:00 AM;0.708;0
08/12/2022 09:31:30 AM;0.707;0
08/12/2022 09:32:00 AM;0.714;0
08/12/2022 09:32:30 AM;0.713;0
08/12/2022 09:33:00 AM;0.713;0
08/12/2022 09:33:30 AM;0.726;0
08/12/2022 09:34:00 AM;0.726;0
08/12/2022 09:34:30 AM;0.723;0
08/12/2022 09:35:00 AM;0.715;0
08/12/2022 09:35:30 AM;0.723;0
08/12/2022 09:36:00 AM;0.713;0
08/12/2022 09:36:30 AM;0.713;0
08/12/2022 09:37:00 AM;0.714;0
08/12/2022 09:37:30 AM;0.714;0
08/12/2022 09:38:00 AM;0.715;0
08/12/2022 09:38:30 AM;0.715;0
08/12/2022 09:39:00 AM;0.711;0
08/12/2022 09:39:30 AM;0.72;0
08/12/2022 09:40:00 AM;0.729;0
08/12/2022 09:40:30 AM;0.725;0
08/12/2022 09:41:00 AM;0.725;0
08/12/2022 09:41:30 AM;0.718;0
08/12/2022 09:42:00 AM;0.719;0
08/12/2022 09:42:30 AM;0.733;0
08/12/2022 09:43:00 AM;0.733;0
08/12/2022 09:43:30 AM;0.744;0
08/12/2022 09:44:00 AM;0.752;0
08/12/2022 09:44:30 AM;0.759;0
08/12/2022 09:45:00 AM;0.754;0
08/12/2022 09:45:30 AM;0.754;0
08/12/2022 09:46:00 AM;0.754;0
08/12/2022 09:46:30 AM;0.755;0
08/12/2022 09:47:00 AM;0.756;0
08/12/2022 09:47:30 AM;0.741;0
08/12/2022 09:48:00 AM;0.736;0
08/12/2022 09:48:30 AM;0.753;0
08/12/2022 09:49:00 AM;0.752;0
08/12/2022 09:49:30 AM;0.754;0
08/12/2022 09:50:00 AM;0.756;0
08/12/2022 09:50:30 AM;0.754;0
08/12/2022 09:51:00 AM;0.759;0
08/12/2022 09:51:30 AM;0.759;0
08/12/2022 09:52:00 AM;0.755;0
08/12/2022 09:52:30 AM;0.749;0
08/12/2022 09:53:00 AM;0.75;0
08/12/2022 09:53:30 AM;0.741;0
08/12/2022 09:54:00 AM;0.736;0
08/12/2022 09:54:30 AM;0.748;0
08/12/2022 09:55:00 AM;0.741;0
08/12/2022 09:55:30 AM;0.737;0
08/12/2022 09:56:00 AM;0.742;0
08/12/2022 09:56:30 AM;0.758;0
08/12/2022 09:57:00 AM;0.942;0
08/12/2022 09:57:30 AM;1.001;0
08/12/2022 09:58:00 AM;1.031;0
08/12/2022 09:58:30 AM;1.041;0
08/12/2022 09:59:00 AM;1.042;0
08/12/2022 09:59:30 AM;1.039;0
08/12/2022 10:00:00 AM;1.044;0
08/12/2022 10:00:30 AM;1.049;0
08/12/2022 10:01:00 AM;1.041;0
08/12/2022 10:01:30 AM;1.043;0
08/12/2022 10:02:00 AM;1.043;0
08/12/2022 10:02:30 AM;1.041;0
08/12/2022 10:03:00 AM;1.034;0
08/12/2022 10:03:30 AM;1.042;0
08/12/2022 10:04:00 AM;1.024;0
08/12/2022 10:04:30 AM;1.023;0
08/12/2022 10:05:00 AM;1.014;0
08/12/2022 10:05:30 AM;0.985;0
08/12/2022 10:06:00 AM;0.978;0
08/12/2022 10:06:30 AM;0.993;0
08/12/2022 10:07:00 AM;0.985;0
08/12/2022 10:07:30 AM;0.978;0
08/12/2022 10:08:00 AM;0.958;0
08/12/2022 10:08:30 AM;0.953;0
08/12/2022 10:09:00 AM;0.954;0
08/12/2022 10:09:30 AM;0.954;0
08/12/2022 10:10:00 AM;0.95;0
08/12/2022 10:10:30 AM;0.949;0
08/12/2022 10:11:00 AM;0.945;0
08/12/2022 10:11:30 AM;0.949;0
08/12/2022 10:12:00 AM;0.948;0
08/12/2022 10:12:30 AM;0.947;0
08/12/2022 10:13:00 AM;0.949;0
08/12/2022 10:13:30 AM;0.957;0
08/12/2022 10:14:00 AM;0.945;0
08/12/2022 10:14:30 AM;0.947;0
08/12/2022 10:15:00 AM;0.943;0
08/12/2022 10:15:30 AM;0.947;0
08/12/2022 10:16:00 AM;0.94;0
08/12/2022 10:16:30 AM;0.943;0
08/12/2022 10:17:00 AM;0.941;0
08/12/2022 10:17:30 AM;0.935;0
08/12/2022 10:18:00 AM;0.94;0
08/12/2022 10:18:30 AM;0.881;0
08/12/2022 10:19:00 AM;0.717;0
08/12/2022 10:19:30 AM;0.716;0
08/12/2022 10:20:00 AM;0.713;0
08/12/2022 10:20:30 AM;0.717;0
08/12/2022 10:21:00 AM;0.719;0
08/12/2022 10:21:30 AM;0.718;0
08/12/2022 10:22:00 AM;0.715;0
08/12/2022 10:22:30 AM;0.715;0
08/12/2022 10:23:00 AM;0.715;0
08/12/2022 10:23:30 AM;0.712;0
08/12/2022 10:24:00 AM;0.714;0
08/12/2022 10:24:30 AM;0.714;0
08/12/2022 10:25:00 AM;0.714;0
08/12/2022 10:25:30 AM;0.71;0
08/12/2022 10:26:00 AM;0.714;0
08/12/2022 10:26:30 AM;0.712;0
08/12/2022 10:27:00 AM;0.713;0
08/12/2022 10:27:30 AM;0.713;0
08/12/2022 10:28:00 AM;0.717;0
08/12/2022 10:28:30 AM;0.716;0
08/12/2022 10:29:00 AM;0.717;0
08/12/2022 10:29:30 AM;0.716;0
08/12/2022 10:30:00 AM;0.716;0
08/12/2022 10:30:30 AM;0.711;0
08/12/2022 10:31:00 AM;0.713;0
08/12/2022 10:31:30 AM;0.71;0
08/12/2022 10:32:00 AM;0.715;0
08/12/2022 10:32:30 AM;0.713;0
08/12/2022 10:33:00 AM;0.714;0
08/12/2022 10:33:30 AM;0.71;0
08/12/2022 10:34:00 AM;0.714;0
08/12/2022 10:34:30 AM;0.717;0
08/12/2022 10:35:00 AM;0.717;0
08/12/2022 10:35:30 AM;0.713;0
08/12/2022 10:36:00 AM;0.717;0
08/12/2022 10:36:30 AM;0.715;0
08/12/2022 10:37:00 AM;0.712;0
08/12/2022 10:37:30 AM;0.719;0
08/12/2022 10:38:00 AM;0.72;0
08/12/2022 10:38:30 AM;0.719;0
08/12/2022 10:39:00 AM;0.72;0
08/12/2022 10:39:30 AM;0.716;0
