Timestamp;Current Ir [A];QoS
08/12/2022 12:00:00 AM;39.706;0
08/12/2022 12:00:30 AM;39.655;0
08/12/2022 12:01:00 AM;50.54;0
08/12/2022 12:01:30 AM;49.86;0
08/12/2022 12:02:00 AM;39.019;0
08/12/2022 12:02:30 AM;50.119;0
08/12/2022 12:03:00 AM;39.156;0
08/12/2022 12:03:30 AM;39.156;0
08/12/2022 12:04:00 AM;58.803;0
08/12/2022 12:04:30 AM;58.803;0
08/12/2022 12:05:00 AM;50.08;0
08/12/2022 12:05:30 AM;38.631;0
08/12/2022 12:06:00 AM;38.834;0
08/12/2022 12:06:30 AM;28.647;0
08/12/2022 12:07:00 AM;28.765;0
08/12/2022 12:07:30 AM;39.093;0
08/12/2022 12:08:00 AM;38.884;0
08/12/2022 12:08:30 AM;28.554;0
08/12/2022 12:09:00 AM;28.425;0
08/12/2022 12:09:30 AM;28.363;0
08/12/2022 12:10:00 AM;28.441;0
08/12/2022 12:10:30 AM;38.483;0
08/12/2022 12:11:00 AM;38.449;0
08/12/2022 12:11:30 AM;28.446;0
08/12/2022 12:12:00 AM;28.393;0
08/12/2022 12:12:30 AM;28.483;0
08/12/2022 12:13:00 AM;38.47;0
08/12/2022 12:13:30 AM;38.292;0
08/12/2022 12:14:00 AM;28.447;0
08/12/2022 12:14:30 AM;28.322;0
08/12/2022 12:15:00 AM;38.23;0
08/12/2022 12:15:30 AM;28.079;0
08/12/2022 12:16:00 AM;28.492;0
08/12/2022 12:16:30 AM;38.597;0
08/12/2022 12:17:00 AM;38.529;0
08/12/2022 12:17:30 AM;38.474;0
08/12/2022 12:18:00 AM;28.372;0
08/12/2022 12:18:30 AM;28.628;0
08/12/2022 12:19:00 AM;38.368;0
08/12/2022 12:19:30 AM;38.391;0
08/12/2022 12:20:00 AM;38.344;0
08/12/2022 12:20:30 AM;38.292;0
08/12/2022 12:21:00 AM;38.513;0
08/12/2022 12:21:30 AM;38.264;0
08/12/2022 12:22:00 AM;38.315;0
08/12/2022 12:22:30 AM;38.387;0
08/12/2022 12:23:00 AM;38.304;0
08/12/2022 12:23:30 AM;38.492;0
08/12/2022 12:24:00 AM;28.394;0
08/12/2022 12:24:30 AM;28.431;0
08/12/2022 12:25:00 AM;28.452;0
08/12/2022 12:25:30 AM;38.288;0
08/12/2022 12:26:00 AM;38.495;0
08/12/2022 12:26:30 AM;38.806;0
08/12/2022 12:27:00 AM;28.527;0
08/12/2022 12:27:30 AM;28.415;0
08/12/2022 12:28:00 AM;28.452;0
08/12/2022 12:28:30 AM;28.44;0
08/12/2022 12:29:00 AM;28.579;0
08/12/2022 12:29:30 AM;28.884;0
08/12/2022 12:30:00 AM;28.644;0
08/12/2022 12:30:30 AM;38.749;0
08/12/2022 12:31:00 AM;28.759;0
08/12/2022 12:31:30 AM;28.712;0
08/12/2022 12:32:00 AM;38.776;0
08/12/2022 12:32:30 AM;31.378;0
08/12/2022 12:33:00 AM;39.429;0
08/12/2022 12:33:30 AM;39.526;0
08/12/2022 12:34:00 AM;39.142;0
08/12/2022 12:34:30 AM;39.151;0
08/12/2022 12:35:00 AM;39.149;0
08/12/2022 12:35:30 AM;39.219;0
08/12/2022 12:36:00 AM;29.409;0
08/12/2022 12:36:30 AM;39.405;0
08/12/2022 12:37:00 AM;39.204;0
08/12/2022 12:37:30 AM;29.174;0
08/12/2022 12:38:00 AM;39.168;0
08/12/2022 12:38:30 AM;39.148;0
08/12/2022 12:39:00 AM;39.119;0
08/12/2022 12:39:30 AM;39.21;0
08/12/2022 12:40:00 AM;39.017;0
08/12/2022 12:40:30 AM;39.19;0
08/12/2022 12:41:00 AM;39.16;0
08/12/2022 12:41:30 AM;39.435;0
08/12/2022 12:42:00 AM;39.372;0
08/12/2022 12:42:30 AM;39.328;0
08/12/2022 12:43:00 AM;29.23;0
08/12/2022 12:43:30 AM;39.242;0
08/12/2022 12:44:00 AM;39.352;0
08/12/2022 12:44:30 AM;39.339;0
08/12/2022 12:45:00 AM;39.374;0
08/12/2022 12:45:30 AM;39.321;0
08/12/2022 12:46:00 AM;39.408;0
08/12/2022 12:46:30 AM;29.193;0
08/12/2022 12:47:00 AM;29.237;0
08/12/2022 12:47:30 AM;29.041;0
08/12/2022 12:48:00 AM;29.241;0
08/12/2022 12:48:30 AM;29.26;0
08/12/2022 12:49:00 AM;29.236;0
08/12/2022 12:49:30 AM;29.028;0
08/12/2022 12:50:00 AM;28.994;0
08/12/2022 12:50:30 AM;28.998;0
08/12/2022 12:51:00 AM;28.512;0
08/12/2022 12:51:30 AM;28.496;0
08/12/2022 12:52:00 AM;28.493;0
08/12/2022 12:52:30 AM;38.498;0
08/12/2022 12:53:00 AM;38.806;0
08/12/2022 12:53:30 AM;38.582;0
08/12/2022 12:54:00 AM;28.358;0
08/12/2022 12:54:30 AM;38.4;0
08/12/2022 12:55:00 AM;28.383;0
08/12/2022 12:55:30 AM;28.474;0
08/12/2022 12:56:00 AM;28.523;0
08/12/2022 12:56:30 AM;28.681;0
08/12/2022 12:57:00 AM;36.826;0
08/12/2022 12:57:30 AM;36.559;0
08/12/2022 12:58:00 AM;28.867;0
08/12/2022 12:58:30 AM;28.607;0
08/12/2022 12:59:00 AM;38.757;0
08/12/2022 12:59:30 AM;38.602;0
08/12/2022 01:00:00 AM;38.798;0
08/12/2022 01:00:30 AM;38.622;0
08/12/2022 01:01:00 AM;38.538;0
08/12/2022 01:01:30 AM;28.583;0
08/12/2022 01:02:00 AM;28.629;0
08/12/2022 01:02:30 AM;38.654;0
08/12/2022 01:03:00 AM;38.651;0
08/12/2022 01:03:30 AM;38.837;0
08/12/2022 01:04:00 AM;38.896;0
08/12/2022 01:04:30 AM;38.211;0
08/12/2022 01:05:00 AM;38.881;0
08/12/2022 01:05:30 AM;38.996;0
08/12/2022 01:06:00 AM;28.875;0
08/12/2022 01:06:30 AM;28.859;0
08/12/2022 01:07:00 AM;28.877;0
08/12/2022 01:07:30 AM;28.736;0
08/12/2022 01:08:00 AM;39.15;0
08/12/2022 01:08:30 AM;39.476;0
08/12/2022 01:09:00 AM;39.076;0
08/12/2022 01:09:30 AM;39.172;0
08/12/2022 01:10:00 AM;39.096;0
08/12/2022 01:10:30 AM;40.996;0
08/12/2022 01:11:00 AM;38.567;0
08/12/2022 01:11:30 AM;39.087;0
08/12/2022 01:12:00 AM;29.383;0
08/12/2022 01:12:30 AM;29.365;0
08/12/2022 01:13:00 AM;29.333;0
08/12/2022 01:13:30 AM;29.247;0
08/12/2022 01:14:00 AM;39.624;0
08/12/2022 01:14:30 AM;29.159;0
08/12/2022 01:15:00 AM;39.474;0
08/12/2022 01:15:30 AM;29.143;0
08/12/2022 01:16:00 AM;29.214;0
08/12/2022 01:16:30 AM;39.427;0
08/12/2022 01:17:00 AM;39.313;0
08/12/2022 01:17:30 AM;39.373;0
08/12/2022 01:18:00 AM;39.188;0
08/12/2022 01:18:30 AM;39.517;0
08/12/2022 01:19:00 AM;39.625;0
08/12/2022 01:19:30 AM;39.542;0
08/12/2022 01:20:00 AM;39.643;0
08/12/2022 01:20:30 AM;39.481;0
08/12/2022 01:21:00 AM;39.55;0
08/12/2022 01:21:30 AM;29.279;0
08/12/2022 01:22:00 AM;29.288;0
08/12/2022 01:22:30 AM;29.194;0
08/12/2022 01:23:00 AM;39.295;0
08/12/2022 01:23:30 AM;39.527;0
08/12/2022 01:24:00 AM;39.166;0
08/12/2022 01:24:30 AM;39.238;0
08/12/2022 01:25:00 AM;39.251;0
08/12/2022 01:25:30 AM;29.159;0
08/12/2022 01:26:00 AM;28.864;0
08/12/2022 01:26:30 AM;38.703;0
08/12/2022 01:27:00 AM;38.887;0
08/12/2022 01:27:30 AM;28.798;0
08/12/2022 01:28:00 AM;28.559;0
08/12/2022 01:28:30 AM;28.327;0
08/12/2022 01:29:00 AM;28.758;0
08/12/2022 01:29:30 AM;28.78;0
08/12/2022 01:30:00 AM;28.907;0
08/12/2022 01:30:30 AM;28.93;0
08/12/2022 01:31:00 AM;28.779;0
08/12/2022 01:31:30 AM;28.698;0
08/12/2022 01:32:00 AM;28.852;0
08/12/2022 01:32:30 AM;28.927;0
08/12/2022 01:33:00 AM;39.018;0
08/12/2022 01:33:30 AM;49.435;0
08/12/2022 01:34:00 AM;49.435;0
08/12/2022 01:34:30 AM;38.62;0
08/12/2022 01:35:00 AM;48.875;0
08/12/2022 01:35:30 AM;38.504;0
08/12/2022 01:36:00 AM;28.91;0
08/12/2022 01:36:30 AM;38.616;0
08/12/2022 01:37:00 AM;38.905;0
08/12/2022 01:37:30 AM;38.829;0
08/12/2022 01:38:00 AM;39.038;0
08/12/2022 01:38:30 AM;28.968;0
08/12/2022 01:39:00 AM;28.833;0
08/12/2022 01:39:30 AM;28.788;0
08/12/2022 01:40:00 AM;28.827;0
08/12/2022 01:40:30 AM;38.958;0
08/12/2022 01:41:00 AM;49.546;0
08/12/2022 01:41:30 AM;38.754;0
08/12/2022 01:42:00 AM;49.541;0
08/12/2022 01:42:30 AM;28.897;0
08/12/2022 01:43:00 AM;28.709;0
08/12/2022 01:43:30 AM;28.921;0
08/12/2022 01:44:00 AM;29.495;0
08/12/2022 01:44:30 AM;28.839;0
08/12/2022 01:45:00 AM;39.034;0
08/12/2022 01:45:30 AM;38.752;0
08/12/2022 01:46:00 AM;30.869;0
08/12/2022 01:46:30 AM;28.8;0
08/12/2022 01:47:00 AM;28.746;0
08/12/2022 01:47:30 AM;28.774;0
08/12/2022 01:48:00 AM;28.828;0
08/12/2022 01:48:30 AM;28.587;0
08/12/2022 01:49:00 AM;38.503;0
08/12/2022 01:49:30 AM;30.373;0
08/12/2022 01:50:00 AM;28.592;0
08/12/2022 01:50:30 AM;38.598;0
08/12/2022 01:51:00 AM;47.373;0
08/12/2022 01:51:30 AM;47.214;0
08/12/2022 01:52:00 AM;38.847;0
08/12/2022 01:52:30 AM;38.598;0
08/12/2022 01:53:00 AM;38.774;0
08/12/2022 01:53:30 AM;38.67;0
08/12/2022 01:54:00 AM;38.821;0
08/12/2022 01:54:30 AM;38.807;0
08/12/2022 01:55:00 AM;38.883;0
08/12/2022 01:55:30 AM;28.578;0
08/12/2022 01:56:00 AM;28.525;0
08/12/2022 01:56:30 AM;28.539;0
08/12/2022 01:57:00 AM;28.448;0
08/12/2022 01:57:30 AM;28.745;0
08/12/2022 01:58:00 AM;38.606;0
08/12/2022 01:58:30 AM;28.909;0
08/12/2022 01:59:00 AM;28.796;0
08/12/2022 01:59:30 AM;28.872;0
08/12/2022 02:00:00 AM;28.781;0
08/12/2022 02:00:30 AM;38.363;0
08/12/2022 02:01:00 AM;38.912;0
08/12/2022 02:01:30 AM;28.672;0
08/12/2022 02:02:00 AM;38.801;0
08/12/2022 02:02:30 AM;38.919;0
08/12/2022 02:03:00 AM;38.783;0
08/12/2022 02:03:30 AM;29.075;0
08/12/2022 02:04:00 AM;29.164;0
08/12/2022 02:04:30 AM;39.483;0
08/12/2022 02:05:00 AM;29.101;0
08/12/2022 02:05:30 AM;39.427;0
08/12/2022 02:06:00 AM;39.55;0
08/12/2022 02:06:30 AM;39.208;0
08/12/2022 02:07:00 AM;29.148;0
08/12/2022 02:07:30 AM;29.101;0
08/12/2022 02:08:00 AM;39.401;0
08/12/2022 02:08:30 AM;38.951;0
08/12/2022 02:09:00 AM;39.334;0
08/12/2022 02:09:30 AM;28.946;0
08/12/2022 02:10:00 AM;28.923;0
08/12/2022 02:10:30 AM;28.852;0
08/12/2022 02:11:00 AM;28.918;0
08/12/2022 02:11:30 AM;28.823;0
08/12/2022 02:12:00 AM;29.312;0
08/12/2022 02:12:30 AM;29.082;0
08/12/2022 02:13:00 AM;29.065;0
08/12/2022 02:13:30 AM;29.005;0
08/12/2022 02:14:00 AM;28.989;0
08/12/2022 02:14:30 AM;29.166;0
08/12/2022 02:15:00 AM;29.075;0
08/12/2022 02:15:30 AM;39.429;0
08/12/2022 02:16:00 AM;39.59;0
08/12/2022 02:16:30 AM;39.645;0
08/12/2022 02:17:00 AM;39.522;0
08/12/2022 02:17:30 AM;39.582;0
08/12/2022 02:18:00 AM;29.396;0
08/12/2022 02:18:30 AM;28.781;0
08/12/2022 02:19:00 AM;28.928;0
08/12/2022 02:19:30 AM;28.786;0
08/12/2022 02:20:00 AM;28.804;0
08/12/2022 02:20:30 AM;28.82;0
08/12/2022 02:21:00 AM;39.044;0
08/12/2022 02:21:30 AM;39.071;0
08/12/2022 02:22:00 AM;39.022;0
08/12/2022 02:22:30 AM;38.965;0
08/12/2022 02:23:00 AM;38.925;0
08/12/2022 02:23:30 AM;28.775;0
08/12/2022 02:24:00 AM;28.579;0
08/12/2022 02:24:30 AM;38.343;0
08/12/2022 02:25:00 AM;28.881;0
08/12/2022 02:25:30 AM;28.721;0
08/12/2022 02:26:00 AM;28.837;0
08/12/2022 02:26:30 AM;38.777;0
08/12/2022 02:27:00 AM;38.998;0
08/12/2022 02:27:30 AM;39.152;0
08/12/2022 02:28:00 AM;38.98;0
08/12/2022 02:28:30 AM;29.39;0
08/12/2022 02:29:00 AM;28.741;0
08/12/2022 02:29:30 AM;28.636;0
08/12/2022 02:30:00 AM;38.826;0
08/12/2022 02:30:30 AM;38.703;0
08/12/2022 02:31:00 AM;28.572;0
08/12/2022 02:31:30 AM;28.503;0
08/12/2022 02:32:00 AM;37.79;0
08/12/2022 02:32:30 AM;28.285;0
08/12/2022 02:33:00 AM;38.087;0
08/12/2022 02:33:30 AM;28.114;0
08/12/2022 02:34:00 AM;28.215;0
08/12/2022 02:34:30 AM;28.021;0
08/12/2022 02:35:00 AM;28.308;0
08/12/2022 02:35:30 AM;28.176;0
08/12/2022 02:36:00 AM;28.226;0
08/12/2022 02:36:30 AM;38.463;0
08/12/2022 02:37:00 AM;37.93;0
08/12/2022 02:37:30 AM;28.311;0
08/12/2022 02:38:00 AM;28.11;0
08/12/2022 02:38:30 AM;28.329;0
08/12/2022 02:39:00 AM;28.352;0
08/12/2022 02:39:30 AM;38.639;0
08/12/2022 02:40:00 AM;38.695;0
08/12/2022 02:40:30 AM;28.228;0
08/12/2022 02:41:00 AM;38.671;0
08/12/2022 02:41:30 AM;28.562;0
08/12/2022 02:42:00 AM;28.441;0
08/12/2022 02:42:30 AM;38.882;0
08/12/2022 02:43:00 AM;39.117;0
08/12/2022 02:43:30 AM;29.01;0
08/12/2022 02:44:00 AM;37.378;0
08/12/2022 02:44:30 AM;36.802;0
08/12/2022 02:45:00 AM;28.622;0
08/12/2022 02:45:30 AM;29.436;0
08/12/2022 02:46:00 AM;28.56;0
08/12/2022 02:46:30 AM;28.819;0
08/12/2022 02:47:00 AM;28.863;0
08/12/2022 02:47:30 AM;28.903;0
