Timestamp;Current Iy [A];QoS
08/12/2022 12:00:00 AM;29.121;0
08/12/2022 12:00:30 AM;29.212;0
08/12/2022 12:01:00 AM;39.554;0
08/12/2022 12:01:30 AM;39.352;0
08/12/2022 12:02:00 AM;27.764;0
08/12/2022 12:02:30 AM;37.977;0
08/12/2022 12:03:00 AM;40.068;0
08/12/2022 12:03:30 AM;40.068;0
08/12/2022 12:04:00 AM;41.572;0
08/12/2022 12:04:30 AM;37.745;0
08/12/2022 12:05:00 AM;38.043;0
08/12/2022 12:05:30 AM;37.794;0
08/12/2022 12:06:00 AM;37.927;0
08/12/2022 12:06:30 AM;26.891;0
08/12/2022 12:07:00 AM;26.985;0
08/12/2022 12:07:30 AM;36.949;0
08/12/2022 12:08:00 AM;36.867;0
08/12/2022 12:08:30 AM;27.067;0
08/12/2022 12:09:00 AM;27.007;0
08/12/2022 12:09:30 AM;26.832;0
08/12/2022 12:10:00 AM;26.8;0
08/12/2022 12:10:30 AM;36.865;0
08/12/2022 12:11:00 AM;36.862;0
08/12/2022 12:11:30 AM;26.94;0
08/12/2022 12:12:00 AM;26.934;0
08/12/2022 12:12:30 AM;26.823;0
08/12/2022 12:13:00 AM;36.928;0
08/12/2022 12:13:30 AM;36.894;0
08/12/2022 12:14:00 AM;26.884;0
08/12/2022 12:14:30 AM;26.847;0
08/12/2022 12:15:00 AM;37.113;0
08/12/2022 12:15:30 AM;28.586;0
08/12/2022 12:16:00 AM;37.64;0
08/12/2022 12:16:30 AM;48.798;0
08/12/2022 12:17:00 AM;40.371;0
08/12/2022 12:17:30 AM;37.075;0
08/12/2022 12:18:00 AM;26.887;0
08/12/2022 12:18:30 AM;26.845;0
08/12/2022 12:19:00 AM;36.868;0
08/12/2022 12:19:30 AM;36.928;0
08/12/2022 12:20:00 AM;37.107;0
08/12/2022 12:20:30 AM;37.02;0
08/12/2022 12:21:00 AM;36.98;0
08/12/2022 12:21:30 AM;36.886;0
08/12/2022 12:22:00 AM;36.824;0
08/12/2022 12:22:30 AM;36.89;0
08/12/2022 12:23:00 AM;36.946;0
08/12/2022 12:23:30 AM;37.176;0
08/12/2022 12:24:00 AM;26.958;0
08/12/2022 12:24:30 AM;26.878;0
08/12/2022 12:25:00 AM;27.17;0
08/12/2022 12:25:30 AM;37.2;0
08/12/2022 12:26:00 AM;37.822;0
08/12/2022 12:26:30 AM;37.637;0
08/12/2022 12:27:00 AM;27.158;0
08/12/2022 12:27:30 AM;29.702;0
08/12/2022 12:28:00 AM;29.962;0
08/12/2022 12:28:30 AM;30.159;0
08/12/2022 12:29:00 AM;30.068;0
08/12/2022 12:29:30 AM;27.542;0
08/12/2022 12:30:00 AM;27.855;0
08/12/2022 12:30:30 AM;37.903;0
08/12/2022 12:31:00 AM;28.95;0
08/12/2022 12:31:30 AM;29.085;0
08/12/2022 12:32:00 AM;39.428;0
08/12/2022 12:32:30 AM;30.99;0
08/12/2022 12:33:00 AM;39.397;0
08/12/2022 12:33:30 AM;39.249;0
08/12/2022 12:34:00 AM;39.239;0
08/12/2022 12:34:30 AM;49.753;0
08/12/2022 12:35:00 AM;38.385;0
08/12/2022 12:35:30 AM;37.561;0
08/12/2022 12:36:00 AM;27.986;0
08/12/2022 12:36:30 AM;37.676;0
08/12/2022 12:37:00 AM;37.843;0
08/12/2022 12:37:30 AM;27.566;0
08/12/2022 12:38:00 AM;37.721;0
08/12/2022 12:38:30 AM;37.777;0
08/12/2022 12:39:00 AM;37.682;0
