IsoDatetime,v1,v2,v3,i1,i2,i3,p,q,pf
2022-11-12T00:00:00,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:00:30,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:01:00,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:01:30,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:02:00,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:02:30,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:03:00,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:03:30,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:04:00,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:04:30,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:05:00,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:05:30,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:06:00,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:06:30,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:07:00,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:07:30,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:08:00,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:08:30,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:09:00,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:09:30,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:10:00,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:10:30,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:11:00,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:11:30,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:12:00,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:12:30,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:13:00,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:13:30,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:14:00,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:14:30,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:15:00,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:15:30,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:16:00,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:16:30,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:17:00,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:17:30,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:18:00,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:18:30,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:19:00,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:19:30,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:20:00,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:20:30,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
2022-11-12T00:21:00,11248.811523,11319.205078,11113.722656,5.056283,5.186505,5.240989,-93317.742188,7652.087402,0.997099
