IsoDatetime,v1,v2,v3,i1,i2,i3,p,q,pf
2022-11-12T00:00:00,11259.669922,11300.635742,11224.664062,4.025206,3.995574,3.901035,78.10569,3.820538,0.989268
2022-11-12T00:00:30,11253.210938,11294.402344,11210.226562,5.502211,5.463727,5.368116,106.500076,3.795929,0.994257
2022-11-12T00:01:00,11247.873047,11284.212891,11205.932617,4.049939,4.014555,3.915941,77.023628,3.673515,0.990609
2022-11-12T00:01:30,11239.725586,11284.119141,11210.705078,2.544539,2.496852,2.404047,47.146431,3.847492,0.975323
2022-11-12T00:02:00,11236.398438,11287.799805,11206.772461,5.920762,5.885541,5.784286,113.660995,3.653748,0.995317
2022-11-12T00:02:30,11237.606445,11284.250977,11221.423828,3.275272,3.236766,3.147656,61.836452,3.647001,0.985737
2022-11-12T00:03:00,11227.173828,11283.214844,11206.926758,3.333594,3.236667,2.965085,60.945469,3.437299,0.984994
2022-11-12T00:03:30,11231.328125,11284.048828,11199.464844,4.631124,4.597307,4.511993,88.473251,3.859389,0.992317
2022-11-12T00:04:00,11228.495117,11285.044922,11194.884766,3.802246,3.755504,3.676845,72.068993,3.723336,0.988816
2022-11-12T00:04:30,11224.584961,11289.412109,11195.827148,1.792552,1.778056,1.682613,32.460217,3.611908,0.952443
2022-11-12T00:05:00,11226.829102,11290.49707,11200.322266,7.765195,7.741277,7.608621,149.439789,4.391293,0.996261
2022-11-12T00:05:30,11230.37793,11283.09668,11201.494141,5.103931,5.086766,4.946529,97.285454,4.562447,0.990457
2022-11-12T00:06:00,11236.519531,11272.629883,11211.734375,3.79556,3.749839,3.649497,71.351952,4.876295,0.982085
2022-11-12T00:06:30,11243.955078,11289.96875,11220.555664,2.787923,2.697889,2.691401,51.674294,-3.989459,0.972769
2022-11-12T00:07:00,11245.323242,11284.591797,11220.59082,1.106415,1.031246,1.04081,16.313629,-4.323182,0.802598
2022-11-12T00:07:30,11238.683594,11278.84375,11209.879883,3.706475,3.633101,3.617232,71.676506,-4.425873,0.983269
2022-11-12T00:08:00,11246.597656,11288.661133,11216.697266,3.795416,3.735269,3.650488,71.774826,3.729162,0.988206
2022-11-12T00:08:30,11254.275391,11294.430664,11218.994141,1.911345,1.868409,1.77866,34.490211,3.788515,0.954793
2022-11-12T00:09:00,11240.769531,11285.447266,11210.167969,2.095021,2.065342,1.979844,38.182888,11.444506,0.957745
2022-11-12T00:09:30,11239.977539,11285.620117,11209.96582,2.008144,1.980098,1.876914,36.672134,3.597575,0.963012
2022-11-12T00:10:00,11240.250977,11290.295898,11204.480469,1.031801,1.018295,0.927777,16.212717,-3.566387,0.838553
2022-11-12T00:10:30,11253.297852,11293.599609,11214.560547,1.827671,1.769916,1.740767,33.072464,3.749512,0.95348
2022-11-12T00:11:00,11247.431641,11291.861328,11229.769531,3.035233,2.991531,2.895514,56.976097,3.705708,0.982575
2022-11-12T00:11:30,11250.597656,11285.47168,11217.995117,1.784992,1.75001,1.632584,32.542175,2.817502,0.969384
2022-11-12T00:12:00,11255.269531,11300.447266,11225.901367,2.119541,2.119617,1.988217,39.304405,-9.699696,0.970762
2022-11-12T00:12:30,11265.043945,11331.151367,11240.491211,1.16188,1.150957,1.046839,19.303164,-3.374989,0.882296
2022-11-12T00:13:00,11265.798828,11328.113281,11243.831055,1.079405,1.046161,1.013768,18.100412,-2.985269,0.885385
2022-11-12T00:13:30,11263.180664,11326.828125,11240.166016,1.174962,1.132215,1.123816,19.738487,3.577049,0.883633
2022-11-12T00:14:00,11245.083984,11308.691406,11219.251953,0.9994,0.957514,0.938079,15.894522,-3.182444,0.844736
2022-11-12T00:14:30,11256.44043,11308.054688,11218.347656,0.943066,0.877219,0.884803,13.417091,11.358464,0.762933
2022-11-12T00:15:00,11255.253906,11308.476562,11221.761719,0.683674,0.649024,0.656665,7.69554,3.603641,0.594956
2022-11-12T00:15:30,11246.300781,11308.992188,11224.966797,1.269835,1.241939,1.196691,22.726807,2.697119,0.942666
2022-11-12T00:16:00,11248.875,11303.701172,11223.261719,1.195792,1.162234,1.145217,20.288593,-10.328622,0.890945
2022-11-12T00:16:30,11246.318359,11300.161133,11218.525391,1.37893,1.328368,1.31019,23.794373,-3.421311,0.911457
2022-11-12T00:17:00,11256.0625,11323.579102,11231.726562,1.545682,1.494652,1.442706,27.738653,3.240997,0.950894
2022-11-12T00:17:30,11257.746094,11321.985352,11239.608398,1.587026,1.542006,1.487423,28.703552,3.210152,0.95531
2022-11-12T00:18:00,11252.250977,11319.381836,11236.040039,1.29951,1.243467,1.186397,22.5961,3.23022,0.931301
2022-11-12T00:18:30,11261.232422,11310.132812,11230.759766,1.375191,1.320593,1.26942,24.292065,3.138409,0.941757
2022-11-12T00:19:00,11254.515625,11319.131836,11233.871094,0.694335,0.664081,0.627002,9.968371,-2.788121,0.771704
2022-11-12T00:19:30,11265.192383,11335.342773,11238.814453,1.563361,1.515391,1.465836,28.243418,-2.994948,0.95429
2022-11-12T00:20:00,11269.861328,11333.833984,11246.173828,0.893604,0.854812,0.821281,14.493422,2.98354,0.865812
2022-11-12T00:20:30,11262.666016,11331.246094,11240.660156,2.866467,2.74701,2.580305,52.349155,3.47799,0.981207
2022-11-12T00:21:00,11263.0,11327.415039,11240.837891,2.221509,2.204894,2.089618,41.060638,-3.468594,0.967814
2022-11-12T00:21:30,11260.765625,11329.253906,11244.233398,1.060866,1.027222,0.93527,16.693727,3.614434,0.848023
2022-11-12T00:22:00,11271.078125,11338.900391,11244.857422,1.677997,1.636098,1.60912,30.345964,3.659142,0.946033
2022-11-12T00:22:30,11276.802734,11344.176758,11249.789062,4.375861,4.355009,4.260545,83.935921,3.70965,0.991128
2022-11-12T00:23:00,11274.008789,11341.481445,11242.862305,4.720517,4.689653,4.604683,90.64859,3.803373,0.992589
2022-11-12T00:23:30,11277.539062,11344.644531,11251.06543,5.57599,5.529931,5.437151,107.244438,3.956627,0.994406
2022-11-12T00:24:00,11275.912109,11348.805664,11254.023438,4.31823,4.282343,4.203848,82.729958,3.8839,0.990933
2022-11-12T00:24:30,11273.823242,11350.636719,11252.854492,2.653193,2.606124,2.509978,49.507603,3.683239,0.977366
2022-11-12T00:25:00,11264.952148,11349.705078,11261.34668,1.534329,1.509157,1.405068,27.019379,3.725236,0.93165
2022-11-12T00:25:30,11266.151367,11347.102539,11247.483398,2.298114,2.229919,2.210854,42.517784,-3.455452,0.968202
2022-11-12T00:26:00,11262.707031,11340.246094,11254.357422,3.764627,3.720813,3.621601,71.532997,3.689909,0.988381
2022-11-12T00:26:30,11261.003906,11344.566406,11259.885742,2.495422,2.40751,2.295842,45.712654,3.711041,0.974356
2022-11-12T00:27:00,11270.639648,11348.753906,11269.658203,2.726944,2.676054,2.57956,50.906796,3.829729,0.977813
2022-11-12T00:27:30,11267.53418,11349.105469,11260.873047,2.822235,2.785131,2.702898,53.09248,3.807686,0.979904
2022-11-12T00:28:00,11270.645508,11350.893555,11262.068359,2.651157,2.603436,2.512566,49.469688,3.812207,0.976723
2022-11-12T00:28:30,11260.085938,11334.701172,11265.860352,4.112952,4.074207,3.977517,78.524261,3.693715,0.990414
2022-11-12T00:29:00,11262.386719,11341.853516,11262.077148,3.103096,3.058463,2.970783,59.089714,3.777349,0.983896
2022-11-12T00:29:30,11262.176758,11333.100586,11263.552734,5.267983,5.222074,5.129257,103.984612,3.765749,0.994002
2022-11-12T00:30:00,11261.296875,11338.84082,11265.99707,3.44738,3.397056,3.306632,65.201752,3.760118,0.985968
2022-11-12T00:30:30,11232.321289,11301.484375,11219.599609,7.315994,7.288157,7.169373,142.759079,3.748043,0.996909
2022-11-12T00:31:00,11222.110352,11298.90625,11215.478516,9.159324,9.123731,8.989844,175.600021,4.531578,0.99697
2022-11-12T00:31:30,11232.880859,11302.592773,11213.244141,4.521533,4.485237,4.36561,84.565598,4.55697,0.988313
2022-11-12T00:32:00,11235.398438,11306.701172,11220.128906,3.705734,3.663546,3.546084,69.712593,4.737633,0.982907
2022-11-12T00:32:30,11225.678711,11304.553711,11214.863281,6.663347,6.602015,6.571043,128.140518,-4.237838,0.994658
2022-11-12T00:33:00,11227.250977,11308.665039,11216.422852,5.250762,5.210505,5.104236,100.277344,4.316153,0.991752
2022-11-12T00:33:30,11226.856445,11302.984375,11218.836914,2.986286,2.953951,2.831204,55.677734,-3.861758,0.977296
2022-11-12T00:34:00,11238.370117,11310.255859,11217.707031,4.223881,4.198259,4.117022,80.739365,3.792214,0.990827
2022-11-12T00:34:30,11234.413086,11304.74707,11214.472656,4.395536,4.364231,4.272623,83.939758,3.706157,0.991495
