Timestamp;Power [kW];QoS
08/12/2022 12:00:00 AM;30.552;0
08/12/2022 12:00:30 AM;30.112;0
08/12/2022 12:01:00 AM;29.584;0
08/12/2022 12:01:30 AM;29.76;0
08/12/2022 12:02:00 AM;29.408;0
08/12/2022 12:02:30 AM;28.879;0
08/12/2022 12:03:00 AM;27.911;0
08/12/2022 12:03:30 AM;27.999;0
08/12/2022 12:04:00 AM;28.087;0
08/12/2022 12:04:30 AM;28.351;0
08/12/2022 12:05:00 AM;27.735;0
08/12/2022 12:05:30 AM;27.823;0
08/12/2022 12:06:00 AM;29.144;0
08/12/2022 12:06:30 AM;30.728;0
08/12/2022 12:07:00 AM;30.992;0
08/12/2022 12:07:30 AM;31.433;0
08/12/2022 12:08:00 AM;31.521;0
08/12/2022 12:08:30 AM;34.426;0
08/12/2022 12:09:00 AM;31.081;0
08/12/2022 12:09:30 AM;28.791;0
08/12/2022 12:10:00 AM;28.615;0
08/12/2022 12:10:30 AM;27.823;0
08/12/2022 12:11:00 AM;27.647;0
08/12/2022 12:11:30 AM;30.992;0
08/12/2022 12:12:00 AM;26.326;0
08/12/2022 12:12:30 AM;26.238;0
08/12/2022 12:13:00 AM;27.735;0
08/12/2022 12:13:30 AM;28.263;0
08/12/2022 12:14:00 AM;27.735;0
08/12/2022 12:14:30 AM;27.295;0
08/12/2022 12:15:00 AM;31.257;0
08/12/2022 12:15:30 AM;32.401;0
08/12/2022 12:16:00 AM;33.018;0
08/12/2022 12:16:30 AM;40.942;0
08/12/2022 12:17:00 AM;31.785;0
08/12/2022 12:17:30 AM;30.728;0
08/12/2022 12:18:00 AM;27.999;0
08/12/2022 12:18:30 AM;33.37;0
08/12/2022 12:19:00 AM;30.2;0
08/12/2022 12:19:30 AM;29.408;0
08/12/2022 12:20:00 AM;32.137;0
08/12/2022 12:20:30 AM;32.577;0
08/12/2022 12:21:00 AM;28.703;0
08/12/2022 12:21:30 AM;29.232;0
08/12/2022 12:22:00 AM;30.816;0
08/12/2022 12:22:30 AM;31.169;0
08/12/2022 12:23:00 AM;31.697;0
08/12/2022 12:23:30 AM;29.408;0
08/12/2022 12:24:00 AM;28.879;0
08/12/2022 12:24:30 AM;29.144;0
08/12/2022 12:25:00 AM;27.911;0
08/12/2022 12:25:30 AM;27.911;0
08/12/2022 12:26:00 AM;28.087;0
08/12/2022 12:26:30 AM;29.408;0
08/12/2022 12:27:00 AM;30.024;0
08/12/2022 12:27:30 AM;28.791;0
08/12/2022 12:28:00 AM;31.961;0
08/12/2022 12:28:30 AM;28.439;0
08/12/2022 12:29:00 AM;27.559;0
08/12/2022 12:29:30 AM;28.087;0
08/12/2022 12:30:00 AM;26.59;0
08/12/2022 12:30:30 AM;25.622;0
08/12/2022 12:31:00 AM;25.798;0
08/12/2022 12:31:30 AM;26.942;0
08/12/2022 12:32:00 AM;27.559;0
08/12/2022 12:32:30 AM;28.791;0
08/12/2022 12:33:00 AM;29.408;0
08/12/2022 12:33:30 AM;31.521;0
08/12/2022 12:34:00 AM;30.288;0
08/12/2022 12:34:30 AM;30.112;0
08/12/2022 12:35:00 AM;30.024;0
08/12/2022 12:35:30 AM;31.169;0
08/12/2022 12:36:00 AM;30.024;0
08/12/2022 12:36:30 AM;29.76;0
08/12/2022 12:37:00 AM;27.999;0
08/12/2022 12:37:30 AM;28.175;0
08/12/2022 12:38:00 AM;30.816;0
08/12/2022 12:38:30 AM;29.408;0
08/12/2022 12:39:00 AM;31.081;0
08/12/2022 12:39:30 AM;36.98;0
08/12/2022 12:40:00 AM;38.653;0
08/12/2022 12:40:30 AM;31.785;0
08/12/2022 12:41:00 AM;31.433;0
08/12/2022 12:41:30 AM;32.049;0
08/12/2022 12:42:00 AM;29.672;0
08/12/2022 12:42:30 AM;29.76;0
08/12/2022 12:43:00 AM;29.936;0
08/12/2022 12:43:30 AM;29.76;0
08/12/2022 12:44:00 AM;27.383;0
08/12/2022 12:44:30 AM;27.559;0
08/12/2022 12:45:00 AM;29.76;0
08/12/2022 12:45:30 AM;32.841;0
08/12/2022 12:46:00 AM;29.76;0
08/12/2022 12:46:30 AM;28.175;0
08/12/2022 12:47:00 AM;30.992;0
08/12/2022 12:47:30 AM;28.439;0
08/12/2022 12:48:00 AM;28.791;0
08/12/2022 12:48:30 AM;27.823;0
08/12/2022 12:49:00 AM;26.766;0
08/12/2022 12:49:30 AM;30.552;0
08/12/2022 12:50:00 AM;30.288;0
08/12/2022 12:50:30 AM;29.496;0
08/12/2022 12:51:00 AM;31.169;0
08/12/2022 12:51:30 AM;31.257;0
08/12/2022 12:52:00 AM;30.552;0
08/12/2022 12:52:30 AM;29.232;0
08/12/2022 12:53:00 AM;28.175;0
08/12/2022 12:53:30 AM;28.175;0
08/12/2022 12:54:00 AM;28.967;0
08/12/2022 12:54:30 AM;29.496;0
08/12/2022 12:55:00 AM;28.615;0
08/12/2022 12:55:30 AM;30.288;0
08/12/2022 12:56:00 AM;30.024;0
08/12/2022 12:56:30 AM;29.936;0
08/12/2022 12:57:00 AM;31.345;0
08/12/2022 12:57:30 AM;27.295;0
08/12/2022 12:58:00 AM;26.238;0
08/12/2022 12:58:30 AM;25.622;0
08/12/2022 12:59:00 AM;25.71;0
08/12/2022 12:59:30 AM;24.917;0
08/12/2022 01:00:00 AM;25.534;0
08/12/2022 01:00:30 AM;25.622;0
08/12/2022 01:01:00 AM;29.144;0
08/12/2022 01:01:30 AM;29.408;0
08/12/2022 01:02:00 AM;30.112;0
08/12/2022 01:02:30 AM;30.904;0
08/12/2022 01:03:00 AM;30.288;0
08/12/2022 01:03:30 AM;30.2;0
08/12/2022 01:04:00 AM;28.615;0
08/12/2022 01:04:30 AM;25.886;0
08/12/2022 01:05:00 AM;25.622;0
08/12/2022 01:05:30 AM;27.118;0
08/12/2022 01:06:00 AM;30.024;0
08/12/2022 01:06:30 AM;31.785;0
08/12/2022 01:07:00 AM;30.112;0
08/12/2022 01:07:30 AM;30.112;0
08/12/2022 01:08:00 AM;40.149;0
