Timestamp;Current Iy [A];QoS
08/12/2022 12:00:00 AM;113.917;0
08/12/2022 12:00:30 AM;114.56;0
08/12/2022 12:01:00 AM;114.56;0
08/12/2022 12:01:30 AM;114.239;0
08/12/2022 12:02:00 AM;115.728;0
08/12/2022 12:02:30 AM;115.051;0
08/12/2022 12:03:00 AM;118.14;0
08/12/2022 12:03:30 AM;116.905;0
08/12/2022 12:04:00 AM;116.83;0
08/12/2022 12:04:30 AM;113.597;0
08/12/2022 12:05:00 AM;113.833;0
08/12/2022 12:05:30 AM;112.597;0
08/12/2022 12:06:00 AM;112.907;0
08/12/2022 12:06:30 AM;112.877;0
08/12/2022 12:07:00 AM;113.845;0
08/12/2022 12:07:30 AM;113.537;0
08/12/2022 12:08:00 AM;112.514;0
08/12/2022 12:08:30 AM;112.859;0
08/12/2022 12:09:00 AM;113.144;0
08/12/2022 12:09:30 AM;112.684;0
08/12/2022 12:10:00 AM;113.226;0
08/12/2022 12:10:30 AM;112.671;0
08/12/2022 12:11:00 AM;112.9;0
08/12/2022 12:11:30 AM;111.961;0
08/12/2022 12:12:00 AM;112.023;0
08/12/2022 12:12:30 AM;112.532;0
08/12/2022 12:13:00 AM;112.239;0
08/12/2022 12:13:30 AM;115.426;0
08/12/2022 12:14:00 AM;116.606;0
08/12/2022 12:14:30 AM;116.499;0
08/12/2022 12:15:00 AM;116.377;0
08/12/2022 12:15:30 AM;127.922;0
08/12/2022 12:16:00 AM;117.737;0
08/12/2022 12:16:30 AM;116.847;0
08/12/2022 12:17:00 AM;117.084;0
08/12/2022 12:17:30 AM;117.748;0
08/12/2022 12:18:00 AM;117.83;0
08/12/2022 12:18:30 AM;117.901;0
08/12/2022 12:19:00 AM;115.487;0
08/12/2022 12:19:30 AM;116.371;0
08/12/2022 12:20:00 AM;116.391;0
08/12/2022 12:20:30 AM;115.887;0
08/12/2022 12:21:00 AM;115.243;0
08/12/2022 12:21:30 AM;110.995;0
08/12/2022 12:22:00 AM;111.522;0
08/12/2022 12:22:30 AM;111.907;0
