Timestamp;Power [kW];QoS
08/12/2022 12:00:00 AM;72.688;0
08/12/2022 12:00:30 AM;72.546;0
08/12/2022 12:01:00 AM;72.677;0
08/12/2022 12:01:30 AM;72.633;0
08/12/2022 12:02:00 AM;72.42;0
08/12/2022 12:02:30 AM;72.628;0
08/12/2022 12:03:00 AM;73.055;0
08/12/2022 12:03:30 AM;72.913;0
08/12/2022 12:04:00 AM;72.537;0
08/12/2022 12:04:30 AM;71.525;0
08/12/2022 12:05:00 AM;71.6;0
08/12/2022 12:05:30 AM;71.184;0
08/12/2022 12:06:00 AM;71.461;0
08/12/2022 12:06:30 AM;71.463;0
08/12/2022 12:07:00 AM;71.848;0
08/12/2022 12:07:30 AM;71.399;0
08/12/2022 12:08:00 AM;71.486;0
08/12/2022 12:08:30 AM;71.099;0
08/12/2022 12:09:00 AM;70.347;0
08/12/2022 12:09:30 AM;70.814;0
08/12/2022 12:10:00 AM;71.182;0
08/12/2022 12:10:30 AM;70.364;0
08/12/2022 12:11:00 AM;67.891;0
08/12/2022 12:11:30 AM;68.109;0
08/12/2022 12:12:00 AM;67.884;0
08/12/2022 12:12:30 AM;68.519;0
08/12/2022 12:13:00 AM;68.209;0
08/12/2022 12:13:30 AM;72.015;0
08/12/2022 12:14:00 AM;72.216;0
08/12/2022 12:14:30 AM;72.141;0
08/12/2022 12:15:00 AM;72.326;0
08/12/2022 12:15:30 AM;74.876;0
08/12/2022 12:16:00 AM;72.484;0
08/12/2022 12:16:30 AM;72.258;0
08/12/2022 12:17:00 AM;72.254;0
08/12/2022 12:17:30 AM;72.545;0
08/12/2022 12:18:00 AM;72.311;0
08/12/2022 12:18:30 AM;74.027;0
08/12/2022 12:19:00 AM;70.103;0
08/12/2022 12:19:30 AM;68.189;0
08/12/2022 12:20:00 AM;68.674;0
08/12/2022 12:20:30 AM;67.883;0
08/12/2022 12:21:00 AM;67.745;0
08/12/2022 12:21:30 AM;66.555;0
08/12/2022 12:22:00 AM;69.092;0
08/12/2022 12:22:30 AM;69.728;0
08/12/2022 12:23:00 AM;69.458;0
08/12/2022 12:23:30 AM;69.889;0
08/12/2022 12:24:00 AM;69.914;0
08/12/2022 12:24:30 AM;70.239;0
08/12/2022 12:25:00 AM;70.03;0
08/12/2022 12:25:30 AM;70.3;0
08/12/2022 12:26:00 AM;70.123;0
08/12/2022 12:26:30 AM;70.185;0
08/12/2022 12:27:00 AM;70.291;0
08/12/2022 12:27:30 AM;69.94;0
08/12/2022 12:28:00 AM;70.049;0
08/12/2022 12:28:30 AM;70.35;0
08/12/2022 12:29:00 AM;70.26;0
08/12/2022 12:29:30 AM;70.132;0
08/12/2022 12:30:00 AM;70.402;0
08/12/2022 12:30:30 AM;70.174;0
08/12/2022 12:31:00 AM;70.013;0
08/12/2022 12:31:30 AM;70.246;0
08/12/2022 12:32:00 AM;70.711;0
08/12/2022 12:32:30 AM;75.874;0
08/12/2022 12:33:00 AM;73.112;0
08/12/2022 12:33:30 AM;71.529;0
08/12/2022 12:34:00 AM;71.45;0
08/12/2022 12:34:30 AM;71.937;0
08/12/2022 12:35:00 AM;71.66;0
08/12/2022 12:35:30 AM;69.075;0
08/12/2022 12:36:00 AM;69.223;0
08/12/2022 12:36:30 AM;69.129;0
08/12/2022 12:37:00 AM;69.011;0
08/12/2022 12:37:30 AM;68.99;0
08/12/2022 12:38:00 AM;71.883;0
08/12/2022 12:38:30 AM;71.257;0
08/12/2022 12:39:00 AM;72.868;0
08/12/2022 12:39:30 AM;73.287;0
08/12/2022 12:40:00 AM;73.082;0
08/12/2022 12:40:30 AM;73.09;0
08/12/2022 12:41:00 AM;72.864;0
08/12/2022 12:41:30 AM;72.689;0
08/12/2022 12:42:00 AM;71.687;0
08/12/2022 12:42:30 AM;72.071;0
08/12/2022 12:43:00 AM;74.386;0
08/12/2022 12:43:30 AM;72.061;0
08/12/2022 12:44:00 AM;71.497;0
08/12/2022 12:44:30 AM;72.164;0
08/12/2022 12:45:00 AM;71.929;0
08/12/2022 12:45:30 AM;72.489;0
08/12/2022 12:46:00 AM;72.069;0
08/12/2022 12:46:30 AM;72.466;0
08/12/2022 12:47:00 AM;71.992;0
08/12/2022 12:47:30 AM;71.751;0
08/12/2022 12:48:00 AM;71.569;0
08/12/2022 12:48:30 AM;69.168;0
08/12/2022 12:49:00 AM;69.599;0
08/12/2022 12:49:30 AM;69.158;0
08/12/2022 12:50:00 AM;71.994;0
08/12/2022 12:50:30 AM;68.646;0
08/12/2022 12:51:00 AM;73.84;0
08/12/2022 12:51:30 AM;72.515;0
08/12/2022 12:52:00 AM;71.989;0
08/12/2022 12:52:30 AM;71.679;0
08/12/2022 12:53:00 AM;71.612;0
08/12/2022 12:53:30 AM;70.854;0
08/12/2022 12:54:00 AM;71.147;0
08/12/2022 12:54:30 AM;68.754;0
08/12/2022 12:55:00 AM;68.368;0
08/12/2022 12:55:30 AM;68.011;0
08/12/2022 12:56:00 AM;68.062;0
08/12/2022 12:56:30 AM;70.804;0
08/12/2022 12:57:00 AM;70.246;0
08/12/2022 12:57:30 AM;73.245;0
08/12/2022 12:58:00 AM;70.455;0
08/12/2022 12:58:30 AM;70.229;0
08/12/2022 12:59:00 AM;70.972;0
08/12/2022 12:59:30 AM;71.579;0
08/12/2022 01:00:00 AM;72.04;0
08/12/2022 01:00:30 AM;75.13;0
08/12/2022 01:01:00 AM;71.557;0
08/12/2022 01:01:30 AM;71.802;0
08/12/2022 01:02:00 AM;71.584;0
08/12/2022 01:02:30 AM;70.315;0
08/12/2022 01:03:00 AM;70.177;0
08/12/2022 01:03:30 AM;71.695;0
08/12/2022 01:04:00 AM;70.736;0
08/12/2022 01:04:30 AM;70.455;0
08/12/2022 01:05:00 AM;67.113;0
08/12/2022 01:05:30 AM;67.392;0
08/12/2022 01:06:00 AM;69.495;0
08/12/2022 01:06:30 AM;69.496;0
08/12/2022 01:07:00 AM;69.394;0
08/12/2022 01:07:30 AM;69.334;0
08/12/2022 01:08:00 AM;68.979;0
08/12/2022 01:08:30 AM;69.826;0
08/12/2022 01:09:00 AM;69.307;0
08/12/2022 01:09:30 AM;70.041;0
08/12/2022 01:10:00 AM;72.965;0
08/12/2022 01:10:30 AM;69.888;0
08/12/2022 01:11:00 AM;69.704;0
08/12/2022 01:11:30 AM;72.045;0
08/12/2022 01:12:00 AM;72.025;0
08/12/2022 01:12:30 AM;73.458;0
08/12/2022 01:13:00 AM;73.439;0
