Timestamp;Current Ir [A];QoS
08/12/2022 12:00:00 AM;116.55;0
08/12/2022 12:00:30 AM;117.129;0
08/12/2022 12:01:00 AM;115.879;0
08/12/2022 12:01:30 AM;116.013;0
08/12/2022 12:02:00 AM;115.843;0
08/12/2022 12:02:30 AM;115.955;0
08/12/2022 12:03:00 AM;115.917;0
08/12/2022 12:03:30 AM;115.148;0
08/12/2022 12:04:00 AM;114.347;0
08/12/2022 12:04:30 AM;114.383;0
08/12/2022 12:05:00 AM;114.383;0
08/12/2022 12:05:30 AM;114.383;0
08/12/2022 12:06:00 AM;114.384;0
08/12/2022 12:06:30 AM;114.384;0
08/12/2022 12:07:00 AM;114.228;0
08/12/2022 12:07:30 AM;115.313;0
08/12/2022 12:08:00 AM;114.281;0
08/12/2022 12:08:30 AM;114.33;0
08/12/2022 12:09:00 AM;110.714;0
08/12/2022 12:09:30 AM;112.879;0
08/12/2022 12:10:00 AM;114.013;0
08/12/2022 12:10:30 AM;110.445;0
08/12/2022 12:11:00 AM;101.634;0
08/12/2022 12:11:30 AM;102.732;0
08/12/2022 12:12:00 AM;101.623;0
08/12/2022 12:12:30 AM;102.735;0
08/12/2022 12:13:00 AM;101.703;0
08/12/2022 12:13:30 AM;114.071;0
08/12/2022 12:14:00 AM;114.071;0
08/12/2022 12:14:30 AM;113.749;0
08/12/2022 12:15:00 AM;113.749;0
08/12/2022 12:15:30 AM;113.749;0
08/12/2022 12:16:00 AM;113.749;0
08/12/2022 12:16:30 AM;113.749;0
08/12/2022 12:17:00 AM;112.695;0
08/12/2022 12:17:30 AM;112.963;0
08/12/2022 12:18:00 AM;112.963;0
08/12/2022 12:18:30 AM;121.72;0
08/12/2022 12:19:00 AM;108.178;0
08/12/2022 12:19:30 AM;98.718;0
08/12/2022 12:20:00 AM;100.83;0
08/12/2022 12:20:30 AM;98.443;0
08/12/2022 12:21:00 AM;98.443;0
08/12/2022 12:21:30 AM;98.443;0
08/12/2022 12:22:00 AM;108.163;0
08/12/2022 12:22:30 AM;108.618;0
08/12/2022 12:23:00 AM;108.618;0
08/12/2022 12:23:30 AM;110.46;0
08/12/2022 12:24:00 AM;110.295;0
08/12/2022 12:24:30 AM;109.659;0
08/12/2022 12:25:00 AM;109.57;0
08/12/2022 12:25:30 AM;109.543;0
08/12/2022 12:26:00 AM;110.601;0
08/12/2022 12:26:30 AM;110.52;0
08/12/2022 12:27:00 AM;110.221;0
08/12/2022 12:27:30 AM;110.221;0
08/12/2022 12:28:00 AM;110.221;0
08/12/2022 12:28:30 AM;110.221;0
08/12/2022 12:29:00 AM;108.996;0
08/12/2022 12:29:30 AM;110.116;0
08/12/2022 12:30:00 AM;110.116;0
08/12/2022 12:30:30 AM;110.232;0
08/12/2022 12:31:00 AM;110.232;0
08/12/2022 12:31:30 AM;110.232;0
08/12/2022 12:32:00 AM;112.295;0
08/12/2022 12:32:30 AM;121.736;0
08/12/2022 12:33:00 AM;121.736;0
08/12/2022 12:33:30 AM;114.918;0
08/12/2022 12:34:00 AM;113.904;0
08/12/2022 12:34:30 AM;115.027;0
08/12/2022 12:35:00 AM;115.147;0
08/12/2022 12:35:30 AM;104.327;0
08/12/2022 12:36:00 AM;104.05;0
08/12/2022 12:36:30 AM;104.05;0
08/12/2022 12:37:00 AM;104.05;0
08/12/2022 12:37:30 AM;104.05;0
08/12/2022 12:38:00 AM;114.804;0
08/12/2022 12:38:30 AM;113.802;0
08/12/2022 12:39:00 AM;116.009;0
08/12/2022 12:39:30 AM;117.072;0
08/12/2022 12:40:00 AM;118.086;0
08/12/2022 12:40:30 AM;118.086;0
08/12/2022 12:41:00 AM;118.086;0
08/12/2022 12:41:30 AM;116.962;0
08/12/2022 12:42:00 AM;115.844;0
08/12/2022 12:42:30 AM;112.214;0
08/12/2022 12:43:00 AM;112.214;0
08/12/2022 12:43:30 AM;112.214;0
08/12/2022 12:44:00 AM;112.214;0
08/12/2022 12:44:30 AM;113.258;0
08/12/2022 12:45:00 AM;113.258;0
08/12/2022 12:45:30 AM;113.258;0
08/12/2022 12:46:00 AM;113.258;0
08/12/2022 12:46:30 AM;114.277;0
08/12/2022 12:47:00 AM;113.144;0
08/12/2022 12:47:30 AM;113.098;0
08/12/2022 12:48:00 AM;112.059;0
08/12/2022 12:48:30 AM;100.778;0
08/12/2022 12:49:00 AM;102.021;0
08/12/2022 12:49:30 AM;102.23;0
08/12/2022 12:50:00 AM;101.002;0
08/12/2022 12:50:30 AM;101.473;0
08/12/2022 12:51:00 AM;121.382;0
08/12/2022 12:51:30 AM;113.342;0
08/12/2022 12:52:00 AM;112.147;0
08/12/2022 12:52:30 AM;112.3;0
08/12/2022 12:53:00 AM;112.391;0
08/12/2022 12:53:30 AM;111.416;0
08/12/2022 12:54:00 AM;112.916;0
08/12/2022 12:54:30 AM;103.893;0
08/12/2022 12:55:00 AM;101.377;0
08/12/2022 12:55:30 AM;101.424;0
08/12/2022 12:56:00 AM;101.424;0
08/12/2022 12:56:30 AM;111.809;0
08/12/2022 12:57:00 AM;111.893;0
08/12/2022 12:57:30 AM;113.126;0
08/12/2022 12:58:00 AM;113.365;0
08/12/2022 12:58:30 AM;113.426;0
08/12/2022 12:59:00 AM;113.255;0
08/12/2022 12:59:30 AM;114.303;0
08/12/2022 01:00:00 AM;114.369;0
08/12/2022 01:00:30 AM;125.538;0
08/12/2022 01:01:00 AM;114.915;0
08/12/2022 01:01:30 AM;114.915;0
08/12/2022 01:02:00 AM;115.197;0
08/12/2022 01:02:30 AM;109.771;0
08/12/2022 01:03:00 AM;111.013;0
08/12/2022 01:03:30 AM;111.012;0
08/12/2022 01:04:00 AM;111.012;0
08/12/2022 01:04:30 AM;109.84;0
08/12/2022 01:05:00 AM;96.162;0
08/12/2022 01:05:30 AM;97.268;0
08/12/2022 01:06:00 AM;99.955;0
08/12/2022 01:06:30 AM;99.955;0
08/12/2022 01:07:00 AM;99.955;0
08/12/2022 01:07:30 AM;99.998;0
08/12/2022 01:08:00 AM;97.422;0
08/12/2022 01:08:30 AM;100.914;0
08/12/2022 01:09:00 AM;100.951;0
08/12/2022 01:09:30 AM;103.181;0
08/12/2022 01:10:00 AM;104.439;0
08/12/2022 01:10:30 AM;104.571;0
08/12/2022 01:11:00 AM;104.571;0
08/12/2022 01:11:30 AM;108.926;0
08/12/2022 01:12:00 AM;109.11;0
08/12/2022 01:12:30 AM;115.206;0
08/12/2022 01:13:00 AM;115.193;0
08/12/2022 01:13:30 AM;115.089;0
08/12/2022 01:14:00 AM;117.533;0
08/12/2022 01:14:30 AM;117.533;0
08/12/2022 01:15:00 AM;117.646;0
08/12/2022 01:15:30 AM;117.646;0
08/12/2022 01:16:00 AM;117.518;0
08/12/2022 01:16:30 AM;116.354;0
08/12/2022 01:17:00 AM;116.354;0
08/12/2022 01:17:30 AM;116.354;0
08/12/2022 01:18:00 AM;115.14;0
08/12/2022 01:18:30 AM;121.282;0
08/12/2022 01:19:00 AM;121.32;0
08/12/2022 01:19:30 AM;121.189;0
08/12/2022 01:20:00 AM;120.07;0
08/12/2022 01:20:30 AM;120.197;0
08/12/2022 01:21:00 AM;120.197;0
08/12/2022 01:21:30 AM;120.339;0
08/12/2022 01:22:00 AM;120.339;0
08/12/2022 01:22:30 AM;119.52;0
08/12/2022 01:23:00 AM;119.556;0
08/12/2022 01:23:30 AM;118.386;0
08/12/2022 01:24:00 AM;118.298;0
08/12/2022 01:24:30 AM;126.762;0
08/12/2022 01:25:00 AM;117.618;0
08/12/2022 01:25:30 AM;126.724;0
08/12/2022 01:26:00 AM;116.325;0
08/12/2022 01:26:30 AM;113.443;0
08/12/2022 01:27:00 AM;114.586;0
08/12/2022 01:27:30 AM;115.68;0
08/12/2022 01:28:00 AM;115.839;0
08/12/2022 01:28:30 AM;114.818;0
08/12/2022 01:29:00 AM;118.234;0
08/12/2022 01:29:30 AM;118.4;0
08/12/2022 01:30:00 AM;119.482;0
08/12/2022 01:30:30 AM;122.15;0
08/12/2022 01:31:00 AM;119.904;0
08/12/2022 01:31:30 AM;119.904;0
08/12/2022 01:32:00 AM;119.904;0
08/12/2022 01:32:30 AM;117.343;0
08/12/2022 01:33:00 AM;118.662;0
08/12/2022 01:33:30 AM;118.191;0
08/12/2022 01:34:00 AM;116.172;0
08/12/2022 01:34:30 AM;115.519;0
08/12/2022 01:35:00 AM;115.612;0
08/12/2022 01:35:30 AM;118.889;0
08/12/2022 01:36:00 AM;117.847;0
08/12/2022 01:36:30 AM;116.348;0
08/12/2022 01:37:00 AM;116.348;0
08/12/2022 01:37:30 AM;116.348;0
08/12/2022 01:38:00 AM;118.496;0
08/12/2022 01:38:30 AM;117.349;0
08/12/2022 01:39:00 AM;117.349;0
08/12/2022 01:39:30 AM;106.721;0
08/12/2022 01:40:00 AM;106.619;0
08/12/2022 01:40:30 AM;106.619;0
08/12/2022 01:41:00 AM;106.538;0
08/12/2022 01:41:30 AM;106.538;0
08/12/2022 01:42:00 AM;115.662;0
08/12/2022 01:42:30 AM;114.585;0
08/12/2022 01:43:00 AM;116.789;0
08/12/2022 01:43:30 AM;115.784;0
08/12/2022 01:44:00 AM;115.784;0
08/12/2022 01:44:30 AM;115.654;0
08/12/2022 01:45:00 AM;116.81;0
08/12/2022 01:45:30 AM;117.503;0
08/12/2022 01:46:00 AM;108.597;0
08/12/2022 01:46:30 AM;115.269;0
08/12/2022 01:47:00 AM;106.211;0
08/12/2022 01:47:30 AM;106.211;0
08/12/2022 01:48:00 AM;116.969;0
08/12/2022 01:48:30 AM;118.235;0
08/12/2022 01:49:00 AM;114.961;0
08/12/2022 01:49:30 AM;116.343;0
08/12/2022 01:50:00 AM;118.141;0
08/12/2022 01:50:30 AM;116.927;0
08/12/2022 01:51:00 AM;115.608;0
08/12/2022 01:51:30 AM;104.652;0
08/12/2022 01:52:00 AM;104.544;0
08/12/2022 01:52:30 AM;103.41;0
08/12/2022 01:53:00 AM;114.078;0
08/12/2022 01:53:30 AM;114.078;0
08/12/2022 01:54:00 AM;114.078;0
08/12/2022 01:54:30 AM;114.133;0
08/12/2022 01:55:00 AM;114.065;0
08/12/2022 01:55:30 AM;114.04;0
08/12/2022 01:56:00 AM;115.214;0
08/12/2022 01:56:30 AM;112.52;0
08/12/2022 01:57:00 AM;113.617;0
08/12/2022 01:57:30 AM;112.424;0
08/12/2022 01:58:00 AM;113.749;0
08/12/2022 01:58:30 AM;112.507;0
08/12/2022 01:59:00 AM;112.507;0
08/12/2022 01:59:30 AM;111.629;0
08/12/2022 02:00:00 AM;113.794;0
08/12/2022 02:00:30 AM;103.914;0
08/12/2022 02:01:00 AM;102.536;0
08/12/2022 02:01:30 AM;102.555;0
08/12/2022 02:02:00 AM;102.556;0
08/12/2022 02:02:30 AM;111.861;0
08/12/2022 02:03:00 AM;112.996;0
08/12/2022 02:03:30 AM;113.159;0
08/12/2022 02:04:00 AM;112.26;0
08/12/2022 02:04:30 AM;112.26;0
08/12/2022 02:05:00 AM;112.26;0
08/12/2022 02:05:30 AM;112.26;0
08/12/2022 02:06:00 AM;111.092;0
08/12/2022 02:06:30 AM;111.076;0
08/12/2022 02:07:00 AM;111.076;0
08/12/2022 02:07:30 AM;112.1;0
08/12/2022 02:08:00 AM;119.537;0
08/12/2022 02:08:30 AM;119.075;0
