Timestamp;Reactive Power [kvar];QoS
08/12/2022 12:00:00 AM;-24.999;0
08/12/2022 12:00:30 AM;-24.997;0
08/12/2022 12:01:00 AM;-24.979;0
08/12/2022 12:01:30 AM;-24.981;0
08/12/2022 12:02:00 AM;-25.091;0
08/12/2022 12:02:30 AM;-25.417;0
08/12/2022 12:03:00 AM;-25.537;0
08/12/2022 12:03:30 AM;-25.666;0
08/12/2022 12:04:00 AM;-25.642;0
08/12/2022 12:04:30 AM;-25.349;0
08/12/2022 12:05:00 AM;-25.477;0
08/12/2022 12:05:30 AM;-25.585;0
08/12/2022 12:06:00 AM;-25.597;0
08/12/2022 12:06:30 AM;-25.619;0
08/12/2022 12:07:00 AM;-25.638;0
08/12/2022 12:07:30 AM;-25.709;0
08/12/2022 12:08:00 AM;-25.803;0
08/12/2022 12:08:30 AM;-25.727;0
08/12/2022 12:09:00 AM;-25.799;0
08/12/2022 12:09:30 AM;-25.604;0
08/12/2022 12:10:00 AM;-25.592;0
08/12/2022 12:10:30 AM;-25.598;0
08/12/2022 12:11:00 AM;-25.36;0
08/12/2022 12:11:30 AM;-25.52;0
08/12/2022 12:12:00 AM;-25.443;0
08/12/2022 12:12:30 AM;-25.443;0
08/12/2022 12:13:00 AM;-25.249;0
08/12/2022 12:13:30 AM;-24.99;0
08/12/2022 12:14:00 AM;-25.142;0
08/12/2022 12:14:30 AM;-25.139;0
08/12/2022 12:15:00 AM;-24.873;0
08/12/2022 12:15:30 AM;-25.071;0
08/12/2022 12:16:00 AM;-24.868;0
08/12/2022 12:16:30 AM;-24.996;0
08/12/2022 12:17:00 AM;-25.022;0
08/12/2022 12:17:30 AM;-24.884;0
08/12/2022 12:18:00 AM;-24.961;0
08/12/2022 12:18:30 AM;-24.993;0
08/12/2022 12:19:00 AM;-25.311;0
08/12/2022 12:19:30 AM;-25.114;0
08/12/2022 12:20:00 AM;-24.931;0
08/12/2022 12:20:30 AM;-25.057;0
08/12/2022 12:21:00 AM;-25.012;0
08/12/2022 12:21:30 AM;-25.093;0
08/12/2022 12:22:00 AM;-25.597;0
08/12/2022 12:22:30 AM;-25.467;0
08/12/2022 12:23:00 AM;-25.644;0
08/12/2022 12:23:30 AM;-25.519;0
08/12/2022 12:24:00 AM;-25.544;0
08/12/2022 12:24:30 AM;-25.494;0
08/12/2022 12:25:00 AM;-25.542;0
08/12/2022 12:25:30 AM;-25.547;0
08/12/2022 12:26:00 AM;-25.397;0
08/12/2022 12:26:30 AM;-25.664;0
08/12/2022 12:27:00 AM;-25.588;0
08/12/2022 12:27:30 AM;-25.725;0
08/12/2022 12:28:00 AM;-25.677;0
08/12/2022 12:28:30 AM;-25.573;0
08/12/2022 12:29:00 AM;-25.606;0
08/12/2022 12:29:30 AM;-25.693;0
08/12/2022 12:30:00 AM;-25.719;0
08/12/2022 12:30:30 AM;-25.623;0
08/12/2022 12:31:00 AM;-25.578;0
08/12/2022 12:31:30 AM;-25.639;0
08/12/2022 12:32:00 AM;-25.775;0
08/12/2022 12:32:30 AM;-25.906;0
08/12/2022 12:33:00 AM;-25.891;0
08/12/2022 12:33:30 AM;-25.361;0
08/12/2022 12:34:00 AM;-25.531;0
08/12/2022 12:34:30 AM;-25.447;0
08/12/2022 12:35:00 AM;-25.313;0
08/12/2022 12:35:30 AM;-25.205;0
08/12/2022 12:36:00 AM;-25.342;0
08/12/2022 12:36:30 AM;-25.313;0
08/12/2022 12:37:00 AM;-25.327;0
08/12/2022 12:37:30 AM;-25.448;0
08/12/2022 12:38:00 AM;-25.678;0
08/12/2022 12:38:30 AM;-25.65;0
08/12/2022 12:39:00 AM;-25.455;0
08/12/2022 12:39:30 AM;-25.322;0
08/12/2022 12:40:00 AM;-25.267;0
08/12/2022 12:40:30 AM;-25.305;0
08/12/2022 12:41:00 AM;-25.19;0
08/12/2022 12:41:30 AM;-25.208;0
08/12/2022 12:42:00 AM;-25.649;0
08/12/2022 12:42:30 AM;-25.463;0
08/12/2022 12:43:00 AM;-25.632;0
08/12/2022 12:43:30 AM;-25.587;0
08/12/2022 12:44:00 AM;-25.601;0
08/12/2022 12:44:30 AM;-25.78;0
08/12/2022 12:45:00 AM;-25.869;0
08/12/2022 12:45:30 AM;-25.752;0
08/12/2022 12:46:00 AM;-25.945;0
08/12/2022 12:46:30 AM;-26.043;0
08/12/2022 12:47:00 AM;-26.056;0
08/12/2022 12:47:30 AM;-25.981;0
08/12/2022 12:48:00 AM;-25.983;0
08/12/2022 12:48:30 AM;-25.976;0
08/12/2022 12:49:00 AM;-25.973;0
08/12/2022 12:49:30 AM;-25.988;0
08/12/2022 12:50:00 AM;-26.004;0
08/12/2022 12:50:30 AM;-25.739;0
08/12/2022 12:51:00 AM;-25.987;0
08/12/2022 12:51:30 AM;-25.893;0
08/12/2022 12:52:00 AM;-25.891;0
08/12/2022 12:52:30 AM;-25.943;0
08/12/2022 12:53:00 AM;-25.869;0
08/12/2022 12:53:30 AM;-25.888;0
08/12/2022 12:54:00 AM;-25.63;0
08/12/2022 12:54:30 AM;-25.577;0
08/12/2022 12:55:00 AM;-25.636;0
08/12/2022 12:55:30 AM;-25.663;0
08/12/2022 12:56:00 AM;-25.532;0
08/12/2022 12:56:30 AM;-25.824;0
08/12/2022 12:57:00 AM;-25.443;0
08/12/2022 12:57:30 AM;-25.2;0
08/12/2022 12:58:00 AM;-25.024;0
08/12/2022 12:58:30 AM;-24.912;0
08/12/2022 12:59:00 AM;-24.984;0
08/12/2022 12:59:30 AM;-25.017;0
08/12/2022 01:00:00 AM;-25.01;0
08/12/2022 01:00:30 AM;-25.136;0
08/12/2022 01:01:00 AM;-25.125;0
08/12/2022 01:01:30 AM;-25.111;0
08/12/2022 01:02:00 AM;-25.254;0
08/12/2022 01:02:30 AM;-26.23;0
08/12/2022 01:03:00 AM;-26.162;0
08/12/2022 01:03:30 AM;-25.858;0
08/12/2022 01:04:00 AM;-25.921;0
08/12/2022 01:04:30 AM;-26.024;0
08/12/2022 01:05:00 AM;-25.701;0
08/12/2022 01:05:30 AM;-25.718;0
08/12/2022 01:06:00 AM;-25.432;0
08/12/2022 01:06:30 AM;-25.519;0
08/12/2022 01:07:00 AM;-25.505;0
08/12/2022 01:07:30 AM;-25.344;0
08/12/2022 01:08:00 AM;-25.288;0
08/12/2022 01:08:30 AM;-25.147;0
08/12/2022 01:09:00 AM;-25.369;0
08/12/2022 01:09:30 AM;-25.468;0
08/12/2022 01:10:00 AM;-25.463;0
08/12/2022 01:10:30 AM;-25.357;0
08/12/2022 01:11:00 AM;-25.621;0
08/12/2022 01:11:30 AM;-25.692;0
08/12/2022 01:12:00 AM;-25.644;0
08/12/2022 01:12:30 AM;-25.569;0
08/12/2022 01:13:00 AM;-25.465;0
08/12/2022 01:13:30 AM;-25.429;0
08/12/2022 01:14:00 AM;-25.28;0
08/12/2022 01:14:30 AM;-25.446;0
08/12/2022 01:15:00 AM;-25.527;0
08/12/2022 01:15:30 AM;-25.508;0
08/12/2022 01:16:00 AM;-25.535;0
08/12/2022 01:16:30 AM;-25.487;0
08/12/2022 01:17:00 AM;-25.658;0
08/12/2022 01:17:30 AM;-25.59;0
08/12/2022 01:18:00 AM;-25.62;0
08/12/2022 01:18:30 AM;-25.573;0
08/12/2022 01:19:00 AM;-25.602;0
08/12/2022 01:19:30 AM;-25.64;0
08/12/2022 01:20:00 AM;-25.487;0
08/12/2022 01:20:30 AM;-25.498;0
08/12/2022 01:21:00 AM;-25.611;0
08/12/2022 01:21:30 AM;-25.751;0
08/12/2022 01:22:00 AM;-25.63;0
08/12/2022 01:22:30 AM;-25.846;0
08/12/2022 01:23:00 AM;-25.869;0
08/12/2022 01:23:30 AM;-25.721;0
08/12/2022 01:24:00 AM;-25.732;0
08/12/2022 01:24:30 AM;-25.742;0
08/12/2022 01:25:00 AM;-25.743;0
08/12/2022 01:25:30 AM;-25.765;0
08/12/2022 01:26:00 AM;-25.77;0
08/12/2022 01:26:30 AM;-25.724;0
08/12/2022 01:27:00 AM;-25.713;0
08/12/2022 01:27:30 AM;-25.513;0
08/12/2022 01:28:00 AM;-25.536;0
08/12/2022 01:28:30 AM;-25.638;0
08/12/2022 01:29:00 AM;-25.922;0
08/12/2022 01:29:30 AM;-25.91;0
08/12/2022 01:30:00 AM;-26.155;0
08/12/2022 01:30:30 AM;-25.939;0
08/12/2022 01:31:00 AM;-25.904;0
08/12/2022 01:31:30 AM;-25.93;0
08/12/2022 01:32:00 AM;-25.776;0
08/12/2022 01:32:30 AM;-25.893;0
08/12/2022 01:33:00 AM;-25.828;0
08/12/2022 01:33:30 AM;-25.953;0
08/12/2022 01:34:00 AM;-25.973;0
08/12/2022 01:34:30 AM;-25.653;0
08/12/2022 01:35:00 AM;-25.716;0
08/12/2022 01:35:30 AM;-25.739;0
08/12/2022 01:36:00 AM;-25.851;0
08/12/2022 01:36:30 AM;-25.892;0
08/12/2022 01:37:00 AM;-25.903;0
08/12/2022 01:37:30 AM;-25.76;0
08/12/2022 01:38:00 AM;-25.574;0
08/12/2022 01:38:30 AM;-25.58;0
08/12/2022 01:39:00 AM;-25.588;0
08/12/2022 01:39:30 AM;-25.516;0
08/12/2022 01:40:00 AM;-25.384;0
08/12/2022 01:40:30 AM;-25.437;0
08/12/2022 01:41:00 AM;-25.493;0
08/12/2022 01:41:30 AM;-25.546;0
08/12/2022 01:42:00 AM;-25.577;0
08/12/2022 01:42:30 AM;-25.602;0
08/12/2022 01:43:00 AM;-25.868;0
08/12/2022 01:43:30 AM;-25.946;0
08/12/2022 01:44:00 AM;-26.075;0
08/12/2022 01:44:30 AM;-26.018;0
08/12/2022 01:45:00 AM;-26.126;0
08/12/2022 01:45:30 AM;-26.104;0
08/12/2022 01:46:00 AM;-25.953;0
08/12/2022 01:46:30 AM;-25.94;0
08/12/2022 01:47:00 AM;-25.946;0
08/12/2022 01:47:30 AM;-26.065;0
08/12/2022 01:48:00 AM;-26.124;0
08/12/2022 01:48:30 AM;-26.145;0
08/12/2022 01:49:00 AM;-25.537;0
08/12/2022 01:49:30 AM;-25.591;0
08/12/2022 01:50:00 AM;-25.314;0
08/12/2022 01:50:30 AM;-25.381;0
08/12/2022 01:51:00 AM;-25.507;0
08/12/2022 01:51:30 AM;-25.381;0
08/12/2022 01:52:00 AM;-25.322;0
08/12/2022 01:52:30 AM;-25.394;0
08/12/2022 01:53:00 AM;-25.509;0
08/12/2022 01:53:30 AM;-25.48;0
08/12/2022 01:54:00 AM;-25.556;0
08/12/2022 01:54:30 AM;-25.139;0
08/12/2022 01:55:00 AM;-25.213;0
08/12/2022 01:55:30 AM;-25.226;0
08/12/2022 01:56:00 AM;-25.227;0
08/12/2022 01:56:30 AM;-25.361;0
08/12/2022 01:57:00 AM;-25.238;0
08/12/2022 01:57:30 AM;-25.386;0
08/12/2022 01:58:00 AM;-25.37;0
08/12/2022 01:58:30 AM;-25.395;0
08/12/2022 01:59:00 AM;-25.613;0
08/12/2022 01:59:30 AM;-25.686;0
08/12/2022 02:00:00 AM;-25.528;0
08/12/2022 02:00:30 AM;-25.555;0
08/12/2022 02:01:00 AM;-25.716;0
08/12/2022 02:01:30 AM;-25.698;0
08/12/2022 02:02:00 AM;-25.632;0
08/12/2022 02:02:30 AM;-26.051;0
08/12/2022 02:03:00 AM;-25.957;0
08/12/2022 02:03:30 AM;-26.008;0
08/12/2022 02:04:00 AM;-26.088;0
08/12/2022 02:04:30 AM;-25.922;0
08/12/2022 02:05:00 AM;-25.994;0
08/12/2022 02:05:30 AM;-25.953;0
08/12/2022 02:06:00 AM;-26.048;0
08/12/2022 02:06:30 AM;-26.106;0
08/12/2022 02:07:00 AM;-25.976;0
08/12/2022 02:07:30 AM;-25.926;0
08/12/2022 02:08:00 AM;-26.124;0
08/12/2022 02:08:30 AM;-25.95;0
08/12/2022 02:09:00 AM;-26.006;0
08/12/2022 02:09:30 AM;-26.009;0
08/12/2022 02:10:00 AM;-25.846;0
08/12/2022 02:10:30 AM;-25.878;0
08/12/2022 02:11:00 AM;-25.98;0
08/12/2022 02:11:30 AM;-25.706;0
08/12/2022 02:12:00 AM;-25.761;0
08/12/2022 02:12:30 AM;-25.728;0
08/12/2022 02:13:00 AM;-25.665;0
08/12/2022 02:13:30 AM;-25.528;0
08/12/2022 02:14:00 AM;-25.726;0
08/12/2022 02:14:30 AM;-25.222;0
08/12/2022 02:15:00 AM;-25.389;0
08/12/2022 02:15:30 AM;-25.208;0
08/12/2022 02:16:00 AM;-25.131;0
08/12/2022 02:16:30 AM;-24.934;0
08/12/2022 02:17:00 AM;-25.201;0
08/12/2022 02:17:30 AM;-25.211;0
08/12/2022 02:18:00 AM;-25.423;0
08/12/2022 02:18:30 AM;-25.436;0
08/12/2022 02:19:00 AM;-25.37;0
08/12/2022 02:19:30 AM;-25.351;0
08/12/2022 02:20:00 AM;-25.356;0
08/12/2022 02:20:30 AM;-25.329;0
08/12/2022 02:21:00 AM;-25.432;0
08/12/2022 02:21:30 AM;-25.238;0
08/12/2022 02:22:00 AM;-25.353;0
08/12/2022 02:22:30 AM;-25.744;0
08/12/2022 02:23:00 AM;-25.762;0
08/12/2022 02:23:30 AM;-25.825;0
08/12/2022 02:24:00 AM;-25.711;0
08/12/2022 02:24:30 AM;-25.661;0
08/12/2022 02:25:00 AM;-25.543;0
08/12/2022 02:25:30 AM;-25.716;0
08/12/2022 02:26:00 AM;-25.685;0
08/12/2022 02:26:30 AM;-25.668;0
08/12/2022 02:27:00 AM;-25.57;0
08/12/2022 02:27:30 AM;-25.678;0
08/12/2022 02:28:00 AM;-25.719;0
08/12/2022 02:28:30 AM;-25.63;0
08/12/2022 02:29:00 AM;-25.474;0
08/12/2022 02:29:30 AM;-25.595;0
08/12/2022 02:30:00 AM;-25.581;0
08/12/2022 02:30:30 AM;-25.538;0
08/12/2022 02:31:00 AM;-25.471;0
08/12/2022 02:31:30 AM;-25.434;0
08/12/2022 02:32:00 AM;-25.603;0
08/12/2022 02:32:30 AM;-25.626;0
08/12/2022 02:33:00 AM;-25.465;0
08/12/2022 02:33:30 AM;-25.454;0
08/12/2022 02:34:00 AM;-25.58;0
08/12/2022 02:34:30 AM;-24.997;0
08/12/2022 02:35:00 AM;-25.188;0
08/12/2022 02:35:30 AM;-25.203;0
08/12/2022 02:36:00 AM;-25.075;0
08/12/2022 02:36:30 AM;-25.135;0
08/12/2022 02:37:00 AM;-25.103;0
08/12/2022 02:37:30 AM;-25.346;0
08/12/2022 02:38:00 AM;-25.339;0
08/12/2022 02:38:30 AM;-25.308;0
08/12/2022 02:39:00 AM;-25.274;0
08/12/2022 02:39:30 AM;-25.253;0
08/12/2022 02:40:00 AM;-25.399;0
08/12/2022 02:40:30 AM;-25.602;0
08/12/2022 02:41:00 AM;-25.567;0
08/12/2022 02:41:30 AM;-25.491;0
08/12/2022 02:42:00 AM;-25.63;0
08/12/2022 02:42:30 AM;-25.553;0
08/12/2022 02:43:00 AM;-25.9;0
08/12/2022 02:43:30 AM;-25.904;0
08/12/2022 02:44:00 AM;-25.948;0
08/12/2022 02:44:30 AM;-26.022;0
08/12/2022 02:45:00 AM;-25.943;0
08/12/2022 02:45:30 AM;-25.857;0
08/12/2022 02:46:00 AM;-26.001;0
08/12/2022 02:46:30 AM;-26.005;0
08/12/2022 02:47:00 AM;-25.842;0
08/12/2022 02:47:30 AM;-25.87;0
08/12/2022 02:48:00 AM;-25.922;0
08/12/2022 02:48:30 AM;-25.94;0
08/12/2022 02:49:00 AM;-25.96;0
08/12/2022 02:49:30 AM;-25.904;0
08/12/2022 02:50:00 AM;-25.899;0
08/12/2022 02:50:30 AM;-25.8;0
08/12/2022 02:51:00 AM;-25.751;0
08/12/2022 02:51:30 AM;-25.766;0
08/12/2022 02:52:00 AM;-25.757;0
08/12/2022 02:52:30 AM;-25.784;0
08/12/2022 02:53:00 AM;-25.708;0
08/12/2022 02:53:30 AM;-25.905;0
08/12/2022 02:54:00 AM;-26.184;0
