Timestamp;Power [kW];QoS
08/12/2022 12:00:00 AM;96.712;0
08/12/2022 12:00:30 AM;96.334;0
08/12/2022 12:01:00 AM;95.833;0
08/12/2022 12:01:30 AM;94.863;0
08/12/2022 12:02:00 AM;96.611;0
08/12/2022 12:02:30 AM;94.753;0
08/12/2022 12:03:00 AM;95.18;0
08/12/2022 12:03:30 AM;96.499;0
08/12/2022 12:04:00 AM;96.589;0
08/12/2022 12:04:30 AM;96.778;0
08/12/2022 12:05:00 AM;96.829;0
08/12/2022 12:05:30 AM;97.948;0
08/12/2022 12:06:00 AM;97.23;0
08/12/2022 12:06:30 AM;97.098;0
08/12/2022 12:07:00 AM;96.912;0
08/12/2022 12:07:30 AM;96.376;0
08/12/2022 12:08:00 AM;97.049;0
08/12/2022 12:08:30 AM;97.111;0
08/12/2022 12:09:00 AM;98.689;0
08/12/2022 12:09:30 AM;99.158;0
08/12/2022 12:10:00 AM;97.37;0
08/12/2022 12:10:30 AM;96.792;0
08/12/2022 12:11:00 AM;96.829;0
08/12/2022 12:11:30 AM;97.231;0
08/12/2022 12:12:00 AM;97.133;0
08/12/2022 12:12:30 AM;96.205;0
08/12/2022 12:13:00 AM;96.632;0
08/12/2022 12:13:30 AM;97.319;0
08/12/2022 12:14:00 AM;97.354;0
08/12/2022 12:14:30 AM;97.68;0
08/12/2022 12:15:00 AM;97.34;0
08/12/2022 12:15:30 AM;96.981;0
08/12/2022 12:16:00 AM;95.499;0
08/12/2022 12:16:30 AM;100.888;0
08/12/2022 12:17:00 AM;96.797;0
08/12/2022 12:17:30 AM;97.639;0
08/12/2022 12:18:00 AM;97.035;0
08/12/2022 12:18:30 AM;107.154;0
08/12/2022 12:19:00 AM;96.273;0
08/12/2022 12:19:30 AM;101.665;0
08/12/2022 12:20:00 AM;94.496;0
08/12/2022 12:20:30 AM;94.41;0
08/12/2022 12:21:00 AM;95.714;0
08/12/2022 12:21:30 AM;96.484;0
08/12/2022 12:22:00 AM;95.171;0
08/12/2022 12:22:30 AM;96.478;0
08/12/2022 12:23:00 AM;93.561;0
08/12/2022 12:23:30 AM;94.402;0
08/12/2022 12:24:00 AM;95.053;0
08/12/2022 12:24:30 AM;95.491;0
08/12/2022 12:25:00 AM;95.318;0
08/12/2022 12:25:30 AM;95.304;0
08/12/2022 12:26:00 AM;96.285;0
08/12/2022 12:26:30 AM;95.698;0
08/12/2022 12:27:00 AM;93.888;0
08/12/2022 12:27:30 AM;94.447;0
08/12/2022 12:28:00 AM;94.629;0
08/12/2022 12:28:30 AM;95.693;0
08/12/2022 12:29:00 AM;96.249;0
08/12/2022 12:29:30 AM;101.23;0
08/12/2022 12:30:00 AM;103.979;0
08/12/2022 12:30:30 AM;95.418;0
08/12/2022 12:31:00 AM;101.999;0
08/12/2022 12:31:30 AM;98.238;0
08/12/2022 12:32:00 AM;98.352;0
08/12/2022 12:32:30 AM;98.669;0
08/12/2022 12:33:00 AM;99.727;0
08/12/2022 12:33:30 AM;99.835;0
08/12/2022 12:34:00 AM;103.225;0
08/12/2022 12:34:30 AM;98.899;0
08/12/2022 12:35:00 AM;96.72;0
08/12/2022 12:35:30 AM;96.683;0
08/12/2022 12:36:00 AM;96.45;0
08/12/2022 12:36:30 AM;97.7;0
08/12/2022 12:37:00 AM;97.298;0
08/12/2022 12:37:30 AM;98.398;0
08/12/2022 12:38:00 AM;98.561;0
08/12/2022 12:38:30 AM;97.974;0
08/12/2022 12:39:00 AM;97.95;0
08/12/2022 12:39:30 AM;97.796;0
08/12/2022 12:40:00 AM;99.736;0
08/12/2022 12:40:30 AM;99.079;0
08/12/2022 12:41:00 AM;96.111;0
08/12/2022 12:41:30 AM;98.067;0
08/12/2022 12:42:00 AM;99.062;0
08/12/2022 12:42:30 AM;98.904;0
08/12/2022 12:43:00 AM;98.545;0
08/12/2022 12:43:30 AM;97.421;0
08/12/2022 12:44:00 AM;96.329;0
08/12/2022 12:44:30 AM;95.928;0
08/12/2022 12:45:00 AM;95.491;0
08/12/2022 12:45:30 AM;106.959;0
08/12/2022 12:46:00 AM;98.355;0
08/12/2022 12:46:30 AM;98.549;0
08/12/2022 12:47:00 AM;98.034;0
08/12/2022 12:47:30 AM;97.786;0
08/12/2022 12:48:00 AM;97.176;0
08/12/2022 12:48:30 AM;101.287;0
08/12/2022 12:49:00 AM;97.67;0
08/12/2022 12:49:30 AM;98.097;0
08/12/2022 12:50:00 AM;98.117;0
08/12/2022 12:50:30 AM;98.024;0
08/12/2022 12:51:00 AM;96.501;0
08/12/2022 12:51:30 AM;98.823;0
08/12/2022 12:52:00 AM;99.019;0
08/12/2022 12:52:30 AM;97.241;0
08/12/2022 12:53:00 AM;96.954;0
08/12/2022 12:53:30 AM;97.141;0
08/12/2022 12:54:00 AM;97.804;0
08/12/2022 12:54:30 AM;98.723;0
08/12/2022 12:55:00 AM;98.945;0
08/12/2022 12:55:30 AM;99.557;0
08/12/2022 12:56:00 AM;98.789;0
08/12/2022 12:56:30 AM;98.451;0
08/12/2022 12:57:00 AM;98.007;0
08/12/2022 12:57:30 AM;96.409;0
08/12/2022 12:58:00 AM;95.979;0
08/12/2022 12:58:30 AM;96.251;0
08/12/2022 12:59:00 AM;93.807;0
08/12/2022 12:59:30 AM;94.682;0
08/12/2022 01:00:00 AM;95.16;0
08/12/2022 01:00:30 AM;95.436;0
08/12/2022 01:01:00 AM;95.096;0
08/12/2022 01:01:30 AM;94.246;0
