Timestamp;Current Ir [A];QoS
08/12/2022 12:00:00 AM;141.429;0
08/12/2022 12:00:30 AM;141.429;0
08/12/2022 12:01:00 AM;141.429;0
08/12/2022 12:01:30 AM;140.689;0
08/12/2022 12:02:00 AM;141.626;0
08/12/2022 12:02:30 AM;141.132;0
08/12/2022 12:03:00 AM;141.132;0
08/12/2022 12:03:30 AM;142.187;0
08/12/2022 12:04:00 AM;142.187;0
08/12/2022 12:04:30 AM;143.191;0
08/12/2022 12:05:00 AM;143.637;0
08/12/2022 12:05:30 AM;146.735;0
08/12/2022 12:06:00 AM;147.123;0
08/12/2022 12:06:30 AM;146.003;0
08/12/2022 12:07:00 AM;148.378;0
08/12/2022 12:07:30 AM;147.046;0
08/12/2022 12:08:00 AM;148.554;0
08/12/2022 12:08:30 AM;149.673;0
08/12/2022 12:09:00 AM;156.649;0
08/12/2022 12:09:30 AM;149.389;0
08/12/2022 12:10:00 AM;149.389;0
08/12/2022 12:10:30 AM;149.389;0
08/12/2022 12:11:00 AM;149.427;0
08/12/2022 12:11:30 AM;151.568;0
08/12/2022 12:12:00 AM;150.532;0
08/12/2022 12:12:30 AM;150.151;0
08/12/2022 12:13:00 AM;150.151;0
08/12/2022 12:13:30 AM;150.451;0
08/12/2022 12:14:00 AM;149.827;0
08/12/2022 12:14:30 AM;150.891;0
08/12/2022 12:15:00 AM;149.544;0
08/12/2022 12:15:30 AM;150.677;0
08/12/2022 12:16:00 AM;146.845;0
08/12/2022 12:16:30 AM;152.419;0
08/12/2022 12:17:00 AM;152.419;0
08/12/2022 12:17:30 AM;153.726;0
08/12/2022 12:18:00 AM;152.277;0
08/12/2022 12:18:30 AM;164.528;0
08/12/2022 12:19:00 AM;151.714;0
08/12/2022 12:19:30 AM;153.142;0
08/12/2022 12:20:00 AM;143.421;0
08/12/2022 12:20:30 AM;143.421;0
08/12/2022 12:21:00 AM;144.436;0
08/12/2022 12:21:30 AM;145.522;0
08/12/2022 12:22:00 AM;145.522;0
08/12/2022 12:22:30 AM;142.981;0
08/12/2022 12:23:00 AM;144.017;0
08/12/2022 12:23:30 AM;145.887;0
08/12/2022 12:24:00 AM;145.859;0
08/12/2022 12:24:30 AM;144.635;0
08/12/2022 12:25:00 AM;146.016;0
08/12/2022 12:25:30 AM;146.016;0
08/12/2022 12:26:00 AM;153.365;0
08/12/2022 12:26:30 AM;151.754;0
08/12/2022 12:27:00 AM;144.236;0
08/12/2022 12:27:30 AM;145.396;0
08/12/2022 12:28:00 AM;145.396;0
08/12/2022 12:28:30 AM;146.441;0
08/12/2022 12:29:00 AM;147.713;0
08/12/2022 12:29:30 AM;151.691;0
08/12/2022 12:30:00 AM;157.12;0
08/12/2022 12:30:30 AM;146.357;0
08/12/2022 12:31:00 AM;155.564;0
08/12/2022 12:31:30 AM;155.564;0
08/12/2022 12:32:00 AM;155.564;0
08/12/2022 12:32:30 AM;156.807;0
08/12/2022 12:33:00 AM;156.807;0
08/12/2022 12:33:30 AM;156.807;0
08/12/2022 12:34:00 AM;156.807;0
08/12/2022 12:34:30 AM;155.608;0
08/12/2022 12:35:00 AM;146.522;0
08/12/2022 12:35:30 AM;146.522;0
08/12/2022 12:36:00 AM;146.559;0
08/12/2022 12:36:30 AM;147.443;0
08/12/2022 12:37:00 AM;147.443;0
08/12/2022 12:37:30 AM;150.311;0
08/12/2022 12:38:00 AM;150.311;0
08/12/2022 12:38:30 AM;150.546;0
08/12/2022 12:39:00 AM;148.757;0
08/12/2022 12:39:30 AM;150.805;0
08/12/2022 12:40:00 AM;157.884;0
08/12/2022 12:40:30 AM;157.884;0
08/12/2022 12:41:00 AM;147.698;0
08/12/2022 12:41:30 AM;151.52;0
08/12/2022 12:42:00 AM;153.254;0
08/12/2022 12:42:30 AM;153.254;0
08/12/2022 12:43:00 AM;152.202;0
08/12/2022 12:43:30 AM;149.576;0
08/12/2022 12:44:00 AM;148.184;0
08/12/2022 12:44:30 AM;146.17;0
08/12/2022 12:45:00 AM;146.17;0
08/12/2022 12:45:30 AM;163.019;0
08/12/2022 12:46:00 AM;148.345;0
08/12/2022 12:46:30 AM;148.853;0
08/12/2022 12:47:00 AM;148.853;0
08/12/2022 12:47:30 AM;147.702;0
08/12/2022 12:48:00 AM;146.677;0
08/12/2022 12:48:30 AM;154.17;0
08/12/2022 12:49:00 AM;147.774;0
08/12/2022 12:49:30 AM;148.976;0
08/12/2022 12:50:00 AM;148.976;0
08/12/2022 12:50:30 AM;148.945;0
08/12/2022 12:51:00 AM;145.834;0
08/12/2022 12:51:30 AM;153.882;0
08/12/2022 12:52:00 AM;154.883;0
08/12/2022 12:52:30 AM;146.258;0
08/12/2022 12:53:00 AM;147.284;0
08/12/2022 12:53:30 AM;147.284;0
08/12/2022 12:54:00 AM;148.554;0
08/12/2022 12:54:30 AM;149.641;0
08/12/2022 12:55:00 AM;149.641;0
08/12/2022 12:55:30 AM;149.641;0
08/12/2022 12:56:00 AM;147.462;0
08/12/2022 12:56:30 AM;147.462;0
08/12/2022 12:57:00 AM;148.782;0
08/12/2022 12:57:30 AM;147.366;0
08/12/2022 12:58:00 AM;146.197;0
08/12/2022 12:58:30 AM;143.887;0
08/12/2022 12:59:00 AM;142.76;0
08/12/2022 12:59:30 AM;142.76;0
08/12/2022 01:00:00 AM;143.721;0
08/12/2022 01:00:30 AM;144.619;0
08/12/2022 01:01:00 AM;143.583;0
08/12/2022 01:01:30 AM;143.583;0
08/12/2022 01:02:00 AM;141.022;0
08/12/2022 01:02:30 AM;140.849;0
08/12/2022 01:03:00 AM;140.849;0
08/12/2022 01:03:30 AM;140.849;0
08/12/2022 01:04:00 AM;139.791;0
08/12/2022 01:04:30 AM;140.931;0
08/12/2022 01:05:00 AM;147.813;0
08/12/2022 01:05:30 AM;139.518;0
08/12/2022 01:06:00 AM;139.518;0
08/12/2022 01:06:30 AM;139.518;0
08/12/2022 01:07:00 AM;139.518;0
08/12/2022 01:07:30 AM;139.518;0
08/12/2022 01:08:00 AM;138.212;0
08/12/2022 01:08:30 AM;140.533;0
08/12/2022 01:09:00 AM;137.694;0
08/12/2022 01:09:30 AM;138.003;0
08/12/2022 01:10:00 AM;138.003;0
08/12/2022 01:10:30 AM;152.619;0
08/12/2022 01:11:00 AM;138.602;0
08/12/2022 01:11:30 AM;138.602;0
08/12/2022 01:12:00 AM;136.489;0
08/12/2022 01:12:30 AM;136.489;0
08/12/2022 01:13:00 AM;135.421;0
08/12/2022 01:13:30 AM;134.242;0
08/12/2022 01:14:00 AM;134.242;0
08/12/2022 01:14:30 AM;131.39;0
08/12/2022 01:15:00 AM;131.311;0
08/12/2022 01:15:30 AM;133.16;0
08/12/2022 01:16:00 AM;131.115;0
08/12/2022 01:16:30 AM;133.943;0
08/12/2022 01:17:00 AM;133.943;0
08/12/2022 01:17:30 AM;133.943;0
08/12/2022 01:18:00 AM;148.779;0
08/12/2022 01:18:30 AM;150.846;0
08/12/2022 01:19:00 AM;142.365;0
08/12/2022 01:19:30 AM;140.849;0
08/12/2022 01:20:00 AM;139.604;0
08/12/2022 01:20:30 AM;140.836;0
08/12/2022 01:21:00 AM;139.733;0
08/12/2022 01:21:30 AM;139.043;0
08/12/2022 01:22:00 AM;139.043;0
08/12/2022 01:22:30 AM;139.043;0
08/12/2022 01:23:00 AM;137.957;0
08/12/2022 01:23:30 AM;135.676;0
08/12/2022 01:24:00 AM;136.837;0
08/12/2022 01:24:30 AM;135.64;0
08/12/2022 01:25:00 AM;137.694;0
08/12/2022 01:25:30 AM;136.581;0
08/12/2022 01:26:00 AM;135.43;0
08/12/2022 01:26:30 AM;135.451;0
08/12/2022 01:27:00 AM;134.28;0
08/12/2022 01:27:30 AM;133.263;0
08/12/2022 01:28:00 AM;133.263;0
08/12/2022 01:28:30 AM;136.372;0
08/12/2022 01:29:00 AM;134.974;0
08/12/2022 01:29:30 AM;134.974;0
08/12/2022 01:30:00 AM;134.974;0
08/12/2022 01:30:30 AM;142.647;0
08/12/2022 01:31:00 AM;134.625;0
08/12/2022 01:31:30 AM;134.625;0
08/12/2022 01:32:00 AM;134.625;0
08/12/2022 01:32:30 AM;133.591;0
08/12/2022 01:33:00 AM;133.591;0
08/12/2022 01:33:30 AM;132.56;0
08/12/2022 01:34:00 AM;132.56;0
08/12/2022 01:34:30 AM;132.56;0
08/12/2022 01:35:00 AM;130.867;0
08/12/2022 01:35:30 AM;138.939;0
08/12/2022 01:36:00 AM;138.939;0
08/12/2022 01:36:30 AM;139.944;0
08/12/2022 01:37:00 AM;138.935;0
08/12/2022 01:37:30 AM;140.057;0
08/12/2022 01:38:00 AM;140.057;0
08/12/2022 01:38:30 AM;141.147;0
08/12/2022 01:39:00 AM;141.147;0
08/12/2022 01:39:30 AM;139.869;0
08/12/2022 01:40:00 AM;141.304;0
08/12/2022 01:40:30 AM;131.711;0
08/12/2022 01:41:00 AM;131.711;0
08/12/2022 01:41:30 AM;130.189;0
08/12/2022 01:42:00 AM;131.249;0
08/12/2022 01:42:30 AM;131.249;0
08/12/2022 01:43:00 AM;131.132;0
08/12/2022 01:43:30 AM;131.132;0
08/12/2022 01:44:00 AM;131.132;0
08/12/2022 01:44:30 AM;132.18;0
08/12/2022 01:45:00 AM;144.809;0
08/12/2022 01:45:30 AM;130.027;0
08/12/2022 01:46:00 AM;131.109;0
08/12/2022 01:46:30 AM;130.035;0
08/12/2022 01:47:00 AM;131.072;0
08/12/2022 01:47:30 AM;132.072;0
08/12/2022 01:48:00 AM;133.465;0
08/12/2022 01:48:30 AM;132.383;0
08/12/2022 01:49:00 AM;131.361;0
