Timestamp;Current Ib [A];QoS
08/12/2022 01:12:00 AM;149.627;0
08/12/2022 01:12:30 AM;147.403;0
08/12/2022 01:13:00 AM;147.341;0
08/12/2022 01:13:30 AM;154.11;0
08/12/2022 01:14:00 AM;155.626;0
08/12/2022 01:14:30 AM;152.39;0
08/12/2022 01:15:00 AM;152.733;0
08/12/2022 01:15:30 AM;151.072;0
08/12/2022 01:16:00 AM;149.374;0
08/12/2022 01:16:30 AM;149.096;0
08/12/2022 01:17:00 AM;149.563;0
08/12/2022 01:17:30 AM;149.746;0
08/12/2022 01:18:00 AM;146.324;0
08/12/2022 01:18:30 AM;144.331;0
08/12/2022 01:19:00 AM;145.277;0
08/12/2022 01:19:30 AM;144.257;0
08/12/2022 01:20:00 AM;143.279;0
08/12/2022 01:20:30 AM;143.481;0
08/12/2022 01:21:00 AM;142.414;0
08/12/2022 01:21:30 AM;142.689;0
08/12/2022 01:22:00 AM;142.689;0
08/12/2022 01:22:30 AM;144.895;0
08/12/2022 01:23:00 AM;144.988;0
08/12/2022 01:23:30 AM;143.742;0
08/12/2022 01:24:00 AM;143.742;0
08/12/2022 01:24:30 AM;141.091;0
08/12/2022 01:25:00 AM;141.091;0
08/12/2022 01:25:30 AM;139.97;0
08/12/2022 01:26:00 AM;139.917;0
08/12/2022 01:26:30 AM;141.029;0
08/12/2022 01:27:00 AM;139.445;0
08/12/2022 01:27:30 AM;139.449;0
08/12/2022 01:28:00 AM;138.149;0
08/12/2022 01:28:30 AM;142.383;0
08/12/2022 01:29:00 AM;140.562;0
08/12/2022 01:29:30 AM;140.424;0
08/12/2022 01:30:00 AM;140.424;0
08/12/2022 01:30:30 AM;140.948;0
08/12/2022 01:31:00 AM;141.063;0
08/12/2022 01:31:30 AM;141.063;0
08/12/2022 01:32:00 AM;144.868;0
08/12/2022 01:32:30 AM;143.55;0
08/12/2022 01:33:00 AM;144.312;0
08/12/2022 01:33:30 AM;142.367;0
08/12/2022 01:34:00 AM;139.794;0
08/12/2022 01:34:30 AM;146.862;0
08/12/2022 01:35:00 AM;137.709;0
08/12/2022 01:35:30 AM;150.697;0
08/12/2022 01:36:00 AM;150.759;0
08/12/2022 01:36:30 AM;142.714;0
08/12/2022 01:37:00 AM;140.656;0
08/12/2022 01:37:30 AM;140.656;0
08/12/2022 01:38:00 AM;139.583;0
08/12/2022 01:38:30 AM;148.399;0
08/12/2022 01:39:00 AM;151.96;0
08/12/2022 01:39:30 AM;142.236;0
08/12/2022 01:40:00 AM;140.805;0
08/12/2022 01:40:30 AM;139.753;0
08/12/2022 01:41:00 AM;141.341;0
08/12/2022 01:41:30 AM;142.367;0
08/12/2022 01:42:00 AM;142.36;0
08/12/2022 01:42:30 AM;142.36;0
08/12/2022 01:43:00 AM;139.279;0
08/12/2022 01:43:30 AM;136.948;0
08/12/2022 01:44:00 AM;137.108;0
08/12/2022 01:44:30 AM;139.279;0
08/12/2022 01:45:00 AM;152.496;0
08/12/2022 01:45:30 AM;138.303;0
08/12/2022 01:46:00 AM;139.311;0
08/12/2022 01:46:30 AM;139.506;0
08/12/2022 01:47:00 AM;139.506;0
08/12/2022 01:47:30 AM;139.506;0
08/12/2022 01:48:00 AM;140.812;0
08/12/2022 01:48:30 AM;138.735;0
08/12/2022 01:49:00 AM;138.735;0
08/12/2022 01:49:30 AM;141.544;0
08/12/2022 01:50:00 AM;142.766;0
08/12/2022 01:50:30 AM;149.45;0
08/12/2022 01:51:00 AM;141.013;0
08/12/2022 01:51:30 AM;139.27;0
08/12/2022 01:52:00 AM;137.319;0
08/12/2022 01:52:30 AM;138.581;0
08/12/2022 01:53:00 AM;138.581;0
