Timestamp;Reactive Power [kvar];QoS
08/12/2022 12:00:00 AM;-27.529;0
08/12/2022 12:00:30 AM;-27.331;0
08/12/2022 12:01:00 AM;-27.081;0
08/12/2022 12:01:30 AM;-27.377;0
08/12/2022 12:02:00 AM;-27.456;0
08/12/2022 12:02:30 AM;-27.388;0
08/12/2022 12:03:00 AM;-27.618;0
08/12/2022 12:03:30 AM;-27.625;0
08/12/2022 12:04:00 AM;-27.605;0
08/12/2022 12:04:30 AM;-27.648;0
08/12/2022 12:05:00 AM;-27.759;0
08/12/2022 12:05:30 AM;-27.361;0
08/12/2022 12:06:00 AM;-27.547;0
08/12/2022 12:06:30 AM;-27.239;0
08/12/2022 12:07:00 AM;-26.689;0
08/12/2022 12:07:30 AM;-26.199;0
08/12/2022 12:08:00 AM;-26.795;0
08/12/2022 12:08:30 AM;-26.83;0
08/12/2022 12:09:00 AM;-26.566;0
08/12/2022 12:09:30 AM;-27.086;0
08/12/2022 12:10:00 AM;-27.042;0
08/12/2022 12:10:30 AM;-27.019;0
08/12/2022 12:11:00 AM;-26.855;0
08/12/2022 12:11:30 AM;-26.885;0
08/12/2022 12:12:00 AM;-26.807;0
08/12/2022 12:12:30 AM;-26.702;0
08/12/2022 12:13:00 AM;-26.918;0
08/12/2022 12:13:30 AM;-26.654;0
08/12/2022 12:14:00 AM;-26.588;0
08/12/2022 12:14:30 AM;-26.737;0
08/12/2022 12:15:00 AM;-26.688;0
08/12/2022 12:15:30 AM;-27.109;0
08/12/2022 12:16:00 AM;-27.356;0
08/12/2022 12:16:30 AM;-26.615;0
08/12/2022 12:17:00 AM;-26.595;0
08/12/2022 12:17:30 AM;-27.204;0
08/12/2022 12:18:00 AM;-27.322;0
08/12/2022 12:18:30 AM;-27.881;0
08/12/2022 12:19:00 AM;-26.906;0
08/12/2022 12:19:30 AM;-27.35;0
08/12/2022 12:20:00 AM;-27.238;0
08/12/2022 12:20:30 AM;-27.435;0
08/12/2022 12:21:00 AM;-27.223;0
08/12/2022 12:21:30 AM;-27.342;0
08/12/2022 12:22:00 AM;-26.941;0
08/12/2022 12:22:30 AM;-26.39;0
08/12/2022 12:23:00 AM;-26.65;0
08/12/2022 12:23:30 AM;-26.128;0
08/12/2022 12:24:00 AM;-25.733;0
08/12/2022 12:24:30 AM;-25.593;0
08/12/2022 12:25:00 AM;-25.671;0
08/12/2022 12:25:30 AM;-25.672;0
08/12/2022 12:26:00 AM;-25.708;0
08/12/2022 12:26:30 AM;-25.45;0
08/12/2022 12:27:00 AM;-25.61;0
08/12/2022 12:27:30 AM;-26.128;0
08/12/2022 12:28:00 AM;-26.254;0
08/12/2022 12:28:30 AM;-26.284;0
08/12/2022 12:29:00 AM;-26.4;0
08/12/2022 12:29:30 AM;-28.057;0
08/12/2022 12:30:00 AM;-27.8;0
08/12/2022 12:30:30 AM;-26.885;0
08/12/2022 12:31:00 AM;-26.888;0
08/12/2022 12:31:30 AM;-27.233;0
08/12/2022 12:32:00 AM;-27.198;0
08/12/2022 12:32:30 AM;-27.42;0
08/12/2022 12:33:00 AM;-27.475;0
08/12/2022 12:33:30 AM;-27.409;0
08/12/2022 12:34:00 AM;-27.331;0
08/12/2022 12:34:30 AM;-27.364;0
08/12/2022 12:35:00 AM;-27.338;0
08/12/2022 12:35:30 AM;-27.647;0
08/12/2022 12:36:00 AM;-27.635;0
08/12/2022 12:36:30 AM;-27.579;0
08/12/2022 12:37:00 AM;-27.668;0
08/12/2022 12:37:30 AM;-27.416;0
08/12/2022 12:38:00 AM;-27.268;0
08/12/2022 12:38:30 AM;-26.84;0
08/12/2022 12:39:00 AM;-26.448;0
08/12/2022 12:39:30 AM;-26.949;0
08/12/2022 12:40:00 AM;-27.417;0
08/12/2022 12:40:30 AM;-27.931;0
08/12/2022 12:41:00 AM;-27.458;0
08/12/2022 12:41:30 AM;-28.652;0
08/12/2022 12:42:00 AM;-28.917;0
08/12/2022 12:42:30 AM;-28.778;0
08/12/2022 12:43:00 AM;-28.559;0
08/12/2022 12:43:30 AM;-27.741;0
08/12/2022 12:44:00 AM;-27.158;0
08/12/2022 12:44:30 AM;-26.501;0
08/12/2022 12:45:00 AM;-26.325;0
08/12/2022 12:45:30 AM;-27.155;0
08/12/2022 12:46:00 AM;-26.623;0
08/12/2022 12:46:30 AM;-26.559;0
08/12/2022 12:47:00 AM;-26.465;0
08/12/2022 12:47:30 AM;-26.398;0
08/12/2022 12:48:00 AM;-26.847;0
08/12/2022 12:48:30 AM;-28.159;0
08/12/2022 12:49:00 AM;-27.448;0
08/12/2022 12:49:30 AM;-27.537;0
08/12/2022 12:50:00 AM;-27.363;0
08/12/2022 12:50:30 AM;-27.452;0
08/12/2022 12:51:00 AM;-27.946;0
08/12/2022 12:51:30 AM;-28.037;0
08/12/2022 12:52:00 AM;-28.362;0
08/12/2022 12:52:30 AM;-28.42;0
08/12/2022 12:53:00 AM;-28.576;0
08/12/2022 12:53:30 AM;-28.525;0
08/12/2022 12:54:00 AM;-28.135;0
08/12/2022 12:54:30 AM;-28.226;0
08/12/2022 12:55:00 AM;-28.035;0
08/12/2022 12:55:30 AM;-27.951;0
08/12/2022 12:56:00 AM;-27.727;0
08/12/2022 12:56:30 AM;-27.415;0
08/12/2022 12:57:00 AM;-28.062;0
08/12/2022 12:57:30 AM;-27.122;0
08/12/2022 12:58:00 AM;-26.621;0
08/12/2022 12:58:30 AM;-27.214;0
08/12/2022 12:59:00 AM;-27.152;0
08/12/2022 12:59:30 AM;-26.897;0
08/12/2022 01:00:00 AM;-27.289;0
08/12/2022 01:00:30 AM;-27.449;0
08/12/2022 01:01:00 AM;-27.115;0
08/12/2022 01:01:30 AM;-26.957;0
08/12/2022 01:02:00 AM;-25.98;0
08/12/2022 01:02:30 AM;-26.471;0
08/12/2022 01:03:00 AM;-26.824;0
08/12/2022 01:03:30 AM;-26.423;0
08/12/2022 01:04:00 AM;-26.289;0
08/12/2022 01:04:30 AM;-26.626;0
08/12/2022 01:05:00 AM;-26.681;0
08/12/2022 01:05:30 AM;-26.621;0
08/12/2022 01:06:00 AM;-26.806;0
08/12/2022 01:06:30 AM;-26.759;0
08/12/2022 01:07:00 AM;-26.974;0
08/12/2022 01:07:30 AM;-26.649;0
08/12/2022 01:08:00 AM;-26.767;0
08/12/2022 01:08:30 AM;-27.377;0
08/12/2022 01:09:00 AM;-27.897;0
08/12/2022 01:09:30 AM;-27.557;0
08/12/2022 01:10:00 AM;-27.427;0
08/12/2022 01:10:30 AM;-28.527;0
08/12/2022 01:11:00 AM;-28.248;0
08/12/2022 01:11:30 AM;-28.297;0
08/12/2022 01:12:00 AM;-28.031;0
08/12/2022 01:12:30 AM;-27.847;0
08/12/2022 01:13:00 AM;-27.856;0
08/12/2022 01:13:30 AM;-27.873;0
08/12/2022 01:14:00 AM;-27.895;0
08/12/2022 01:14:30 AM;-26.857;0
08/12/2022 01:15:00 AM;-26.822;0
08/12/2022 01:15:30 AM;-27.661;0
08/12/2022 01:16:00 AM;-27.238;0
08/12/2022 01:16:30 AM;-26.588;0
08/12/2022 01:17:00 AM;-26.396;0
08/12/2022 01:17:30 AM;-26.38;0
08/12/2022 01:18:00 AM;-24.727;0
08/12/2022 01:18:30 AM;-25.834;0
08/12/2022 01:19:00 AM;-25.866;0
08/12/2022 01:19:30 AM;-25.47;0
08/12/2022 01:20:00 AM;-25.693;0
08/12/2022 01:20:30 AM;-25.678;0
08/12/2022 01:21:00 AM;-25.55;0
08/12/2022 01:21:30 AM;-25.664;0
08/12/2022 01:22:00 AM;-25.719;0
08/12/2022 01:22:30 AM;-25.428;0
08/12/2022 01:23:00 AM;-25.646;0
08/12/2022 01:23:30 AM;-25.071;0
08/12/2022 01:24:00 AM;-25.141;0
08/12/2022 01:24:30 AM;-25.28;0
08/12/2022 01:25:00 AM;-25.222;0
08/12/2022 01:25:30 AM;-24.791;0
08/12/2022 01:26:00 AM;-24.85;0
08/12/2022 01:26:30 AM;-25.223;0
08/12/2022 01:27:00 AM;-24.894;0
08/12/2022 01:27:30 AM;-24.803;0
08/12/2022 01:28:00 AM;-24.961;0
08/12/2022 01:28:30 AM;-25.983;0
08/12/2022 01:29:00 AM;-26.525;0
08/12/2022 01:29:30 AM;-25.653;0
08/12/2022 01:30:00 AM;-25.482;0
08/12/2022 01:30:30 AM;-25.428;0
08/12/2022 01:31:00 AM;-25.205;0
08/12/2022 01:31:30 AM;-25.385;0
08/12/2022 01:32:00 AM;-25.231;0
08/12/2022 01:32:30 AM;-25.039;0
08/12/2022 01:33:00 AM;-25.23;0
08/12/2022 01:33:30 AM;-25.003;0
08/12/2022 01:34:00 AM;-25.3;0
08/12/2022 01:34:30 AM;-25.225;0
08/12/2022 01:35:00 AM;-24.899;0
08/12/2022 01:35:30 AM;-24.793;0
08/12/2022 01:36:00 AM;-24.888;0
