Timestamp;Power Generated [kW];QoS
08/12/2022 06:57:30 AM;217.645;0
08/12/2022 06:58:00 AM;220.66;0
08/12/2022 06:58:30 AM;224.313;0
08/12/2022 06:59:00 AM;228.094;0
08/12/2022 06:59:30 AM;231.571;0
08/12/2022 07:00:00 AM;235.689;0
08/12/2022 07:00:30 AM;239.758;0
08/12/2022 07:01:00 AM;243.31;0
08/12/2022 07:01:30 AM;247.538;0
08/12/2022 07:02:00 AM;251.181;0
08/12/2022 07:02:30 AM;255.694;0
08/12/2022 07:03:00 AM;259.523;0
08/12/2022 07:03:30 AM;263.935;0
08/12/2022 07:04:00 AM;268.097;0
08/12/2022 07:04:30 AM;272.877;0
08/12/2022 07:05:00 AM;277;0
08/12/2022 07:05:30 AM;281.658;0
08/12/2022 07:06:00 AM;285.778;0
08/12/2022 07:06:30 AM;290.394;0
08/12/2022 07:07:00 AM;294.965;0
08/12/2022 07:07:30 AM;300.021;0
08/12/2022 07:08:00 AM;304.293;0
08/12/2022 07:08:30 AM;308.449;0
08/12/2022 07:09:00 AM;313.172;0
08/12/2022 07:09:30 AM;317.88;0
08/12/2022 07:10:00 AM;322.71;0
08/12/2022 07:10:30 AM;327.45;0
08/12/2022 07:11:00 AM;332.573;0
08/12/2022 07:11:30 AM;337.476;0
08/12/2022 07:12:00 AM;342.716;0
08/12/2022 07:12:30 AM;347.973;0
08/12/2022 07:13:00 AM;353.504;0
08/12/2022 07:13:30 AM;358.822;0
08/12/2022 07:14:00 AM;364.474;0
08/12/2022 07:14:30 AM;369.514;0
08/12/2022 07:15:00 AM;375.087;0
08/12/2022 07:15:30 AM;380.512;0
08/12/2022 07:16:00 AM;386.209;0
08/12/2022 07:16:30 AM;391.18;0
08/12/2022 07:17:00 AM;396.952;0
08/12/2022 07:17:30 AM;402.707;0
08/12/2022 07:18:00 AM;408.099;0
08/12/2022 07:18:30 AM;413.94;0
08/12/2022 07:19:00 AM;419.209;0
08/12/2022 07:19:30 AM;424.935;0
08/12/2022 07:20:00 AM;430.216;0
08/12/2022 07:20:30 AM;436.359;0
08/12/2022 07:21:00 AM;442.144;0
08/12/2022 07:21:30 AM;448.536;0
08/12/2022 07:22:00 AM;454.679;0
08/12/2022 07:22:30 AM;461.13;0
08/12/2022 07:23:00 AM;467.945;0
08/12/2022 07:23:30 AM;474.221;0
08/12/2022 07:24:00 AM;481.041;0
08/12/2022 07:24:30 AM;487.586;0
08/12/2022 07:25:00 AM;493.858;0
08/12/2022 07:25:30 AM;499.943;0
08/12/2022 07:26:00 AM;506.111;0
08/12/2022 07:26:30 AM;511.31;0
08/12/2022 07:27:00 AM;518.945;0
08/12/2022 07:27:30 AM;525.674;0
08/12/2022 07:28:00 AM;532.196;0
08/12/2022 07:28:30 AM;538.683;0
08/12/2022 07:29:00 AM;545.403;0
08/12/2022 07:29:30 AM;552.113;0
08/12/2022 07:30:00 AM;558.952;0
08/12/2022 07:30:30 AM;565.533;0
08/12/2022 07:31:00 AM;572.175;0
08/12/2022 07:31:30 AM;578.237;0
08/12/2022 07:32:00 AM;585.563;0
08/12/2022 07:32:30 AM;592.55;0
08/12/2022 07:33:00 AM;599.439;0
08/12/2022 07:33:30 AM;606.151;0
08/12/2022 07:34:00 AM;614.122;0
08/12/2022 07:34:30 AM;621.318;0
08/12/2022 07:35:00 AM;628.814;0
08/12/2022 07:35:30 AM;636.512;0
08/12/2022 07:36:00 AM;643.268;0
08/12/2022 07:36:30 AM;650.062;0
08/12/2022 07:37:00 AM;657.269;0
08/12/2022 07:37:30 AM;664.894;0
08/12/2022 07:38:00 AM;672.78;0
08/12/2022 07:38:30 AM;680.897;0
08/12/2022 07:39:00 AM;688.562;0
08/12/2022 07:39:30 AM;695.833;0
08/12/2022 07:40:00 AM;702.51;0
08/12/2022 07:40:30 AM;709.631;0
08/12/2022 07:41:00 AM;716.386;0
08/12/2022 07:41:30 AM;723.783;0
08/12/2022 07:42:00 AM;730.723;0
08/12/2022 07:42:30 AM;738.805;0
08/12/2022 07:43:00 AM;746.301;0
08/12/2022 07:43:30 AM;754.211;0
08/12/2022 07:44:00 AM;761.945;0
08/12/2022 07:44:30 AM;769.84;0
08/12/2022 07:45:00 AM;777.332;0
08/12/2022 07:45:30 AM;784.893;0
08/12/2022 07:46:00 AM;792.194;0
08/12/2022 07:46:30 AM;799.811;0
08/12/2022 07:47:00 AM;806.888;0
08/12/2022 07:47:30 AM;814.354;0
08/12/2022 07:48:00 AM;822.105;0
08/12/2022 07:48:30 AM;829.079;0
08/12/2022 07:49:00 AM;836.194;0
08/12/2022 07:49:30 AM;843.091;0
08/12/2022 07:50:00 AM;850.223;0
08/12/2022 07:50:30 AM;857.682;0
08/12/2022 07:51:00 AM;865.925;0
08/12/2022 07:51:30 AM;873.416;0
08/12/2022 07:52:00 AM;877.605;0
08/12/2022 07:52:30 AM;885.27;0
08/12/2022 07:53:00 AM;891.717;0
08/12/2022 07:53:30 AM;899.703;0
08/12/2022 07:54:00 AM;907.042;0
08/12/2022 07:54:30 AM;913.635;0
08/12/2022 07:55:00 AM;920.58;0
08/12/2022 07:55:30 AM;928.476;0
08/12/2022 07:56:00 AM;935.553;0
08/12/2022 07:56:30 AM;942.867;0
08/12/2022 07:57:00 AM;949.834;0
08/12/2022 07:57:30 AM;956.97;0
08/12/2022 07:58:00 AM;965.156;0
08/12/2022 07:58:30 AM;971.569;0
08/12/2022 07:59:00 AM;979.803;0
08/12/2022 07:59:30 AM;987.072;0
08/12/2022 08:00:00 AM;995.815;0
08/12/2022 08:00:30 AM;1001.394;0
08/12/2022 08:01:00 AM;1008.461;0
08/12/2022 08:01:30 AM;1015.274;0
08/12/2022 08:02:00 AM;1023.18;0
08/12/2022 08:02:30 AM;1031.439;0
08/12/2022 08:03:00 AM;1039.719;0
08/12/2022 08:03:30 AM;1046.281;0
08/12/2022 08:04:00 AM;1055.144;0
08/12/2022 08:04:30 AM;1064.664;0
08/12/2022 08:05:00 AM;1072.402;0
08/12/2022 08:05:30 AM;1080.322;0
08/12/2022 08:06:00 AM;1085.025;0
08/12/2022 08:06:30 AM;1091.412;0
08/12/2022 08:07:00 AM;1098.102;0
08/12/2022 08:07:30 AM;1103.706;0
08/12/2022 08:08:00 AM;1111.011;0
08/12/2022 08:08:30 AM;1119.322;0
08/12/2022 08:09:00 AM;1128.717;0
08/12/2022 08:09:30 AM;1139.104;0
08/12/2022 08:10:00 AM;1147.745;0
08/12/2022 08:10:30 AM;1159.85;0
08/12/2022 08:11:00 AM;1170.949;0
08/12/2022 08:11:30 AM;1183.276;0
08/12/2022 08:12:00 AM;1196.604;0
08/12/2022 08:12:30 AM;1208.492;0
08/12/2022 08:13:00 AM;1217.869;0
08/12/2022 08:13:30 AM;1226.49;0
08/12/2022 08:14:00 AM;1233.031;0
08/12/2022 08:14:30 AM;1241.929;0
08/12/2022 08:15:00 AM;1249.648;0
08/12/2022 08:15:30 AM;1260.931;0
08/12/2022 08:16:00 AM;1266.52;0
08/12/2022 08:16:30 AM;1277.039;0
08/12/2022 08:17:00 AM;1282.71;0
08/12/2022 08:17:30 AM;1295.474;0
08/12/2022 08:18:00 AM;1300.612;0
08/12/2022 08:18:30 AM;1312.78;0
08/12/2022 08:19:00 AM;1319.674;0
08/12/2022 08:19:30 AM;1327.545;0
08/12/2022 08:20:00 AM;1335.01;0
08/12/2022 08:20:30 AM;1345.425;0
08/12/2022 08:21:00 AM;1352.678;0
08/12/2022 08:21:30 AM;1363.877;0
08/12/2022 08:22:00 AM;1367.814;0
08/12/2022 08:22:30 AM;1373.878;0
08/12/2022 08:23:00 AM;1384.602;0
08/12/2022 08:23:30 AM;1395.569;0
08/12/2022 08:24:00 AM;1398.985;0
08/12/2022 08:24:30 AM;1409.346;0
08/12/2022 08:25:00 AM;1418.33;0
08/12/2022 08:25:30 AM;1423.635;0
08/12/2022 08:26:00 AM;1432.196;0
08/12/2022 08:26:30 AM;1444.831;0
08/12/2022 08:27:00 AM;1456.684;0
08/12/2022 08:27:30 AM;1463.428;0
08/12/2022 08:28:00 AM;1472.619;0
08/12/2022 08:28:30 AM;1482.463;0
08/12/2022 08:29:00 AM;1488.222;0
08/12/2022 08:29:30 AM;1493.649;0
08/12/2022 08:30:00 AM;1503.522;0
08/12/2022 08:30:30 AM;1512.713;0
08/12/2022 08:31:00 AM;1521.649;0
08/12/2022 08:31:30 AM;1525.878;0
08/12/2022 08:32:00 AM;1537.306;0
08/12/2022 08:32:30 AM;1545.778;0
08/12/2022 08:33:00 AM;1555.417;0
08/12/2022 08:33:30 AM;1563.849;0
08/12/2022 08:34:00 AM;1574.678;0
08/12/2022 08:34:30 AM;1581.701;0
08/12/2022 08:35:00 AM;1587.155;0
08/12/2022 08:35:30 AM;1597.666;0
08/12/2022 08:36:00 AM;1602.86;0
08/12/2022 08:36:30 AM;1609.377;0
08/12/2022 08:37:00 AM;1616.914;0
08/12/2022 08:37:30 AM;1625.56;0
08/12/2022 08:38:00 AM;1634.342;0
08/12/2022 08:38:30 AM;1641.191;0
08/12/2022 08:39:00 AM;1651.846;0
08/12/2022 08:39:30 AM;1654.358;0
08/12/2022 08:40:00 AM;1667.115;0
08/12/2022 08:40:30 AM;1673.922;0
08/12/2022 08:41:00 AM;1679.044;0
08/12/2022 08:41:30 AM;1689.821;0
08/12/2022 08:42:00 AM;1694.019;0
08/12/2022 08:42:30 AM;1702.16;0
08/12/2022 08:43:00 AM;1709.5;0
08/12/2022 08:43:30 AM;1723.535;0
08/12/2022 08:44:00 AM;1728.184;0
08/12/2022 08:44:30 AM;1740.66;0
08/12/2022 08:45:00 AM;1746.51;0
08/12/2022 08:45:30 AM;1756.342;0
08/12/2022 08:46:00 AM;1760.552;0
08/12/2022 08:46:30 AM;1767.403;0
08/12/2022 08:47:00 AM;1778.328;0
08/12/2022 08:47:30 AM;1785.243;0
08/12/2022 08:48:00 AM;1790.665;0
08/12/2022 08:48:30 AM;1802.819;0
08/12/2022 08:49:00 AM;1804.104;0
08/12/2022 08:49:30 AM;1815.157;0
08/12/2022 08:50:00 AM;1824.86;0
08/12/2022 08:50:30 AM;1823.703;0
08/12/2022 08:51:00 AM;1831.751;0
08/12/2022 08:51:30 AM;1839.8;0
08/12/2022 08:52:00 AM;1841.286;0
08/12/2022 08:52:30 AM;1853.717;0
08/12/2022 08:53:00 AM;1855.906;0
08/12/2022 08:53:30 AM;1869.951;0
08/12/2022 08:54:00 AM;1876.876;0
08/12/2022 08:54:30 AM;1881.635;0
08/12/2022 08:55:00 AM;1883.239;0
08/12/2022 08:55:30 AM;1896.443;0
08/12/2022 08:56:00 AM;1900.987;0
08/12/2022 08:56:30 AM;1906.662;0
08/12/2022 08:57:00 AM;1916.789;0
08/12/2022 08:57:30 AM;1928.858;0
08/12/2022 08:58:00 AM;1932.033;0
08/12/2022 08:58:30 AM;1946.634;0
08/12/2022 08:59:00 AM;1957.152;0
08/12/2022 08:59:30 AM;1966.331;0
08/12/2022 09:00:00 AM;1971.606;0
08/12/2022 09:00:30 AM;1980.194;0
08/12/2022 09:01:00 AM;1985.602;0
08/12/2022 09:01:30 AM;1997.164;0
08/12/2022 09:02:00 AM;2004.475;0
08/12/2022 09:02:30 AM;2011.909;0
08/12/2022 09:03:00 AM;2016.603;0
08/12/2022 09:03:30 AM;2028.462;0
08/12/2022 09:04:00 AM;2033.078;0
08/12/2022 09:04:30 AM;2040.319;0
08/12/2022 09:05:00 AM;2049.04;0
08/12/2022 09:05:30 AM;2058.28;0
08/12/2022 09:06:00 AM;2066.716;0
08/12/2022 09:06:30 AM;2073.91;0
08/12/2022 09:07:00 AM;2082.32;0
08/12/2022 09:07:30 AM;2091.522;0
08/12/2022 09:08:00 AM;2101.354;0
08/12/2022 09:08:30 AM;2105.52;0
08/12/2022 09:09:00 AM;2111.311;0
08/12/2022 09:09:30 AM;2121.841;0
08/12/2022 09:10:00 AM;2132.032;0
08/12/2022 09:10:30 AM;2138.823;0
08/12/2022 09:11:00 AM;2145.479;0
08/12/2022 09:11:30 AM;2155.03;0
08/12/2022 09:12:00 AM;2161.388;0
08/12/2022 09:12:30 AM;2167.434;0
08/12/2022 09:13:00 AM;2174.322;0
08/12/2022 09:13:30 AM;2183.886;0
08/12/2022 09:14:00 AM;2191.331;0
08/12/2022 09:14:30 AM;2201.924;0
08/12/2022 09:15:00 AM;2212.129;0
08/12/2022 09:15:30 AM;2212.834;0
08/12/2022 09:16:00 AM;2226.601;0
08/12/2022 09:16:30 AM;2227.302;0
08/12/2022 09:17:00 AM;2238.428;0
08/12/2022 09:17:30 AM;2244.976;0
08/12/2022 09:18:00 AM;2251.061;0
08/12/2022 09:18:30 AM;2260.088;0
08/12/2022 09:19:00 AM;2272.306;0
08/12/2022 09:19:30 AM;2276.58;0
08/12/2022 09:20:00 AM;2280.709;0
08/12/2022 09:20:30 AM;2287.689;0
08/12/2022 09:21:00 AM;2300.822;0
08/12/2022 09:21:30 AM;2309.264;0
08/12/2022 09:22:00 AM;2312.387;0
08/12/2022 09:22:30 AM;2321.038;0
08/12/2022 09:23:00 AM;2328.682;0
08/12/2022 09:23:30 AM;2337.047;0
08/12/2022 09:24:00 AM;2343.621;0
08/12/2022 09:24:30 AM;2350.669;0
08/12/2022 09:25:00 AM;2359.456;0
08/12/2022 09:25:30 AM;2366.896;0
08/12/2022 09:26:00 AM;2379.061;0
08/12/2022 09:26:30 AM;2388.164;0
08/12/2022 09:27:00 AM;2392.994;0
08/12/2022 09:27:30 AM;2404.853;0
08/12/2022 09:28:00 AM;2412.017;0
08/12/2022 09:28:30 AM;2417.675;0
08/12/2022 09:29:00 AM;2429.642;0
08/12/2022 09:29:30 AM;2432.7;0
08/12/2022 09:30:00 AM;2439.885;0
08/12/2022 09:30:30 AM;2456.396;0
08/12/2022 09:31:00 AM;2462.807;0
08/12/2022 09:31:30 AM;2468.512;0
08/12/2022 09:32:00 AM;2475.627;0
08/12/2022 09:32:30 AM;2482.02;0
08/12/2022 09:33:00 AM;2493.755;0
08/12/2022 09:33:30 AM;2502.917;0
08/12/2022 09:34:00 AM;2504.676;0
08/12/2022 09:34:30 AM;2510.972;0
08/12/2022 09:35:00 AM;2525.705;0
08/12/2022 09:35:30 AM;2533.777;0
08/12/2022 09:36:00 AM;2537.673;0
08/12/2022 09:36:30 AM;2550.859;0
08/12/2022 09:37:00 AM;2554.111;0
08/12/2022 09:37:30 AM;2563.375;0
08/12/2022 09:38:00 AM;2569.579;0
08/12/2022 09:38:30 AM;2581.085;0
08/12/2022 09:39:00 AM;2590.727;0
08/12/2022 09:39:30 AM;2599.166;0
08/12/2022 09:40:00 AM;2603.257;0
08/12/2022 09:40:30 AM;2610.927;0
08/12/2022 09:41:00 AM;2621.931;0
08/12/2022 09:41:30 AM;2625.982;0
08/12/2022 09:42:00 AM;2631.696;0
08/12/2022 09:42:30 AM;2636.078;0
08/12/2022 09:43:00 AM;2646.658;0
08/12/2022 09:43:30 AM;2651.813;0
08/12/2022 09:44:00 AM;2660.488;0
08/12/2022 09:44:30 AM;2665.503;0
08/12/2022 09:45:00 AM;2670.955;0
08/12/2022 09:45:30 AM;2680.117;0
08/12/2022 09:46:00 AM;2682.517;0
08/12/2022 09:46:30 AM;2692.246;0
08/12/2022 09:47:00 AM;2700.04;0
08/12/2022 09:47:30 AM;2709.051;0
08/12/2022 09:48:00 AM;2715.328;0
08/12/2022 09:48:30 AM;2724.873;0
08/12/2022 09:49:00 AM;2728.591;0
08/12/2022 09:49:30 AM;2735.603;0
08/12/2022 09:50:00 AM;2742.386;0
08/12/2022 09:50:30 AM;2750.656;0
08/12/2022 09:51:00 AM;2758.393;0
08/12/2022 09:51:30 AM;2766.988;0
08/12/2022 09:52:00 AM;2773.366;0
08/12/2022 09:52:30 AM;2777.143;0
08/12/2022 09:53:00 AM;2781.008;0
08/12/2022 09:53:30 AM;2789.848;0
08/12/2022 09:54:00 AM;2789.866;0
08/12/2022 09:54:30 AM;2796.509;0
08/12/2022 09:55:00 AM;2800.196;0
08/12/2022 09:55:30 AM;2806.51;0
08/12/2022 09:56:00 AM;2816.044;0
08/12/2022 09:56:30 AM;2823.386;0
08/12/2022 09:57:00 AM;2835.32;0
08/12/2022 09:57:30 AM;2844.397;0
08/12/2022 09:58:00 AM;2855.218;0
08/12/2022 09:58:30 AM;2859.987;0
08/12/2022 09:59:00 AM;2864.588;0
08/12/2022 09:59:30 AM;2867.79;0
08/12/2022 10:00:00 AM;2878.939;0
08/12/2022 10:00:30 AM;2885.851;0
08/12/2022 10:01:00 AM;2883.493;0
08/12/2022 10:01:30 AM;2891.021;0
08/12/2022 10:02:00 AM;2904.676;0
08/12/2022 10:02:30 AM;2909.547;0
08/12/2022 10:03:00 AM;2910.987;0
08/12/2022 10:03:30 AM;2925.896;0
08/12/2022 10:04:00 AM;2931.543;0
08/12/2022 10:04:30 AM;2939.161;0
08/12/2022 10:05:00 AM;2942.992;0
08/12/2022 10:05:30 AM;2943.046;0
08/12/2022 10:06:00 AM;2951.373;0
08/12/2022 10:06:30 AM;2956.223;0
08/12/2022 10:07:00 AM;2961.191;0
08/12/2022 10:07:30 AM;2964.65;0
08/12/2022 10:08:00 AM;2979.232;0
08/12/2022 10:08:30 AM;2988.632;0
08/12/2022 10:09:00 AM;2995.826;0
08/12/2022 10:09:30 AM;3002.004;0
08/12/2022 10:10:00 AM;3002.816;0
08/12/2022 10:10:30 AM;3000.675;0
08/12/2022 10:11:00 AM;3010.676;0
08/12/2022 10:11:30 AM;3022.386;0
08/12/2022 10:12:00 AM;3028.242;0
08/12/2022 10:12:30 AM;3038.728;0
08/12/2022 10:13:00 AM;3039.015;0
08/12/2022 10:13:30 AM;3049.411;0
08/12/2022 10:14:00 AM;3057.732;0
08/12/2022 10:14:30 AM;3060.287;0
08/12/2022 10:15:00 AM;3065.66;0
08/12/2022 10:15:30 AM;3078.087;0
08/12/2022 10:16:00 AM;3085.986;0
08/12/2022 10:16:30 AM;3090.459;0
08/12/2022 10:17:00 AM;3099.834;0
08/12/2022 10:17:30 AM;3100.577;0
08/12/2022 10:18:00 AM;3113.94;0
08/12/2022 10:18:30 AM;3122.717;0
08/12/2022 10:19:00 AM;3133.584;0
08/12/2022 10:19:30 AM;3139.035;0
08/12/2022 10:20:00 AM;3145.391;0
08/12/2022 10:20:30 AM;3152.807;0
08/12/2022 10:21:00 AM;3159.751;0
08/12/2022 10:21:30 AM;3163.09;0
08/12/2022 10:22:00 AM;3167.559;0
08/12/2022 10:22:30 AM;3177.365;0
08/12/2022 10:23:00 AM;3187.021;0
08/12/2022 10:23:30 AM;3194.781;0
08/12/2022 10:24:00 AM;3207.311;0
08/12/2022 10:24:30 AM;3208.323;0
08/12/2022 10:25:00 AM;3208.371;0
08/12/2022 10:25:30 AM;3213.259;0
08/12/2022 10:26:00 AM;3218.812;0
08/12/2022 10:26:30 AM;3222.913;0
08/12/2022 10:27:00 AM;3231.345;0
08/12/2022 10:27:30 AM;3240.92;0
08/12/2022 10:28:00 AM;3253.336;0
08/12/2022 10:28:30 AM;3258.509;0
08/12/2022 10:29:00 AM;3263.716;0
08/12/2022 10:29:30 AM;3269.31;0
08/12/2022 10:30:00 AM;3274.299;0
08/12/2022 10:30:30 AM;3279.816;0
08/12/2022 10:31:00 AM;3283.293;0
08/12/2022 10:31:30 AM;3293.449;0
08/12/2022 10:32:00 AM;3294.823;0
08/12/2022 10:32:30 AM;3302.655;0
08/12/2022 10:33:00 AM;3302.67;0
08/12/2022 10:33:30 AM;3309.279;0
08/12/2022 10:34:00 AM;3316.982;0
08/12/2022 10:34:30 AM;3318.663;0
08/12/2022 10:35:00 AM;3324.596;0
08/12/2022 10:35:30 AM;3330.744;0
08/12/2022 10:36:00 AM;3335.19;0
08/12/2022 10:36:30 AM;3342.896;0
08/12/2022 10:37:00 AM;3343.874;0
08/12/2022 10:37:30 AM;3341.176;0
08/12/2022 10:38:00 AM;3349.289;0
08/12/2022 10:38:30 AM;3357.147;0
08/12/2022 10:39:00 AM;3366.046;0
08/12/2022 10:39:30 AM;3374.523;0
08/12/2022 10:40:00 AM;3379.606;0
08/12/2022 10:40:30 AM;3387.945;0
08/12/2022 10:41:00 AM;3393.917;0
08/12/2022 10:41:30 AM;3395.222;0
08/12/2022 10:42:00 AM;3399.554;0
08/12/2022 10:42:30 AM;3403.342;0
08/12/2022 10:43:00 AM;3407.931;0
08/12/2022 10:43:30 AM;3410.674;0
08/12/2022 10:44:00 AM;3417.594;0
08/12/2022 10:44:30 AM;3425.429;0
08/12/2022 10:45:00 AM;3423.969;0
08/12/2022 10:45:30 AM;3421.982;0
08/12/2022 10:46:00 AM;3428.208;0
08/12/2022 10:46:30 AM;3432.893;0
08/12/2022 10:47:00 AM;3438.25;0
08/12/2022 10:47:30 AM;3448.675;0
08/12/2022 10:48:00 AM;3449.176;0
08/12/2022 10:48:30 AM;3457.2;0
08/12/2022 10:49:00 AM;3464.642;0
08/12/2022 10:49:30 AM;3469.279;0
08/12/2022 10:50:00 AM;3477.782;0
08/12/2022 10:50:30 AM;3482.529;0
08/12/2022 10:51:00 AM;3485.838;0
08/12/2022 10:51:30 AM;3487.555;0
08/12/2022 10:52:00 AM;3489.635;0
08/12/2022 10:52:30 AM;3491.759;0
08/12/2022 10:53:00 AM;3493.89;0
08/12/2022 10:53:30 AM;3496.596;0
08/12/2022 10:54:00 AM;3500.652;0
08/12/2022 10:54:30 AM;3505.541;0
08/12/2022 10:55:00 AM;3507.126;0
08/12/2022 10:55:30 AM;3504.26;0
08/12/2022 10:56:00 AM;3511.381;0
08/12/2022 10:56:30 AM;3515.264;0
08/12/2022 10:57:00 AM;3515.022;0
08/12/2022 10:57:30 AM;3516.336;0
08/12/2022 10:58:00 AM;3520.243;0
08/12/2022 10:58:30 AM;889.696;0
08/12/2022 10:59:00 AM;889.2;0
08/12/2022 10:59:30 AM;890.924;0
08/12/2022 11:00:00 AM;3541.595;0
08/12/2022 11:00:30 AM;3548.835;0
08/12/2022 11:01:00 AM;888.989;0
08/12/2022 11:01:30 AM;3544.27;0
08/12/2022 11:02:00 AM;3543.439;0
08/12/2022 11:02:30 AM;3544.636;0
08/12/2022 11:03:00 AM;3549.97;0
08/12/2022 11:03:30 AM;889.117;0
08/12/2022 11:04:00 AM;3565.709;0
08/12/2022 11:04:30 AM;3581.027;0
08/12/2022 11:05:00 AM;3583.832;0
08/12/2022 11:05:30 AM;3605.216;0
08/12/2022 11:06:00 AM;3600.73;0
08/12/2022 11:06:30 AM;3601.47;0
08/12/2022 11:07:00 AM;889.423;0
08/12/2022 11:07:30 AM;889.088;0
08/12/2022 11:08:00 AM;889.422;0
08/12/2022 11:08:30 AM;2389.87;0
08/12/2022 11:09:00 AM;3610.852;0
08/12/2022 11:09:30 AM;889.49;0
08/12/2022 11:10:00 AM;1297.851;0
08/12/2022 11:10:30 AM;2807.176;0
08/12/2022 11:11:00 AM;890.303;0
08/12/2022 11:11:30 AM;889.661;0
08/12/2022 11:12:00 AM;889.875;0
08/12/2022 11:12:30 AM;890.428;0
08/12/2022 11:13:00 AM;3621.434;0
08/12/2022 11:13:30 AM;2529.156;0
08/12/2022 11:14:00 AM;890.148;0
08/12/2022 11:14:30 AM;889.95;0
08/12/2022 11:15:00 AM;890.251;0
08/12/2022 11:15:30 AM;3654.431;0
08/12/2022 11:16:00 AM;890.272;0
08/12/2022 11:16:30 AM;890.441;0
08/12/2022 11:17:00 AM;889.874;0
08/12/2022 11:17:30 AM;891.085;0
08/12/2022 11:18:00 AM;3668.065;0
08/12/2022 11:18:30 AM;3661.546;0
08/12/2022 11:19:00 AM;3677.132;0
08/12/2022 11:19:30 AM;3660.168;0
08/12/2022 11:20:00 AM;841.13;0
08/12/2022 11:20:30 AM;890.476;0
08/12/2022 11:21:00 AM;889.914;0
08/12/2022 11:21:30 AM;890.218;0
08/12/2022 11:22:00 AM;2635.41;0
08/12/2022 11:22:30 AM;847.122;0
08/12/2022 11:23:00 AM;891.375;0
08/12/2022 11:23:30 AM;889.907;0
08/12/2022 11:24:00 AM;889.851;0
08/12/2022 11:24:30 AM;2606.644;0
08/12/2022 11:25:00 AM;847.299;0
08/12/2022 11:25:30 AM;891.497;0
08/12/2022 11:26:00 AM;3698.195;0
08/12/2022 11:26:30 AM;3712.062;0
08/12/2022 11:27:00 AM;889.349;0
08/12/2022 11:27:30 AM;890.458;0
08/12/2022 11:28:00 AM;890.117;0
08/12/2022 11:28:30 AM;889.516;0
08/12/2022 11:29:00 AM;3722.628;0
08/12/2022 11:29:30 AM;888.489;0
08/12/2022 11:30:00 AM;890.498;0
08/12/2022 11:30:30 AM;889.897;0
08/12/2022 11:31:00 AM;890.583;0
08/12/2022 11:31:30 AM;3732.447;0
08/12/2022 11:32:00 AM;3727.683;0
08/12/2022 11:32:30 AM;3710.646;0
08/12/2022 11:33:00 AM;890.054;0
08/12/2022 11:33:30 AM;889.657;0
08/12/2022 11:34:00 AM;889.611;0
08/12/2022 11:34:30 AM;889.312;0
08/12/2022 11:35:00 AM;3304.499;0
08/12/2022 11:35:30 AM;1093.936;0
08/12/2022 11:36:00 AM;890.894;0
08/12/2022 11:36:30 AM;889.958;0
08/12/2022 11:37:00 AM;889.839;0
08/12/2022 11:37:30 AM;890.147;0
08/12/2022 11:38:00 AM;3757.128;0
08/12/2022 11:38:30 AM;3749.131;0
08/12/2022 11:39:00 AM;1409.388;0
08/12/2022 11:39:30 AM;890.925;0
08/12/2022 11:40:00 AM;891.46;0
08/12/2022 11:40:30 AM;890.966;0
08/12/2022 11:41:00 AM;889.956;0
08/12/2022 11:41:30 AM;1492.932;0
08/12/2022 11:42:00 AM;3783.412;0
08/12/2022 11:42:30 AM;887.488;0
08/12/2022 11:43:00 AM;892.287;0
08/12/2022 11:43:30 AM;890.777;0
08/12/2022 11:44:00 AM;890.145;0
08/12/2022 11:44:30 AM;889.957;0
08/12/2022 11:45:00 AM;3684.322;0
08/12/2022 11:45:30 AM;849.16;0
08/12/2022 11:46:00 AM;891.416;0
08/12/2022 11:46:30 AM;890.2;0
08/12/2022 11:47:00 AM;890.564;0
08/12/2022 11:47:30 AM;3600.147;0
08/12/2022 11:48:00 AM;879.555;0
08/12/2022 11:48:30 AM;891.192;0
08/12/2022 11:49:00 AM;890.378;0
08/12/2022 11:49:30 AM;890.36;0
08/12/2022 11:50:00 AM;3392.698;0
08/12/2022 11:50:30 AM;873.982;0
08/12/2022 11:51:00 AM;890.83;0
08/12/2022 11:51:30 AM;890.713;0
08/12/2022 11:52:00 AM;3773.906;0
08/12/2022 11:52:30 AM;3808.841;0
08/12/2022 11:53:00 AM;891.078;0
08/12/2022 11:53:30 AM;891.047;0
08/12/2022 11:54:00 AM;890.603;0
08/12/2022 11:54:30 AM;888.984;0
08/12/2022 11:55:00 AM;1071.501;0
08/12/2022 11:55:30 AM;3773.097;0
08/12/2022 11:56:00 AM;891.066;0
08/12/2022 11:56:30 AM;890.615;0
08/12/2022 11:57:00 AM;890.558;0
08/12/2022 11:57:30 AM;890.411;0
08/12/2022 11:58:00 AM;1055.647;0
08/12/2022 11:58:30 AM;3844.116;0
08/12/2022 11:59:00 AM;3821.787;0
08/12/2022 11:59:30 AM;3773.033;0
08/12/2022 12:00:00 PM;891.016;0
08/12/2022 12:00:30 PM;890.919;0
08/12/2022 12:01:00 PM;890.476;0
08/12/2022 12:01:30 PM;890.504;0
08/12/2022 12:02:00 PM;958.979;0
08/12/2022 12:02:30 PM;3880.229;0
08/12/2022 12:03:00 PM;857.003;0
08/12/2022 12:03:30 PM;891.888;0
08/12/2022 12:04:00 PM;891.418;0
08/12/2022 12:04:30 PM;890.727;0
08/12/2022 12:05:00 PM;1352.08;0
08/12/2022 12:05:30 PM;3871.871;0
