timestep,termination_status,objective,ss14_p1,ss21_p1,ss18_p1,t02_p1,ss16_p1,wt_p1,ss11_p1,ss13_1_p1,storage_p1,ss24_p1,ss29_p1,ss12_p1,ss19_p1,ss03_p1,ss13_2_p1,ss05_p1,ss15_p1,ss04_p1,t01_p1,ss25_p1,solar_p1,ss14_p2,ss21_p2,ss18_p2,t02_p2,ss16_p2,wt_p2,ss11_p2,ss13_1_p2,storage_p2,ss24_p2,ss29_p2,ss12_p2,ss19_p2,ss03_p2,ss13_2_p2,ss05_p2,ss15_p2,ss04_p2,t01_p2,ss25_p2,solar_p2,ss14_p3,ss21_p3,ss18_p3,t02_p3,ss16_p3,wt_p3,ss11_p3,ss13_1_p3,storage_p3,ss24_p3,ss29_p3,ss12_p3,ss19_p3,ss03_p3,ss13_2_p3,ss05_p3,ss15_p3,ss04_p3,t01_p3,ss25_p3,solar_p3
2022-07-15T12:14:30.0,LOCALLY_SOLVED,5.683002765657078,-0.009130301538619712,-4.021877053617118e-9,0.006439174423608751,-0.009696052219438256,-1.0762961188959252e-8,0.0006607578119417479,0.004252559969838865,1.0177249620824114e-7,-0.0018133440943226553,-3.4356804068380598e-9,-0.022877092487294526,-1.3882481830762572e-8,-0.0033542135902964176,-1.25514998394749e-9,3.7008325293186317e-9,3.265327164214682e-8,-0.002252569349938671,-0.00429067063381372,0.0104605081190281,6.927791673660977e-14,1.4731267317102947e-9,0.007799566899391319,5.38128781535363e-8,0.00772486854598009,-0.0019602251942163473,5.097877453508204e-9,3.626596356554046e-9,-0.012244205139882336,1.9842957277305118e-8,-0.0025427868231238104,3.3987328507123493e-9,-0.006040933455296438,-1.9948682039583332e-8,3.7864645863194824e-8,-0.0049998194727882694,-1.2376330627006382e-8,4.616418558534008e-8,0.012298784998921564,-0.0009136854639730796,0.014531363233615258,1.0969003483296547e-13,2.4049371383227935e-9,0.001002215567420972,-0.015539153220677449,0.009943624301921083,-0.0074026701547269536,-0.001567511345391459,0.00030620055703711735,2.2813778866037637e-8,3.678553439634413e-8,-0.0019247061342642091,2.32502306296567e-9,-0.010888176454806553,0.004496098531176829,0.011580447729999443,-0.00247429292067336,1.7362642434903819e-9,2.5057956820617733e-8,9.575929404981309e-8,-0.006804723954451086,0.009592752812780825,9.614531393253856e-14,8.206432644541906e-9
2022-07-15T12:16:30.0,ALMOST_LOCALLY_SOLVED,5.426126829796329,-0.01485175632422897,0.008678794171998794,0.0035342066749630696,-0.008436658981058054,-2.821256299689878e-7,0.0007456905791420887,0.009493441217718557,1.2530421145129367e-7,-0.0018006762273234944,1.238152247395874e-9,-0.027572830828094697,-1.0346507428593554e-8,1.0465910804668965e-8,-0.0018954658417562609,1.4599599307274502e-9,6.13394119941546e-8,-0.0010176746933800995,-0.005127653204098692,0.012009090509585096,3.970646034190395e-11,1.3716436875199634e-9,0.01189352211781669,-8.64505178554964e-9,0.005778229169679072,-0.005403484518731405,2.2195971727256847e-8,-4.757088767348705e-8,-0.01708103182494569,2.2198485050139993e-8,-0.0026930807786642585,-1.9799539785481102e-10,-0.0009110121422810646,2.248346397948353e-9,1.5389328478221387e-8,-0.009321828492729889,-9.37491884123176e-9,6.715827427505872e-8,0.00965771902953616,-0.00286808871626687,0.012385005278400696,3.957945082788683e-11,5.689445382595082e-5,0.002319797404639168,-0.010729103857610278,0.005938859676937636,-0.005612120910818641,-4.113449128473334e-5,0.00027182360595245925,4.2663279353760686e-8,2.6360930327484766e-8,-0.002161278179050985,1.5396568464609572e-9,-0.009995840664960287,7.236817145539476e-9,0.009533949747322357,-0.005740767502192545,-2.2381299036311475e-9,2.6893671734029567e-8,1.0464597610670978e-7,-0.006788083426902736,0.010590951340082144,4.0636605191934905e-11,8.434616782793114e-9
2022-07-15T12:18:30.0,ALMOST_LOCALLY_SOLVED,4.796637313737787,-0.0069236305860189695,0.010181210454689449,2.4181877833484577e-8,-0.007497293663597748,-3.969205137899223e-7,0.00033603742323995434,0.013310079191116264,9.707882497878018e-8,-0.0022929892326073453,-3.778907853302371e-9,-0.028627829618183442,-8.959936792507506e-9,0.0041790617442631905,-0.005306761681867167,-2.1871771060943956e-9,6.291233667354845e-8,-0.00488424971431467,-0.005454994825529136,0.012781605953953168,9.537326484121422e-11,-9.005624024283065e-9,0.022544047805472145,-9.60139523442649e-9,0.0033065129617941835,-0.0027783459381880427,2.2734114590861054e-8,-5.621032195257669e-8,-0.013256285021221226,-6.125603357887144e-9,-0.0026739387984029417,-4.525446239966868e-9,2.767423601390817e-8,1.950531736127914e-9,6.501643889933462e-9,-0.01020464083216921,-9.480384255411423e-9,1.2141478955562945e-7,0.009200271350299216,-0.004677028378168968,0.014885566340258283,9.272138612459457e-11,0.0005781924537646699,0.01153218272069978,-0.003215154501514217,0.006734827287957934,-0.007354132013423165,-0.0019272083003751828,8.549861263418279e-9,4.098768879856607e-8,0.005059561711015403,-0.002124672028244623,3.749974331057615e-9,-0.006552040304315998,6.5395304726934e-9,0.006655996379076212,-0.007777540546220152,-2.981855873329664e-9,2.8123865458695718e-8,1.6173061512247955e-7,-0.009872517147963444,0.01120558606433586,9.398770650648203e-11,0.00022775919285544788
2022-07-15T12:20:30.0,ALMOST_LOCALLY_SOLVED,2.000322983075024,-0.006202232909821692,0.009307478374417144,4.5621652011718083e-8,-0.010212234660782027,-3.666931485124536e-7,-9.732337158396831e-9,0.012778081343746583,6.306944544398618e-8,-0.002387623146906215,-3.877768328663933e-9,-0.025633689008476512,-8.88215923033897e-9,0.008934443411707127,-0.005539998952203584,-2.254388675737573e-9,4.0918142873991314e-8,-0.0041040763754378595,-0.006353019477391086,0.010589731699353067,2.488009798184976e-12,4.7587291632789075e-5,0.021621489179042053,-9.854466798131511e-9,0.005101038648833711,-0.005080318867732192,2.2874976579601025e-8,-5.410713721509808e-8,-0.013892105709202074,-1.0578097731084313e-8,-0.0025350547452966943,-4.864108671398526e-9,8.302030973794672e-8,1.948265992979259e-9,2.6224398208540833e-9,-0.005323711865718117,-8.84128792399963e-9,1.867238581532149e-7,0.008086332558454368,-0.003981965263251563,0.01246367249090774,-4.838129896711507e-12,0.0014738716378608352,0.011145484695293195,-0.0032736700034601274,0.01002146873625942,-0.008460746573539346,-0.003289698656623319,9.412236767758486e-9,3.9709746824101444e-8,0.006062075960868496,-0.0019575919240666373,4.329335556718661e-9,-0.006186613731785862,6.386312145778561e-9,0.008909825057466847,-0.004631349840981347,-3.5324823066673616e-9,2.931822162821618e-8,1.867812957634385e-7,-0.007268121086952295,0.008173260699775753,-3.0186964039558006e-12,0.0011829771748734785
2022-07-15T12:22:30.0,ALMOST_LOCALLY_SOLVED,0.3561611548366066,-0.015880690476495207,0.015345507729553898,4.7423332150131614e-8,-0.00734227530254028,-3.3982606373328395e-7,-4.025797473161674e-10,0.016415850806013266,4.885238880092402e-10,-0.002605976723715875,4.1477199452799596e-10,-0.027923861861931965,-8.810350893284635e-9,0.009993733578733677,-0.009001291836066683,-1.25055943378527e-9,4.128828634542003e-8,-0.00012348450206034478,-0.009626813270978696,0.012915881319855993,9.488942964708258e-11,4.606519545968801e-5,0.01919022001670556,-1.0203814682085977e-8,0.005966074693916523,-0.005050192746411497,2.318649783283888e-8,-3.119215485902771e-8,-0.018394081068643597,-3.440810281141182e-8,-0.0024931787520419135,-7.407359170485961e-10,0.0038138346778411325,2.081844918677689e-9,6.170747024469847e-9,-0.005938434969103623,-8.607282442341102e-9,1.1168029390162815e-7,0.010195365062802386,-0.0037353547278542454,0.012169380806641206,9.534617539941337e-11,0.0021298585472433462,0.005295129472154603,-0.001911821332809982,0.012156800564056436,-0.00906281839208889,-0.004875941159407704,1.021787099375615e-8,3.853720609292566e-8,0.0052223549885734855,-0.0023330591264627554,4.0677894386220714e-9,-0.005596128463585703,6.2296059422095595e-9,0.011133003732145541,-0.004306723076077379,-3.5685956412123687e-9,2.8744916891199068e-8,2.114232344752054e-7,-0.006902384062638323,0.010101590289856466,1.0378586878800888e-10,0.00112140576925146
2022-07-15T12:24:30.0,ALMOST_LOCALLY_SOLVED,0.10412522731244658,-0.011922830038307408,0.007257555184590814,1.3607429716344654e-7,-0.008200755353869882,-3.050614911792593e-7,1.8594820159867353e-5,0.012425142510676945,1.6095675925420494e-7,-0.002589858296221159,6.079559078386865e-10,-0.025156207378530304,-9.084148988591778e-9,0.011805085579580377,-0.008747013349378774,1.1203911132184885e-9,2.883937666453562e-8,-0.0032572920413949102,-0.008500804901139025,0.014682374237289686,-2.2448709557920665e-13,1.3415433208763261e-9,0.011785166396793834,-9.93318405306809e-9,0.0076681199842523196,-0.003841277513539909,2.3055476194855373e-8,-4.098367045735074e-8,-0.01265049423108855,1.6904026844954956e-8,-0.0025458026620004404,7.630585052709193e-11,-0.0022290481321722844,2.121213427130897e-9,7.61063212451063e-10,-0.005422165224657993,-6.496906346242781e-9,1.85001158836684e-7,0.008900322423504248,-0.003020634860360749,0.013985241325902065,-2.278177646530821e-13,0.00162857547245987,0.004542373071242611,-0.004450526038332958,0.009687051923219059,-0.010242816375660713,-0.004251815756442623,7.802957391334076e-9,3.829422690060369e-8,3.024495232040181e-8,-0.0022895361863084496,2.0596109262527307e-9,-0.007493939750850442,6.355330706142581e-9,0.010191401701642677,-0.0035841110360581574,-5.654857915260436e-9,3.1052546978216355e-8,1.9067959522445221e-7,-0.005740693198353686,0.010540174852741835,1.099120794378905e-13,0.0010717042077803551
