IsoDatetime,wt,storage,solar
2022-09-16T07:50:00,2.621167,6.561002,-269.93811
2022-09-16T07:55:00,18.773432,6.751433,-251.730026
2022-09-16T08:00:00,18.808765,7.082122,-243.104721
2022-09-16T08:05:00,29.135777,6.867848,-273.432312
2022-09-16T08:10:00,14.431363,6.89393,-238.826538
2022-09-16T08:15:00,2.127537,6.908802,-230.593613
2022-09-16T08:20:00,2.337827,6.504331,-257.43692
2022-09-16T08:25:00,2.226933,6.538264,-230.238708
2022-09-16T08:30:00,2.196061,16.044781,-236.78009
2022-09-16T08:35:00,-2.65488,6.52573,-216.330002
2022-09-16T08:40:00,2.803677,7.148054,-149.473358
2022-09-16T08:45:00,-2.644332,7.161795,-164.853073
2022-09-16T08:50:00,-2.600216,6.985989,-191.648621
2022-09-16T08:55:00,-2.611335,6.856064,-137.640442
2022-09-16T09:00:00,2.866833,6.904793,-150.750107
2022-09-16T09:05:00,-2.541019,6.839517,-116.915863
2022-09-16T09:10:00,-3.084384,6.783183,-122.831482
2022-09-16T09:15:00,-3.716706,6.78701,-83.855659
2022-09-16T09:20:00,3.015291,6.820257,-84.602531
2022-09-16T09:25:00,2.877968,6.749956,-125.138237
2022-09-16T09:30:00,-3.03977,6.827648,-78.654953
2022-09-16T09:35:00,-1.904769,6.528086,-112.049873
2022-09-16T09:40:00,2.842234,6.54313,168.406143
2022-09-16T09:45:00,2.909598,6.371566,-391.622284
2022-09-16T09:50:00,2.982302,6.565124,-61.838993
2022-09-16T09:55:00,-2.712919,6.627416,116.200966
2022-09-16T10:00:00,2.785116,7.247736,190.75885
2022-09-16T10:05:00,2.987114,15.975279,-89.441414
2022-09-16T10:10:00,2.731567,6.759988,-251.180695
2022-09-16T10:15:00,-2.529703,16.75255,-186.391968
2022-09-16T10:20:00,2.870944,16.24851,82.483589
2022-09-16T10:25:00,-3.065408,15.461251,-184.950424
2022-09-16T10:30:00,-3.198767,12.699487,353.688202
2022-09-16T10:35:00,2.656309,15.67379,-191.599838
2022-09-16T10:40:00,-2.884277,-4.614604,146.194962
2022-09-16T10:45:00,-3.043728,14.172624,206.690063
2022-09-16T10:50:00,15.073619,14.980664,164.021027
2022-09-16T10:55:00,-2.198947,23.747337,-61.368706
2022-09-16T11:00:00,2.934828,13.958561,-314.592255
2022-09-16T11:05:00,2.684901,23.904633,341.005554
2022-09-16T11:10:00,2.387157,8.207441,-51.728615
2022-09-16T11:15:00,2.179291,15.290406,95.274323
2022-09-16T11:20:00,2.779147,7.96248,-50.198742
2022-09-16T11:25:00,-2.44622,13.879668,-200.726685
2022-09-16T11:30:00,-2.379759,15.205604,-182.765717
2022-09-16T11:35:00,2.774754,16.419724,85.355438
2022-09-16T11:40:00,2.440346,16.554031,-92.011543
2022-09-16T11:45:00,-3.099199,8.407291,-56.090775
2022-09-16T11:50:00,-3.118417,15.803016,-163.467621
2022-09-16T11:55:00,-6.77028,16.125908,-278.538879
2022-09-16T12:00:00,3.254609,15.543414,-93.421501
2022-09-16T12:05:00,2.908976,15.636531,-154.278168
2022-09-16T12:10:00,1.988217,16.487246,130.686554
2022-09-16T12:15:00,4.025773,16.70957,-165.136765
2022-09-16T12:20:00,3.141476,16.910393,-404.468323
2022-09-16T12:25:00,2.782234,16.410597,-319.216034
