IsoDatetime,t02_a,t02_b,t02_c,t01_a,t01_b,t01_c,ss03_a,ss03_b,ss03_c,ss04_a,ss04_b,ss04_c,ss05_a,ss05_b,ss05_c,ss14_a,ss14_b,ss14_c,ss15_a,ss15_b,ss15_c,ss16_a,ss16_b,ss16_c,ss18_a,ss18_b,ss18_c,ss19_a,ss19_b,ss19_c,ss21_a,ss21_b,ss21_c,ss24_a,ss24_b,ss24_c,ss11_a,ss11_b,ss11_c,ss33_a,ss33_b,ss33_c,ss29_a,ss29_b,ss29_c,ss27_a,ss27_b,ss27_c,ss26_a,ss26_b,ss26_c,ss28_a,ss28_b,ss28_c,ss25_a,ss25_b,ss25_c,ss06_a,ss06_b,ss06_c,t07_a,t07_b,t07_c,t08_a,t08_b,t08_c,ss08_a,ss08_b,ss08_c,ss22_a,ss22_b,ss22_c,ss23_a,ss23_b,ss23_c,ss17_a,ss17_b,ss17_c,ss12_a,ss12_b,ss12_c
2022-09-16T00:00:00,31400.699281606197,29657.904983167125,27269.31298079364,-12297.364066710776,-17215.539423232356,-12609.551992248762,22595.684101233823,22631.716931140356,23432.21973248141,19626.82751466133,18746.110954176995,15763.382956056716,9785.010887316208,15200.176077854736,17476.861308155236,9948.689636851012,15622.249519749565,15503.939327448978,8105.346333336767,7656.7823888784515,12920.774463054799,9310.93596706817,11008.93156467544,11856.571263382519,7891.415568187402,5324.655230897457,7270.09020169806,8376.807448503272,9034.195994456788,8595.13246455621,25081.310695083084,28130.004414198906,26224.44989323616,19723.82333645361,24124.299550255055,18945.052670931793,5388.762447236476,8044.893342747068,6218.9384104043875,2471.9790118762694,2440.091601940797,7358.664314379876,26599.380862044978,33239.85689699463,30164.86461330802,1208.4880025807963,1109.946353415528,8635.919293556086,6568.532968734815,381.7473781089036,2853.2625468774913,2223.9025315327262,5041.31429951521,3321.0316256670067,27699.196828531843,28098.176892110387,27141.6735170886,8655.65742081466,4149.152272639225,2749.3863009204565,6496.8183705128085,2258.2084721577744,4569.696165899408,8958.86952656144,3724.9261517295467,7483.947532297544,5092.761705291718,586.8282852155824,8947.535045006465,8584.658263648787,8876.446474843215,498.7833810728502,3781.907778954158,8002.174104801335,1661.085582646639,-1460.8801762137346,2201.203473803841,-1062.001664780868,10382.76462970378,9237.890777806468,8931.440800389784
2022-09-16T00:05:00,29943.68054405283,34735.69012113929,30215.126400116373,-6577.428968034027,-9410.0143033504,-8445.982248824192,18331.557457220475,24165.771867734824,22566.900826189994,21871.48532550675,17644.564794941183,21794.685454537233,11422.454240622243,17663.05705662585,21162.373849167867,11703.882127889117,13795.543755142911,18092.48961031129,7813.583894834352,11459.806602788005,8202.767391274336,12559.55285984519,14012.03751691983,13005.272030290767,6795.238064159956,11614.174468632951,4144.603523857957,11208.196070799737,12407.96872187811,7990.474382380697,30083.733295780865,34357.54779486715,25372.246816773742,nan,nan,nan,10470.078669067414,4191.020870080529,6452.516404390624,7267.264379886442,1772.2592474564317,2665.8118748099687,27852.042376419697,31085.522429266224,30808.97290282553,3349.0054462518365,6218.479329300073,2266.534730282689,10125.835365157229,10244.9859131239,9201.094402970431,8579.681969918161,1028.0432182406303,4154.627645936584,24806.675290388062,30908.627390577698,32220.27379731435,208.3361236099054,8510.549694097675,2693.939420411012,6068.510269260932,6466.753132053281,8028.259922696986,6885.990981649502,8767.590279458958,6486.871435043601,8611.446221218792,3843.8723281169846,2235.837844166231,6953.865869110145,8337.923886011768,1629.4492111032603,4762.183235253355,4116.3291838762925,7740.949508509209,-4461.795604366245,-524.0808410887012,-846.8337752288107,10507.183655164554,8968.449347674095,13054.774259986541
2022-09-16T00:10:00,30873.03579729561,35047.18296113599,35006.896718303564,-11032.407787354456,-7243.895704548133,-7544.073549968431,18531.152218928262,22143.63890241137,21898.676186544835,17403.12909112972,13409.280559713148,19885.60947622138,12712.801899014275,17714.672095901828,15694.14633770306,9954.17409218155,10133.794314511908,10925.703238553542,11808.88210278882,11148.630515454577,12124.659781687722,9938.715699740143,10648.971577056524,12243.088904176966,6964.516007487859,9479.714025036656,10977.724078275747,4828.1725330837,5350.733552554671,4645.74772920893,24301.20499001607,32062.404939961867,30353.34211621356,28865.51174762795,29537.5986259827,26388.793834821216,6689.8026876048225,7558.157995289063,2604.9730428840107,1423.3803351448362,1591.9533279231864,4268.345071019597,24181.713153479184,31375.545333273916,27028.920754499974,2258.197177441945,3302.7560457698664,6526.704289669735,4475.939502952618,6733.6772141351485,4590.054991215131,4301.001179065039,5639.308611598815,6098.387830176647,24971.695498681685,23509.580934863054,23955.693695140533,2936.893256132728,6607.044032044945,7979.580206167676,2015.5793902012242,35.14222850634566,5465.750930420682,7426.8067616158805,5199.493565884455,4841.47460423851,2433.8607660427847,1376.7970667789848,1102.467254527185,6979.3349901927295,570.5685885787723,4900.081666153056,7036.132164194171,3344.9150351053236,2952.4329055267804,-1238.9247994086181,1176.1453277272285,-5197.811373899766,10469.901253728778,10234.61220553101,9470.05831081193
2022-09-16T00:15:00,30682.185281007445,30448.166898248808,30587.530260489028,-12682.082876719685,-14193.816118413342,-12330.379762013274,19108.378605813905,20536.439925261475,20368.031023016872,13456.596704908283,20035.635841350788,17571.31696062216,16269.322694687424,17672.78803327037,19437.982383167866,11061.33831920213,11085.859398357527,9818.095212472013,7557.44946900357,12527.08840798608,9342.300232150435,12544.918679001978,9827.06272722988,5629.912325246598,8782.853590196595,7174.262442045203,9330.22968421813,9768.80309316079,6078.278421788408,11069.53925623257,28589.33687070842,30760.469448448217,31331.84262067478,26560.358461076787,26099.35015645188,22673.50163586973,8097.780947062405,2432.9061949667566,7262.308630892519,3785.932425995215,1810.514373768957,2877.707443340337,24950.440024933214,25249.353151813357,27335.15339102882,8346.298167347179,1022.2012590990985,1888.4950438941214,4505.096372571528,7811.6742382531365,2413.157227332407,6053.34145437267,8210.728420208645,7175.495791910488,24671.7034149859,25223.649872730963,27064.323101857986,8674.38385661061,5529.179782231131,280.0112415899047,410.02030027010585,316.856271159984,6145.993870227033,3595.2882175354844,6146.159604226693,8123.149968162515,4780.695305746138,3942.4049071722193,5153.691975924752,5668.461255877145,6551.727311356033,4075.931432794752,7042.387141632662,1314.5445379918283,8862.427864959984,-2827.286183843924,-5754.481776911473,-2514.691532654822,8401.429099759018,3597.2799390694067,3328.760003683904
2022-09-16T00:20:00,35766.26398856135,36921.72898141486,36981.112253095394,-9301.313000089094,-7592.225732131805,-12850.281786667249,20153.750231082457,25196.588712421682,19125.769151632314,13952.48551351318,13572.288192351441,19457.92972720998,16047.569768518504,18819.17869235674,12857.98839907666,13759.924371898369,9214.135534892805,11342.777881322032,7602.762366580829,9612.399761921684,9308.253709484532,10314.68126094675,6432.665332338525,5497.235806161493,6867.76400770701,2747.5673558363424,4052.0457387721353,9151.601795011404,8194.290167600091,12127.466126926607,27912.295670836535,28874.65027270095,23524.376416444582,23279.844761463217,23469.46882439495,21320.837976628165,1688.4150055676264,6485.949645791679,2865.023697695683,2668.5489234650595,4164.369963873555,3962.358127660297,31228.29619517099,26817.370551925964,31643.078815082295,6322.537520349326,6718.152640364222,5006.488677383203,3433.8692863843503,5855.786434978941,8032.347645345867,8338.201355874962,5041.359348178789,2536.356137503983,28926.275405584474,28511.874860828728,29141.014587833593,3982.3194952617455,912.8031705463542,8296.386007828223,3914.5277294824964,3151.7789277543725,1212.9730484935778,6340.753009643296,4642.811521817047,8074.049626863435,6195.199163967285,1034.192182224421,2109.9492015869796,8471.980201675507,4264.045704574316,5840.7861089041,743.6934484524959,4115.771870371503,8086.148537778339,-5905.586059518594,-6149.384712762384,-3169.7344592506106,4454.6688407691145,11604.496532631692,3627.160763308246
2022-09-16T00:25:00,30142.64829486823,27974.233829211073,26810.64948786155,-13689.29497243759,-11966.240589119865,-10622.937187580334,22316.35168521104,19831.70165894014,24814.68311096899,16359.373230592713,13098.871085156232,14050.112507873244,14663.162860905024,17651.974500004395,14763.086002253798,16513.33433355268,11427.321703689786,15070.608019311814,12919.50396830843,10547.174982469838,10374.66836936924,7604.834553259228,10854.91909341239,11391.668537907577,4748.267335206833,8459.137884240252,6529.664577298345,4695.014955417319,3605.915481548622,3772.2923410338785,22688.262753131243,27111.724569172624,29021.245042303875,24022.85995298557,31678.06718421878,24016.79507384121,6588.59702113509,7487.501803228018,5374.366957713807,3874.245573244321,759.110378280102,7891.328508697684,25131.547985686004,25741.438729250043,27049.825324913814,1439.904034575652,7991.746774248519,6794.676612152057,1301.0257472946346,3084.518109823336,1052.6577923941345,6300.001044224428,1194.7647135201855,2408.7613242016723,30200.600378681636,25496.41063732637,29166.114574338935,2300.605391722662,7158.961144373855,3786.3206971159984,6281.254390234888,8354.239301119578,2439.1569851084637,2778.4564147429537,6047.750310429545,2364.153201657855,5527.096284735724,1751.4466904785866,5564.876355099419,5585.636619833084,8031.02798433287,1547.6710179707964,5142.817435602904,6585.771661051085,4980.077525742105,-1804.3392700611585,-4783.40841004847,-5075.128383484093,9082.84137685237,8882.096299105884,9427.581484808965
2022-09-16T00:30:00,34915.01128452251,32383.58853998867,34393.246636962234,-8802.459356089774,-10378.39970226836,-8142.415704904529,16443.49521585424,21721.057170100292,22173.66273776986,14406.708179050009,15858.992454463323,15568.152602779397,16955.22374620806,14445.31315207784,17891.999993678473,13786.55475885357,15144.40070974502,9073.866341094139,8808.074529713042,8010.76667444214,8724.395680624904,13563.821190725397,11992.009905492007,8834.322799722777,7772.523445536706,2971.872888205731,6758.708555109213,5783.0355786679975,5503.113714408301,6518.685057547211,23886.900198892738,31881.5036895643,28192.025409905786,27819.44881005399,27149.155031875605,25125.865521029456,6818.0995926978485,6844.650076479271,7478.970928895464,5830.1431910942765,4145.107393592055,5802.08989332025,30622.52116418492,28779.357052252177,25849.722301801132,2509.5761011094187,1387.0067405711382,7894.926277483353,5253.445576696418,4283.320806894072,6950.197907957342,743.0729956318512,5077.837626202146,6706.294726828412,29384.358099137407,23748.418055763923,31842.276954084802,6990.948774056533,8227.239635511909,3679.919924690681,7333.432699396945,7226.235844293348,2443.8383703285845,4282.348146450908,1737.2107233668014,1147.8611654908227,3513.8150282679735,336.3254435178545,4099.979152044372,765.2213063995864,1099.884542454917,639.3110831602265,2076.7828234901262,1939.1611341011453,3026.068172819958,-3328.807613709427,-6106.0016731623155,-12.334595376182733,6306.29852698584,3240.962123252362,5781.140037693479
2022-09-16T00:35:00,39502.624811982736,37021.400193026246,30344.199756941034,-5284.203030688344,-6992.468715288593,-8215.652514310075,23975.93121203495,25986.26509346407,24857.406958618754,17238.804631865783,25772.059469729647,23440.287542206683,18188.533744170745,20783.53241139083,14713.931061119345,17757.778578191028,11057.274536122202,22310.84442618435,6778.582017323664,15246.262990035635,7521.937602747527,8778.549573790517,8764.385631385467,6576.071017056428,5663.909174696377,3539.5095189095227,13625.784407460236,4540.998113865893,6605.75480043579,8568.398982437597,35228.24382670743,31680.699647075755,27491.029964142264,28303.544602025337,25972.50068369343,25804.723891544978,348.7071032096703,12392.52780483251,7844.6376304588985,11765.978626827733,7741.840491176326,63.3594223331035,41462.289820714956,36245.99117886645,37951.109400345915,8116.491624480378,8642.346960269748,6706.805048171973,11000.203045247532,8451.128518901274,4167.320523831478,10654.783500190848,11584.624878432656,11101.45175717708,24058.23876108108,28159.6512973291,30822.37946546074,7711.11831342284,11067.364551252267,7666.394828873125,12558.46391433864,9018.78146103094,262.70277279885505,6566.389547383603,4117.936550295319,4173.45292825616,13314.392110285957,476.2385814359768,4712.006774913559,8526.515313153122,4135.052911138971,8882.792632797344,4237.964666765394,8776.960159484715,6876.355095255234,-3855.0540828281664,3964.4290369214405,5562.188083053353,9129.714556365254,3308.511708930271,7135.826706327905
2022-09-16T00:40:00,32461.55758032479,35688.905712693435,38191.736441436835,-9232.453090538022,-10271.016752846213,-13894.462258969092,17415.452018446573,21854.62790453867,24004.456453925603,14738.22167218084,21022.538112630005,18178.873741312796,12517.469417915907,10027.061933318168,16318.321296855673,16378.995645771067,11552.8070001818,13060.258238332914,8688.291239502305,7538.9569274569985,11082.344829434205,11866.497233406242,7688.039975519523,9877.681117198757,3980.7969257690165,5845.893510012213,11048.506498754316,10918.03756230138,9203.823293132653,8575.308967686182,23299.574723957605,23809.794110866398,23801.63788665339,22263.241231710377,24163.841933636544,24509.4522333939,8231.535068510999,2149.9845795955766,5767.2834644771365,6755.829067646112,1426.4004388889057,8412.229470799131,34610.955845758086,31531.558256889133,37540.326268712444,6843.4158024156,5044.954741355624,7525.4465837066555,5909.938010826058,1129.0826092503148,2742.4476773076713,3789.922665994448,416.4975314744156,5159.50243123161,25712.30544097792,27184.867204021397,30270.662888438063,6918.838762771937,7522.729487872513,8083.600994429967,1130.6895363333124,6013.228095555359,1349.2936868211668,6787.989631956447,5496.955875939512,3852.54339074415,6830.060581342786,7038.87809397399,5701.669137707019,6303.799144568412,2040.615039725167,1384.277510425932,4102.576809689305,4414.376677359449,1812.4110551154026,-5299.710716101785,2793.936241535029,2706.29678923313,9293.782694962278,9058.171818073533,6913.018845615748
2022-09-16T00:45:00,34702.395145651055,29309.369746359396,36585.24354523578,-13591.323676233733,-15003.80371151355,-12262.075531755778,21801.678262358124,24199.383167346154,20334.20426146821,18509.82392090867,15816.33813745599,16701.50131435499,13087.591957635927,8918.609695527215,11506.75495510931,12593.408326535695,11529.153475903071,9583.460140147574,6289.704908831347,6012.98183506713,12843.09483056836,12128.605998366682,12066.38973739495,10831.367730007376,6656.110286651534,2921.6829959405836,7781.945425192371,9646.04852890629,5069.9572272105315,10817.803546836196,30124.23085966907,23240.532864124674,28180.913323650642,27488.62640108896,25125.310847178083,22355.05999743036,3905.716046890257,2132.0231556011813,2641.632819445474,2760.7546272539075,5711.394699263542,4580.361690444368,30108.831988765458,26032.621290117444,29286.28659569617,4491.248881414319,6065.878791600192,650.3863698563304,5468.037271643742,788.5210175621842,6999.687928352742,3381.973867693547,2410.957696968419,586.2963440770628,28607.47980155302,24963.278053813563,25712.990912970803,4391.844869600508,4275.527233074349,3986.6376498726245,7141.316708743757,3593.693341356572,7837.214457019907,5456.607489668519,4563.488626072033,2811.2861201106357,775.2050848723305,258.7199095999437,5025.194856061312,7802.309546218648,7852.910922337807,543.2386806006381,6637.646552286138,3144.553057363565,8105.503856455872,-2621.0114600880147,-1778.085125053266,-1822.8114824797467,5666.116868650825,9961.108486483816,5911.298628090959
