Timestamp;Power [kW];QoS
08/12/2022 12:00:00 AM;79.695;0
08/12/2022 12:00:30 AM;79.726;0
08/12/2022 12:01:00 AM;78.845;0
08/12/2022 12:01:30 AM;79.548;0
08/12/2022 12:02:00 AM;77.343;0
08/12/2022 12:02:30 AM;57.414;0
08/12/2022 12:03:00 AM;56.769;0
08/12/2022 12:03:30 AM;58.621;0
08/12/2022 12:04:00 AM;58.979;0
08/12/2022 12:04:30 AM;59.739;0
08/12/2022 12:05:00 AM;60.953;0
08/12/2022 12:05:30 AM;59.906;0
08/12/2022 12:06:00 AM;57.751;0
08/12/2022 12:06:30 AM;73.72;0
08/12/2022 12:07:00 AM;73.527;0
08/12/2022 12:07:30 AM;75.4;0
08/12/2022 12:08:00 AM;78.335;0
08/12/2022 12:08:30 AM;78.742;0
08/12/2022 12:09:00 AM;78.402;0
08/12/2022 12:09:30 AM;76.227;0
08/12/2022 12:10:00 AM;74.329;0
08/12/2022 12:10:30 AM;72.032;0
08/12/2022 12:11:00 AM;70.467;0
08/12/2022 12:11:30 AM;70.811;0
08/12/2022 12:12:00 AM;71.021;0
08/12/2022 12:12:30 AM;70.883;0
08/12/2022 12:13:00 AM;71.055;0
08/12/2022 12:13:30 AM;75.227;0
08/12/2022 12:14:00 AM;75.682;0
08/12/2022 12:14:30 AM;75.706;0
08/12/2022 12:15:00 AM;77.529;0
08/12/2022 12:15:30 AM;82.515;0
08/12/2022 12:16:00 AM;79.498;0
08/12/2022 12:16:30 AM;77.19;0
08/12/2022 12:17:00 AM;76.777;0
08/12/2022 12:17:30 AM;76.488;0
08/12/2022 12:18:00 AM;58.91;0
08/12/2022 12:18:30 AM;57.678;0
08/12/2022 12:19:00 AM;57.34;0
08/12/2022 12:19:30 AM;57.227;0
08/12/2022 12:20:00 AM;59.291;0
08/12/2022 12:20:30 AM;58.433;0
08/12/2022 12:21:00 AM;59.904;0
08/12/2022 12:21:30 AM;59.338;0
08/12/2022 12:22:00 AM;74.611;0
08/12/2022 12:22:30 AM;73.778;0
08/12/2022 12:23:00 AM;76.334;0
08/12/2022 12:23:30 AM;76.475;0
08/12/2022 12:24:00 AM;72.205;0
08/12/2022 12:24:30 AM;71.918;0
08/12/2022 12:25:00 AM;71.845;0
08/12/2022 12:25:30 AM;71.653;0
08/12/2022 12:26:00 AM;71.559;0
08/12/2022 12:26:30 AM;72.631;0
08/12/2022 12:27:00 AM;76.2;0
08/12/2022 12:27:30 AM;74.954;0
08/12/2022 12:28:00 AM;75.179;0
08/12/2022 12:28:30 AM;75.044;0
08/12/2022 12:29:00 AM;76.398;0
08/12/2022 12:29:30 AM;71.427;0
08/12/2022 12:30:00 AM;72.69;0
08/12/2022 12:30:30 AM;77.212;0
08/12/2022 12:31:00 AM;77.607;0
