Timestamp;Current Iy [A];QoS
08/12/2022 12:00:00 AM;122.466;0
08/12/2022 12:00:30 AM;123.917;0
08/12/2022 12:01:00 AM;123.942;0
08/12/2022 12:01:30 AM;123.24;0
08/12/2022 12:02:00 AM;120.466;0
08/12/2022 12:02:30 AM;95.761;0
08/12/2022 12:03:00 AM;94.401;0
08/12/2022 12:03:30 AM;96.771;0
08/12/2022 12:04:00 AM;97.973;0
08/12/2022 12:04:30 AM;100.089;0
08/12/2022 12:05:00 AM;98.878;0
08/12/2022 12:05:30 AM;98.593;0
08/12/2022 12:06:00 AM;96.885;0
08/12/2022 12:06:30 AM;116.991;0
08/12/2022 12:07:00 AM;116.991;0
08/12/2022 12:07:30 AM;119.279;0
08/12/2022 12:08:00 AM;130.255;0
08/12/2022 12:08:30 AM;136.181;0
08/12/2022 12:09:00 AM;135.821;0
08/12/2022 12:09:30 AM;132.371;0
08/12/2022 12:10:00 AM;124.335;0
08/12/2022 12:10:30 AM;116.189;0
08/12/2022 12:11:00 AM;112.474;0
08/12/2022 12:11:30 AM;112.474;0
08/12/2022 12:12:00 AM;112.474;0
08/12/2022 12:12:30 AM;110.962;0
08/12/2022 12:13:00 AM;110.962;0
08/12/2022 12:13:30 AM;116.7;0
08/12/2022 12:14:00 AM;119.743;0
08/12/2022 12:14:30 AM;119.762;0
08/12/2022 12:15:00 AM;119.762;0
08/12/2022 12:15:30 AM;127.28;0
08/12/2022 12:16:00 AM;123.315;0
08/12/2022 12:16:30 AM;122.129;0
08/12/2022 12:17:00 AM;122.129;0
08/12/2022 12:17:30 AM;124.177;0
08/12/2022 12:18:00 AM;98.409;0
08/12/2022 12:18:30 AM;97.338;0
08/12/2022 12:19:00 AM;96.17;0
08/12/2022 12:19:30 AM;94.957;0
08/12/2022 12:20:00 AM;94.847;0
08/12/2022 12:20:30 AM;93.354;0
08/12/2022 12:21:00 AM;94.445;0
08/12/2022 12:21:30 AM;93.876;0
08/12/2022 12:22:00 AM;110.892;0
08/12/2022 12:22:30 AM;114.551;0
08/12/2022 12:23:00 AM;117.668;0
08/12/2022 12:23:30 AM;117.668;0
08/12/2022 12:24:00 AM;116.412;0
08/12/2022 12:24:30 AM;114.347;0
08/12/2022 12:25:00 AM;115.353;0
08/12/2022 12:25:30 AM;114.175;0
08/12/2022 12:26:00 AM;114.175;0
08/12/2022 12:26:30 AM;115.782;0
08/12/2022 12:27:00 AM;113.977;0
08/12/2022 12:27:30 AM;116.273;0
08/12/2022 12:28:00 AM;116.273;0
08/12/2022 12:28:30 AM;116.273;0
08/12/2022 12:29:00 AM;113.718;0
08/12/2022 12:29:30 AM;113.718;0
08/12/2022 12:30:00 AM;115.15;0
08/12/2022 12:30:30 AM;116.37;0
08/12/2022 12:31:00 AM;116.478;0
08/12/2022 12:31:30 AM;119.799;0
08/12/2022 12:32:00 AM;95.191;0
08/12/2022 12:32:30 AM;94.298;0
08/12/2022 12:33:00 AM;93.218;0
08/12/2022 12:33:30 AM;94.238;0
08/12/2022 12:34:00 AM;89.214;0
08/12/2022 12:34:30 AM;92.321;0
08/12/2022 12:35:00 AM;92.321;0
08/12/2022 12:35:30 AM;91.061;0
08/12/2022 12:36:00 AM;93.602;0
08/12/2022 12:36:30 AM;113.091;0
08/12/2022 12:37:00 AM;126.471;0
08/12/2022 12:37:30 AM;129.831;0
08/12/2022 12:38:00 AM;129.729;0
08/12/2022 12:38:30 AM;130.925;0
08/12/2022 12:39:00 AM;129.919;0
08/12/2022 12:39:30 AM;129.938;0
08/12/2022 12:40:00 AM;130.011;0
08/12/2022 12:40:30 AM;122.751;0
08/12/2022 12:41:00 AM;125.221;0
08/12/2022 12:41:30 AM;129.558;0
08/12/2022 12:42:00 AM;123.884;0
08/12/2022 12:42:30 AM;123.922;0
08/12/2022 12:43:00 AM;123.922;0
08/12/2022 12:43:30 AM;122.282;0
08/12/2022 12:44:00 AM;122.384;0
08/12/2022 12:44:30 AM;95.313;0
08/12/2022 12:45:00 AM;96.271;0
08/12/2022 12:45:30 AM;95.126;0
08/12/2022 12:46:00 AM;106.119;0
08/12/2022 12:46:30 AM;104.475;0
08/12/2022 12:47:00 AM;93.34;0
08/12/2022 12:47:30 AM;93.34;0
08/12/2022 12:48:00 AM;89.776;0
08/12/2022 12:48:30 AM;99.238;0
08/12/2022 12:49:00 AM;121.358;0
08/12/2022 12:49:30 AM;122.61;0
08/12/2022 12:50:00 AM;125.34;0
08/12/2022 12:50:30 AM;122.769;0
08/12/2022 12:51:00 AM;114.35;0
08/12/2022 12:51:30 AM;111.13;0
08/12/2022 12:52:00 AM;111.13;0
08/12/2022 12:52:30 AM;111.331;0
08/12/2022 12:53:00 AM;112.465;0
08/12/2022 12:53:30 AM;114.782;0
08/12/2022 12:54:00 AM;117.414;0
08/12/2022 12:54:30 AM;115.748;0
08/12/2022 12:55:00 AM;116.265;0
08/12/2022 12:55:30 AM;116.265;0
08/12/2022 12:56:00 AM;117.6;0
08/12/2022 12:56:30 AM;115.263;0
08/12/2022 12:57:00 AM;115.295;0
08/12/2022 12:57:30 AM;116.498;0
08/12/2022 12:58:00 AM;91.763;0
08/12/2022 12:58:30 AM;90.623;0
08/12/2022 12:59:00 AM;90.88;0
08/12/2022 12:59:30 AM;89.866;0
08/12/2022 01:00:00 AM;92.345;0
08/12/2022 01:00:30 AM;90.956;0
08/12/2022 01:01:00 AM;90.956;0
08/12/2022 01:01:30 AM;89.854;0
08/12/2022 01:02:00 AM;92.436;0
08/12/2022 01:02:30 AM;112.534;0
08/12/2022 01:03:00 AM;118.326;0
08/12/2022 01:03:30 AM;125.161;0
08/12/2022 01:04:00 AM;125.161;0
08/12/2022 01:04:30 AM;126.389;0
08/12/2022 01:05:00 AM;121.492;0
08/12/2022 01:05:30 AM;123.193;0
08/12/2022 01:06:00 AM;126.461;0
08/12/2022 01:06:30 AM;128.719;0
08/12/2022 01:07:00 AM;128.719;0
08/12/2022 01:07:30 AM;133.478;0
08/12/2022 01:08:00 AM;130.292;0
08/12/2022 01:08:30 AM;122.269;0
08/12/2022 01:09:00 AM;119.601;0
08/12/2022 01:09:30 AM;120.557;0
08/12/2022 01:10:00 AM;115.566;0
08/12/2022 01:10:30 AM;93.118;0
08/12/2022 01:11:00 AM;99.805;0
08/12/2022 01:11:30 AM;99.12;0
08/12/2022 01:12:00 AM;99.12;0
08/12/2022 01:12:30 AM;97.822;0
08/12/2022 01:13:00 AM;97.822;0
08/12/2022 01:13:30 AM;97.921;0
08/12/2022 01:14:00 AM;97.453;0
08/12/2022 01:14:30 AM;96.378;0
08/12/2022 01:15:00 AM;110.747;0
08/12/2022 01:15:30 AM;110.994;0
08/12/2022 01:16:00 AM;114.723;0
08/12/2022 01:16:30 AM;115.8;0
08/12/2022 01:17:00 AM;115.8;0
08/12/2022 01:17:30 AM;118.958;0
08/12/2022 01:18:00 AM;119.255;0
08/12/2022 01:18:30 AM;123.133;0
08/12/2022 01:19:00 AM;122.662;0
08/12/2022 01:19:30 AM;121.627;0
08/12/2022 01:20:00 AM;119.144;0
08/12/2022 01:20:30 AM;117.876;0
08/12/2022 01:21:00 AM;118.046;0
08/12/2022 01:21:30 AM;117.027;0
08/12/2022 01:22:00 AM;117.027;0
08/12/2022 01:22:30 AM;119.889;0
08/12/2022 01:23:00 AM;115.143;0
08/12/2022 01:23:30 AM;116.276;0
08/12/2022 01:24:00 AM;118.308;0
08/12/2022 01:24:30 AM;116.516;0
08/12/2022 01:25:00 AM;93.453;0
08/12/2022 01:25:30 AM;92.27;0
08/12/2022 01:26:00 AM;94.205;0
08/12/2022 01:26:30 AM;95.571;0
08/12/2022 01:27:00 AM;95.431;0
08/12/2022 01:27:30 AM;93.289;0
08/12/2022 01:28:00 AM;93.705;0
08/12/2022 01:28:30 AM;94.513;0
08/12/2022 01:29:00 AM;93.984;0
08/12/2022 01:29:30 AM;113.032;0
08/12/2022 01:30:00 AM;115.48;0
08/12/2022 01:30:30 AM;117.452;0
08/12/2022 01:31:00 AM;119.158;0
08/12/2022 01:31:30 AM;119.158;0
08/12/2022 01:32:00 AM;116.47;0
08/12/2022 01:32:30 AM;114.749;0
08/12/2022 01:33:00 AM;114.598;0
08/12/2022 01:33:30 AM;115.897;0
08/12/2022 01:34:00 AM;121.962;0
08/12/2022 01:34:30 AM;121.891;0
08/12/2022 01:35:00 AM;120.693;0
08/12/2022 01:35:30 AM;120.693;0
08/12/2022 01:36:00 AM;121.524;0
08/12/2022 01:36:30 AM;120.484;0
08/12/2022 01:37:00 AM;118.514;0
08/12/2022 01:37:30 AM;93.583;0
08/12/2022 01:38:00 AM;92.297;0
08/12/2022 01:38:30 AM;92.297;0
08/12/2022 01:39:00 AM;102.208;0
08/12/2022 01:39:30 AM;102.208;0
08/12/2022 01:40:00 AM;91.947;0
08/12/2022 01:40:30 AM;100.085;0
08/12/2022 01:41:00 AM;102.43;0
08/12/2022 01:41:30 AM;106.632;0
08/12/2022 01:42:00 AM;105.556;0
08/12/2022 01:42:30 AM;128.916;0
08/12/2022 01:43:00 AM;132.997;0
08/12/2022 01:43:30 AM;128.449;0
08/12/2022 01:44:00 AM;128.449;0
08/12/2022 01:44:30 AM;127.244;0
08/12/2022 01:45:00 AM;127.188;0
08/12/2022 01:45:30 AM;125.827;0
08/12/2022 01:46:00 AM;126.879;0
08/12/2022 01:46:30 AM;126.879;0
08/12/2022 01:47:00 AM;126.879;0
08/12/2022 01:47:30 AM;121.764;0
08/12/2022 01:48:00 AM;121.764;0
08/12/2022 01:48:30 AM;121.254;0
08/12/2022 01:49:00 AM;121.254;0
08/12/2022 01:49:30 AM;122.03;0
08/12/2022 01:50:00 AM;119.941;0
08/12/2022 01:50:30 AM;115.13;0
08/12/2022 01:51:00 AM;116.943;0
08/12/2022 01:51:30 AM;115.861;0
08/12/2022 01:52:00 AM;115.861;0
08/12/2022 01:52:30 AM;92.074;0
08/12/2022 01:53:00 AM;92.074;0
08/12/2022 01:53:30 AM;90.379;0
08/12/2022 01:54:00 AM;89.902;0
08/12/2022 01:54:30 AM;89.902;0
08/12/2022 01:55:00 AM;88.871;0
08/12/2022 01:55:30 AM;89.051;0
08/12/2022 01:56:00 AM;88.878;0
08/12/2022 01:56:30 AM;90.34;0
08/12/2022 01:57:00 AM;90.34;0
08/12/2022 01:57:30 AM;89.305;0
08/12/2022 01:58:00 AM;89.746;0
08/12/2022 01:58:30 AM;88.388;0
08/12/2022 01:59:00 AM;106.256;0
08/12/2022 01:59:30 AM;108.227;0
08/12/2022 02:00:00 AM;117.104;0
08/12/2022 02:00:30 AM;114.908;0
08/12/2022 02:01:00 AM;112.754;0
08/12/2022 02:01:30 AM;123.04;0
08/12/2022 02:02:00 AM;124.101;0
08/12/2022 02:02:30 AM;126.711;0
08/12/2022 02:03:00 AM;127.764;0
08/12/2022 02:03:30 AM;119.836;0
08/12/2022 02:04:00 AM;119.836;0
08/12/2022 02:04:30 AM;123.177;0
08/12/2022 02:05:00 AM;122.056;0
08/12/2022 02:05:30 AM;123.421;0
08/12/2022 02:06:00 AM;124.44;0
08/12/2022 02:06:30 AM;124.44;0
08/12/2022 02:07:00 AM;124.691;0
08/12/2022 02:07:30 AM;124.691;0
08/12/2022 02:08:00 AM;126.97;0
08/12/2022 02:08:30 AM;130.44;0
08/12/2022 02:09:00 AM;128.668;0
08/12/2022 02:09:30 AM;104.733;0
08/12/2022 02:10:00 AM;104.83;0
08/12/2022 02:10:30 AM;103.564;0
08/12/2022 02:11:00 AM;105.174;0
08/12/2022 02:11:30 AM;100.576;0
08/12/2022 02:12:00 AM;101.719;0
08/12/2022 02:12:30 AM;96.884;0
08/12/2022 02:13:00 AM;96.768;0
08/12/2022 02:13:30 AM;98.303;0
08/12/2022 02:14:00 AM;99.655;0
08/12/2022 02:14:30 AM;99.95;0
08/12/2022 02:15:00 AM;100.254;0
08/12/2022 02:15:30 AM;102.221;0
08/12/2022 02:16:00 AM;112.211;0
08/12/2022 02:16:30 AM;114.129;0
08/12/2022 02:17:00 AM;119.272;0
08/12/2022 02:17:30 AM;123.387;0
08/12/2022 02:18:00 AM;124.268;0
08/12/2022 02:18:30 AM;125.274;0
08/12/2022 02:19:00 AM;125.274;0
08/12/2022 02:19:30 AM;124.209;0
08/12/2022 02:20:00 AM;119.011;0
08/12/2022 02:20:30 AM;119.011;0
08/12/2022 02:21:00 AM;113.246;0
08/12/2022 02:21:30 AM;114.536;0
08/12/2022 02:22:00 AM;116.877;0
08/12/2022 02:22:30 AM;93.847;0
08/12/2022 02:23:00 AM;92.829;0
08/12/2022 02:23:30 AM;93.877;0
08/12/2022 02:24:00 AM;91.649;0
08/12/2022 02:24:30 AM;91.855;0
08/12/2022 02:25:00 AM;96.628;0
08/12/2022 02:25:30 AM;96.7;0
08/12/2022 02:26:00 AM;97.269;0
08/12/2022 02:26:30 AM;97.269;0
08/12/2022 02:27:00 AM;98.746;0
08/12/2022 02:27:30 AM;97.237;0
08/12/2022 02:28:00 AM;95.953;0
08/12/2022 02:28:30 AM;103.103;0
08/12/2022 02:29:00 AM;121.948;0
08/12/2022 02:29:30 AM;123.491;0
08/12/2022 02:30:00 AM;134.951;0
08/12/2022 02:30:30 AM;135.26;0
08/12/2022 02:31:00 AM;145.193;0
08/12/2022 02:31:30 AM;135.127;0
08/12/2022 02:32:00 AM;131.771;0
08/12/2022 02:32:30 AM;117.411;0
08/12/2022 02:33:00 AM;117.142;0
08/12/2022 02:33:30 AM;115.58;0
08/12/2022 02:34:00 AM;117.928;0
08/12/2022 02:34:30 AM;115.678;0
08/12/2022 02:35:00 AM;106.822;0
08/12/2022 02:35:30 AM;87.905;0
08/12/2022 02:36:00 AM;88.252;0
08/12/2022 02:36:30 AM;87.72;0
08/12/2022 02:37:00 AM;87.72;0
08/12/2022 02:37:30 AM;87.709;0
08/12/2022 02:38:00 AM;96.855;0
08/12/2022 02:38:30 AM;95.852;0
08/12/2022 02:39:00 AM;95.852;0
08/12/2022 02:39:30 AM;98.641;0
08/12/2022 02:40:00 AM;101.007;0
08/12/2022 02:40:30 AM;93.601;0
08/12/2022 02:41:00 AM;112.753;0
08/12/2022 02:41:30 AM;114.112;0
08/12/2022 02:42:00 AM;115.733;0
08/12/2022 02:42:30 AM;113.377;0
08/12/2022 02:43:00 AM;114.42;0
08/12/2022 02:43:30 AM;110.29;0
08/12/2022 02:44:00 AM;110.29;0
08/12/2022 02:44:30 AM;110.29;0
08/12/2022 02:45:00 AM;110.29;0
08/12/2022 02:45:30 AM;113.251;0
08/12/2022 02:46:00 AM;116.733;0
08/12/2022 02:46:30 AM;122.731;0
08/12/2022 02:47:00 AM;122.94;0
08/12/2022 02:47:30 AM;125.049;0
08/12/2022 02:48:00 AM;121.83;0
08/12/2022 02:48:30 AM;122.934;0
