Timestamp;Reactive Power [kvar];QoS
08/12/2022 12:00:00 AM;14.117;0
08/12/2022 12:00:30 AM;14.764;0
08/12/2022 12:01:00 AM;14.067;0
08/12/2022 12:01:30 AM;14.317;0
08/12/2022 12:02:00 AM;13.834;0
08/12/2022 12:02:30 AM;-17.196;0
08/12/2022 12:03:00 AM;-17.302;0
08/12/2022 12:03:30 AM;-18.259;0
08/12/2022 12:04:00 AM;-18.457;0
08/12/2022 12:04:30 AM;-18.576;0
08/12/2022 12:05:00 AM;-15.703;0
08/12/2022 12:05:30 AM;-15.71;0
08/12/2022 12:06:00 AM;-17.425;0
08/12/2022 12:06:30 AM;15.355;0
08/12/2022 12:07:00 AM;15.301;0
08/12/2022 12:07:30 AM;15.382;0
08/12/2022 12:08:00 AM;15.358;0
08/12/2022 12:08:30 AM;14.925;0
08/12/2022 12:09:00 AM;14.857;0
08/12/2022 12:09:30 AM;13.477;0
08/12/2022 12:10:00 AM;13.345;0
08/12/2022 12:10:30 AM;13.46;0
08/12/2022 12:11:00 AM;4.522;0
08/12/2022 12:11:30 AM;4.431;0
08/12/2022 12:12:00 AM;-4.408;0
08/12/2022 12:12:30 AM;-4.372;0
08/12/2022 12:13:00 AM;4.466;0
08/12/2022 12:13:30 AM;14.035;0
08/12/2022 12:14:00 AM;14.881;0
08/12/2022 12:14:30 AM;14.818;0
08/12/2022 12:15:00 AM;14.781;0
08/12/2022 12:15:30 AM;16.163;0
08/12/2022 12:16:00 AM;16.034;0
08/12/2022 12:16:30 AM;16.033;0
08/12/2022 12:17:00 AM;15.845;0
08/12/2022 12:17:30 AM;16.616;0
08/12/2022 12:18:00 AM;-13.467;0
08/12/2022 12:18:30 AM;-13.376;0
08/12/2022 12:19:00 AM;-13.313;0
08/12/2022 12:19:30 AM;-13.252;0
08/12/2022 12:20:00 AM;-13.471;0
08/12/2022 12:20:30 AM;-14.115;0
08/12/2022 12:21:00 AM;-13.23;0
08/12/2022 12:21:30 AM;-13.392;0
08/12/2022 12:22:00 AM;17.586;0
08/12/2022 12:22:30 AM;14.021;0
08/12/2022 12:23:00 AM;13.84;0
08/12/2022 12:23:30 AM;14.081;0
08/12/2022 12:24:00 AM;13.546;0
08/12/2022 12:24:30 AM;13.492;0
08/12/2022 12:25:00 AM;13.612;0
08/12/2022 12:25:30 AM;13.612;0
08/12/2022 12:26:00 AM;13.525;0
08/12/2022 12:26:30 AM;13.911;0
08/12/2022 12:27:00 AM;15.204;0
08/12/2022 12:27:30 AM;13.954;0
08/12/2022 12:28:00 AM;13.874;0
08/12/2022 12:28:30 AM;13.922;0
08/12/2022 12:29:00 AM;4.57;0
08/12/2022 12:29:30 AM;13.453;0
08/12/2022 12:30:00 AM;14.044;0
08/12/2022 12:30:30 AM;14.039;0
08/12/2022 12:31:00 AM;14.527;0
08/12/2022 12:31:30 AM;15.476;0
08/12/2022 12:32:00 AM;-16.483;0
08/12/2022 12:32:30 AM;-17.027;0
08/12/2022 12:33:00 AM;-17.153;0
08/12/2022 12:33:30 AM;-17.297;0
08/12/2022 12:34:00 AM;-16.233;0
08/12/2022 12:34:30 AM;-15.011;0
08/12/2022 12:35:00 AM;-14.972;0
08/12/2022 12:35:30 AM;-15.27;0
