Timestamp;Current Ib [A];QoS
08/12/2022 12:00:00 AM;106.582;0
08/12/2022 12:00:30 AM;106.488;0
08/12/2022 12:01:00 AM;103.417;0
08/12/2022 12:01:30 AM;107.96;0
08/12/2022 12:02:00 AM;101.901;0
08/12/2022 12:02:30 AM;80.005;0
08/12/2022 12:03:00 AM;79.436;0
08/12/2022 12:03:30 AM;81.161;0
08/12/2022 12:04:00 AM;82.211;0
08/12/2022 12:04:30 AM;83.452;0
08/12/2022 12:05:00 AM;81.431;0
08/12/2022 12:05:30 AM;82.201;0
08/12/2022 12:06:00 AM;80.606;0
08/12/2022 12:06:30 AM;100.631;0
08/12/2022 12:07:00 AM;99.451;0
08/12/2022 12:07:30 AM;102.625;0
08/12/2022 12:08:00 AM;103.308;0
08/12/2022 12:08:30 AM;100.826;0
08/12/2022 12:09:00 AM;99.287;0
08/12/2022 12:09:30 AM;96.098;0
08/12/2022 12:10:00 AM;96.138;0
08/12/2022 12:10:30 AM;96.138;0
08/12/2022 12:11:00 AM;94.562;0
08/12/2022 12:11:30 AM;94.562;0
08/12/2022 12:12:00 AM;95.02;0
08/12/2022 12:12:30 AM;96.111;0
08/12/2022 12:13:00 AM;97.231;0
08/12/2022 12:13:30 AM;100.119;0
08/12/2022 12:14:00 AM;103.115;0
08/12/2022 12:14:30 AM;103.115;0
08/12/2022 12:15:00 AM;103.115;0
08/12/2022 12:15:30 AM;110.964;0
08/12/2022 12:16:00 AM;106.748;0
08/12/2022 12:16:30 AM;104.668;0
08/12/2022 12:17:00 AM;104.668;0
08/12/2022 12:17:30 AM;100.686;0
08/12/2022 12:18:00 AM;76.615;0
08/12/2022 12:18:30 AM;74.514;0
08/12/2022 12:19:00 AM;74.514;0
08/12/2022 12:19:30 AM;73.436;0
08/12/2022 12:20:00 AM;73.631;0
08/12/2022 12:20:30 AM;72.353;0
08/12/2022 12:21:00 AM;79.976;0
08/12/2022 12:21:30 AM;72.242;0
08/12/2022 12:22:00 AM;89.524;0
08/12/2022 12:22:30 AM;93.108;0
08/12/2022 12:23:00 AM;96.6;0
08/12/2022 12:23:30 AM;96.6;0
08/12/2022 12:24:00 AM;94.022;0
08/12/2022 12:24:30 AM;94.022;0
08/12/2022 12:25:00 AM;93.91;0
08/12/2022 12:25:30 AM;94.124;0
08/12/2022 12:26:00 AM;94.124;0
08/12/2022 12:26:30 AM;94.443;0
08/12/2022 12:27:00 AM;94.496;0
08/12/2022 12:27:30 AM;95.543;0
08/12/2022 12:28:00 AM;95.543;0
08/12/2022 12:28:30 AM;95.543;0
08/12/2022 12:29:00 AM;94.069;0
08/12/2022 12:29:30 AM;92.741;0
