IsoDatetime,v1,v2,v3,i1,i2,i3,p,q,pf
2022-08-12T00:00:00,423.577,419.803,423.585,90.027,57.015,93.095,-56.237,-15.782,0.963
2022-08-12T00:00:30,423.577,419.803,423.585,96.642,57.015,93.46,-57.7,-16.833,0.961
2022-08-12T00:01:00,423.577,419.803,423.585,96.642,57.015,82.101,-54.743,-16.686,0.957
2022-08-12T00:01:30,422.544,419.803,423.585,78.2,57.015,78.522,-49.769,-14.905,0.959
2022-08-12T00:02:00,422.544,419.803,423.585,78.398,80.812,75.662,-55.116,-14.305,0.966
2022-08-12T00:02:30,423.555,419.803,423.585,80.705,80.812,72.759,-55.122,-14.036,0.967
2022-08-12T00:03:00,423.555,419.803,423.585,70.167,56.373,70.802,-46.051,-13.984,0.958
2022-08-12T00:03:30,423.555,419.803,423.585,78.547,56.373,71.375,-48.195,-14.028,0.961
2022-08-12T00:04:00,423.555,419.803,423.585,78.265,56.373,73.352,-48.453,-15.554,0.952
2022-08-12T00:04:30,423.555,419.803,423.585,97.492,56.373,76.546,-53.802,-16.047,0.959
2022-08-12T00:05:00,423.555,419.803,423.585,89.854,56.373,76.546,-51.479,-16.09,0.955
2022-08-12T00:05:30,423.555,419.803,423.585,89.8,56.373,74.155,-50.832,-15.912,0.955
2022-08-12T00:06:00,423.555,419.803,423.585,85.045,53.36,79.746,-51.313,-14.291,0.964
2022-08-12T00:06:30,423.555,420.833,423.585,85.045,53.969,78.715,-51.247,-14.299,0.964
2022-08-12T00:07:00,423.555,420.833,423.585,86.166,53.396,75.862,-50.014,-13.455,0.965
2022-08-12T00:07:30,423.555,420.833,423.585,83.932,53.396,71.862,-49.376,-12.921,0.967
2022-08-12T00:08:00,423.555,420.833,423.585,83.594,56.147,71.862,-50.07,-13.341,0.966
2022-08-12T00:08:30,423.555,420.833,423.585,77.098,56.962,71.862,-48.318,-13.426,0.964
2022-08-12T00:09:00,423.555,420.833,423.585,88.07,56.962,74.315,-51.285,-14.663,0.962
2022-08-12T00:09:30,423.555,420.833,423.585,82.022,56.962,75.325,-50.126,-13.872,0.964
2022-08-12T00:10:00,423.555,419.775,423.585,90.594,55.952,75.325,-52.34,-14.607,0.964
2022-08-12T00:10:30,423.555,419.775,423.585,89.187,56.612,88.492,-54.925,-14.645,0.966
2022-08-12T00:11:00,423.555,419.775,423.585,89.187,68.82,73.888,-54.408,-14.364,0.967
2022-08-12T00:11:30,423.555,419.775,423.585,89.052,65.662,75.494,-54.03,-14.117,0.968
2022-08-12T00:12:00,423.555,419.775,423.585,89.052,65.662,75.494,-53.907,-13.921,0.968
2022-08-12T00:12:30,422.523,419.775,422.489,93.798,78.387,83.16,-59.881,-15.893,0.966
2022-08-12T00:13:00,422.523,419.775,423.532,93.798,53.561,82.6,-53.768,-15.688,0.96
2022-08-12T00:13:30,423.535,419.775,423.532,89.843,53.631,83.192,-52.851,-15.884,0.959
2022-08-12T00:14:00,423.535,419.775,423.532,99.705,53.631,81.78,-56.028,-15.8,0.963
2022-08-12T00:14:30,423.535,419.775,423.532,101.932,53.631,79.364,-54.711,-15.705,0.962
2022-08-12T00:15:00,422.393,419.775,423.532,92.429,53.631,79.364,-53.034,-14.308,0.966
2022-08-12T00:15:30,422.393,419.775,423.532,81.259,53.631,79.364,-50.356,-13.618,0.966
2022-08-12T00:16:00,422.393,419.775,423.532,82.432,77.954,82.96,-57.594,-13.818,0.971
2022-08-12T00:16:30,422.393,419.775,423.532,83.27,80.477,82.96,-58.497,-13.12,0.976
2022-08-12T00:17:00,422.393,419.775,423.532,82.8,53.06,83.723,-51.925,-13.017,0.97
2022-08-12T00:17:30,422.393,419.775,423.532,85.948,53.211,83.355,-52.667,-13.021,0.972
2022-08-12T00:18:00,422.393,419.775,423.532,83.598,53.211,82.333,-51.826,-12.808,0.971
2022-08-12T00:18:30,422.393,419.775,423.532,75.212,53.211,94.27,-52.636,-12.83,0.97
2022-08-12T00:19:00,422.393,419.775,423.532,87.749,53.211,78.79,-51.923,-12.295,0.973
2022-08-12T00:19:30,422.393,419.775,423.532,81.319,56.765,81.093,-52.363,-14.064,0.965
2022-08-12T00:20:00,421.294,419.775,423.532,82.044,55.524,82.283,-51.333,-13.955,0.965
2022-08-12T00:20:30,422.327,419.775,423.532,86.479,54.521,83.718,-52.542,-14.52,0.965
2022-08-12T00:21:00,422.327,419.775,423.532,81.957,54.521,83.718,-51.401,-14.358,0.963
2022-08-12T00:21:30,422.327,419.775,423.532,99.241,54.521,83.718,-55.911,-15.398,0.965
2022-08-12T00:22:00,422.327,419.775,423.532,87.669,54.521,85.769,-53.109,-15.395,0.961
2022-08-12T00:22:30,422.327,419.775,423.532,85.459,54.521,82.781,-52.372,-14.356,0.964
2022-08-12T00:23:00,423.349,419.775,423.532,95.706,54.521,83.65,-54.933,-14.995,0.965
2022-08-12T00:23:30,423.349,420.778,423.532,96.159,54.521,82.551,-54.84,-14.923,0.966
2022-08-12T00:24:00,423.349,420.778,423.532,97.276,53.519,84.284,-55.248,-15.498,0.964
2022-08-12T00:24:30,423.349,420.778,423.532,97.635,53.519,84.603,-55.6,-15.782,0.963
2022-08-12T00:25:00,424.35,420.778,423.532,107.069,53.519,82.491,-56.893,-16.457,0.963
2022-08-12T00:25:30,424.35,420.778,423.532,100.264,53.519,82.417,-55.433,-15.537,0.964
2022-08-12T00:26:00,424.35,420.778,423.532,98.722,53.519,85.411,-55.713,-15.828,0.963
2022-08-12T00:26:30,424.35,420.778,423.532,100.712,53.519,85.411,-56.048,-15.529,0.965
2022-08-12T00:27:00,424.35,420.778,423.532,104.174,52.865,98.179,-60.147,-15.553,0.968
2022-08-12T00:27:30,424.35,420.778,424.564,99.962,53.733,87.654,-59.256,-16.293,0.966
2022-08-12T00:28:00,424.35,420.778,424.564,100.07,53.733,99.213,-59.441,-16.097,0.965
