IsoDatetime,v1,v2,v3,i1,i2,i3,p,q,pf
2022-08-12T00:00:00,400.249,396.715,400.261,63.802,59.382,44.171,35.682,-15.349,0.914
2022-08-12T00:00:30,400.249,396.715,400.261,65.325,60.0,43.455,35.631,-15.352,0.912
2022-08-12T00:01:00,400.249,396.715,400.261,65.325,61.06,43.455,35.814,-15.845,0.905
2022-08-12T00:01:30,399.218,396.715,400.261,65.906,63.045,55.593,38.551,-18.016,0.905
2022-08-12T00:02:00,399.218,396.715,400.261,69.296,65.749,46.673,37.206,-18.634,0.886
2022-08-12T00:02:30,399.218,396.715,400.261,66.908,63.643,45.402,36.22,-18.331,0.883
2022-08-12T00:03:00,400.286,396.715,400.261,66.908,63.643,45.402,36.17,-18.484,0.881
2022-08-12T00:03:30,400.286,396.715,400.261,66.908,62.513,44.374,35.633,-18.261,0.88
2022-08-12T00:04:00,400.286,396.715,400.261,64.766,60.061,43.128,33.944,-17.802,0.876
2022-08-12T00:04:30,400.286,396.715,400.261,64.384,59.84,42.365,34.008,-17.063,0.884
2022-08-12T00:05:00,400.286,396.715,400.261,64.384,58.624,42.365,34.339,-17.03,0.887
2022-08-12T00:05:30,400.286,396.715,400.261,63.977,58.624,42.513,34.401,-16.468,0.895
2022-08-12T00:06:00,400.286,396.715,400.261,66.259,60.752,56.865,39.005,-17.081,0.916
2022-08-12T00:06:30,400.286,396.715,400.261,68.496,61.877,46.445,37.023,-17.582,0.897
2022-08-12T00:07:00,400.286,397.726,400.261,68.496,61.877,46.445,36.924,-17.511,0.899
2022-08-12T00:07:30,400.286,397.726,400.261,72.102,64.006,49.728,38.918,-18.424,0.899
2022-08-12T00:08:00,400.286,396.714,400.261,71.044,64.006,49.728,38.223,-18.234,0.898
2022-08-12T00:08:30,400.286,396.714,400.261,74.444,67.153,52.96,40.548,-19.059,0.9
2022-08-12T00:09:00,400.286,396.714,400.261,71.736,64.663,49.503,38.43,-18.456,0.897
2022-08-12T00:09:30,400.286,396.714,400.261,71.136,63.808,48.728,38.382,-18.192,0.897
2022-08-12T00:10:00,400.286,396.714,400.261,79.517,63.808,48.728,40.12,-18.02,0.904
2022-08-12T00:10:30,400.286,396.714,400.261,71.091,63.808,47.507,37.796,-18.026,0.897
2022-08-12T00:11:00,400.286,396.714,400.261,71.091,63.808,47.507,37.624,-17.936,0.897
2022-08-12T00:11:30,399.236,396.714,400.261,69.749,62.611,46.015,36.735,-17.69,0.894
2022-08-12T00:12:00,399.236,396.714,400.261,66.529,60.493,45.945,35.688,-17.205,0.894
2022-08-12T00:12:30,399.236,396.714,399.218,66.529,59.359,45.945,35.324,-17.109,0.895
2022-08-12T00:13:00,399.236,396.714,399.218,65.198,59.359,45.238,34.855,-16.909,0.894
2022-08-12T00:13:30,400.27,396.714,400.246,64.471,63.276,55.606,38.609,-16.687,0.916
2022-08-12T00:14:00,400.27,396.714,400.246,63.076,57.012,44.278,34.508,-16.386,0.896
2022-08-12T00:14:30,400.27,396.714,400.246,62.042,56.758,41.935,32.83,-16.133,0.893
2022-08-12T00:15:00,399.237,396.714,400.246,61.029,55.759,41.935,32.69,-16.25,0.89
2022-08-12T00:15:30,399.237,396.714,400.246,59.02,53.587,36.905,30.552,-15.547,0.883
2022-08-12T00:16:00,399.237,396.714,400.246,56.879,52.513,35.894,29.412,-15.248,0.88
2022-08-12T00:16:30,399.237,396.714,400.246,56.879,52.513,37.736,30.27,-15.397,0.885
2022-08-12T00:17:00,399.237,396.714,400.246,58.057,54.791,39.116,31.567,-15.677,0.889
2022-08-12T00:17:30,399.237,396.714,400.246,57.939,53.763,39.116,30.836,-15.525,0.886
2022-08-12T00:18:00,399.237,396.714,400.246,57.939,53.763,46.183,32.583,-15.431,0.903
2022-08-12T00:18:30,399.237,396.714,400.246,57.939,54.876,47.364,33.551,-15.727,0.905
2022-08-12T00:19:00,399.237,396.714,400.246,61.986,57.06,42.165,34.059,-14.842,0.912
2022-08-12T00:19:30,399.237,396.714,400.246,64.264,58.102,44.219,35.412,-15.392,0.913
2022-08-12T00:20:00,398.217,396.714,400.246,65.443,60.856,47.173,36.903,-15.41,0.92
2022-08-12T00:20:30,399.232,396.714,400.246,66.569,62.106,47.173,37.356,-15.696,0.92
2022-08-12T00:21:00,399.232,396.714,400.246,64.549,60.512,45.616,35.531,-16.57,0.902
2022-08-12T00:21:30,399.232,396.714,400.246,64.549,60.512,44.51,35.017,-16.707,0.896
2022-08-12T00:22:00,399.232,396.714,400.246,64.549,60.512,44.51,35.004,-16.689,0.896
2022-08-12T00:22:30,399.232,396.714,400.246,63.463,59.507,43.926,34.717,-16.919,0.895
2022-08-12T00:23:00,400.416,396.714,400.246,66.092,59.507,43.926,35.669,-17.045,0.897
2022-08-12T00:23:30,400.416,396.714,400.246,67.101,60.531,44.941,35.771,-16.968,0.897
2022-08-12T00:24:00,400.416,397.718,400.246,67.101,59.528,44.941,35.401,-16.854,0.896
2022-08-12T00:24:30,400.416,397.718,400.246,66.091,59.528,43.898,35.384,-16.868,0.896
2022-08-12T00:25:00,400.416,397.718,400.246,66.091,59.528,42.898,34.612,-16.845,0.9
2022-08-12T00:25:30,400.416,397.718,400.246,66.091,59.528,44.239,34.998,-17.198,0.891
2022-08-12T00:26:00,400.416,397.718,400.246,67.129,60.572,46.385,36.106,-17.324,0.898
2022-08-12T00:26:30,400.416,397.718,400.246,67.129,60.572,47.451,36.536,-17.666,0.896
2022-08-12T00:27:00,400.416,397.718,400.246,64.808,57.042,44.848,34.169,-17.207,0.889
2022-08-12T00:27:30,401.435,397.718,400.246,67.132,60.191,47.005,36.412,-17.984,0.893
2022-08-12T00:28:00,401.435,397.718,400.246,66.027,59.157,46.349,35.325,-17.369,0.892
2022-08-12T00:28:30,401.435,397.718,400.246,62.086,55.715,42.405,33.513,-16.379,0.895
2022-08-12T00:29:00,401.435,397.718,400.246,62.122,56.57,43.367,33.556,-15.929,0.898
2022-08-12T00:29:30,401.435,397.718,401.313,58.955,53.464,50.291,33.976,-15.6,0.909
2022-08-12T00:30:00,401.435,397.718,401.313,58.955,53.464,38.7,30.94,-15.525,0.886
2022-08-12T00:30:30,401.435,397.718,401.313,58.955,53.464,37.278,30.711,-15.798,0.882
2022-08-12T00:31:00,401.435,397.718,401.313,60.047,54.512,38.373,31.549,-15.951,0.884
2022-08-12T00:31:30,400.353,397.718,400.237,63.24,57.867,42.532,34.099,-16.903,0.89
2022-08-12T00:32:00,400.353,397.718,400.237,66.746,61.265,46.311,36.401,-17.628,0.895
2022-08-12T00:32:30,400.353,397.718,400.237,67.899,62.275,46.311,36.678,-17.659,0.895
2022-08-12T00:33:00,400.353,397.718,400.237,76.102,62.275,47.371,39.223,-17.834,0.903
2022-08-12T00:33:30,400.353,397.718,400.237,66.982,61.213,45.192,35.54,-17.477,0.889
2022-08-12T00:34:00,401.413,397.718,401.24,66.982,61.213,44.883,36.322,-17.549,0.895
2022-08-12T00:34:30,401.413,397.718,401.24,66.982,61.213,45.995,36.222,-17.441,0.895
2022-08-12T00:35:00,401.413,397.718,401.24,66.982,61.628,45.995,36.354,-17.259,0.897
2022-08-12T00:35:30,401.413,397.718,401.24,65.767,60.44,56.101,38.447,-17.245,0.912
2022-08-12T00:36:00,400.376,397.718,401.24,68.198,62.604,46.951,36.904,-17.867,0.895
2022-08-12T00:36:30,400.376,397.718,401.24,67.146,63.168,46.951,36.979,-17.749,0.895
2022-08-12T00:37:00,400.376,397.718,401.24,67.244,61.996,45.918,35.714,-17.489,0.892
2022-08-12T00:37:30,400.376,397.718,400.209,63.796,58.709,42.3,33.948,-16.938,0.888
