IsoDatetime,v1,v2,v3,i1,i2,i3,p,q,pf
2022-08-12T00:00:00,407.201,405.615,402.588,117.141,122.466,106.582,79.695,14.117,0.984
2022-08-12T00:00:30,407.201,405.615,402.588,117.374,123.917,106.488,79.726,14.764,0.983
2022-08-12T00:01:00,407.201,405.615,402.588,115.301,123.942,103.417,78.845,14.067,0.984
2022-08-12T00:01:30,407.201,404.593,402.588,116.332,123.24,107.96,79.548,14.317,0.984
2022-08-12T00:02:00,407.201,404.593,402.588,112.734,120.466,101.901,77.343,13.834,0.984
2022-08-12T00:02:30,407.201,405.652,402.588,80.892,95.761,80.005,57.414,-17.196,0.957
2022-08-12T00:03:00,407.201,405.652,402.588,80.339,94.401,79.436,56.769,-17.302,0.957
2022-08-12T00:03:30,407.201,405.652,402.588,82.191,96.771,81.161,58.621,-18.259,0.954
2022-08-12T00:04:00,407.201,405.652,402.588,83.36,97.973,82.211,58.979,-18.457,0.954
2022-08-12T00:04:30,407.201,405.652,402.588,83.36,100.089,83.452,59.739,-18.576,0.955
2022-08-12T00:05:00,407.201,405.652,402.588,82.589,98.878,81.431,60.953,-15.703,0.966
2022-08-12T00:05:30,407.201,405.652,402.588,82.579,98.593,82.201,59.906,-15.71,0.966
2022-08-12T00:06:00,408.221,405.652,402.588,81.869,96.885,80.606,57.751,-17.425,0.956
2022-08-12T00:06:30,408.221,405.652,402.588,104.425,116.991,100.631,73.72,15.355,0.979
2022-08-12T00:07:00,408.221,405.652,402.588,103.295,116.991,99.451,73.527,15.301,0.978
2022-08-12T00:07:30,408.221,405.652,402.588,106.736,119.279,102.625,75.4,15.382,0.979
2022-08-12T00:08:00,407.178,405.652,402.588,106.736,130.255,103.308,78.335,15.358,0.98
2022-08-12T00:08:30,407.178,405.652,402.588,105.303,136.181,100.826,78.742,14.925,0.982
2022-08-12T00:09:00,407.178,405.652,402.588,106.042,135.821,99.287,78.402,14.857,0.982
2022-08-12T00:09:30,407.178,405.652,402.588,101.928,132.371,96.098,76.227,13.477,0.984
2022-08-12T00:10:00,407.178,405.652,402.588,101.928,124.335,96.138,74.329,13.345,0.984
2022-08-12T00:10:30,407.178,405.652,402.588,101.928,116.189,96.138,72.032,13.46,0.983
2022-08-12T00:11:00,407.178,405.652,402.588,100.322,112.474,94.562,70.467,4.522,0.983
2022-08-12T00:11:30,407.178,405.652,402.588,100.322,112.474,94.562,70.811,4.431,0.984
