IsoDatetime,wt,storage,solar
2022-09-17T00:00:00,0.0,-8.907374,-2.77767
2022-09-17T00:05:00,0.0,-8.943324,-2.790779
2022-09-17T00:10:00,4.26025,-8.950258,-2.786546
2022-09-17T00:15:00,-9.520156,-12.99826,-2.781228
2022-09-17T00:22:30,-2.839498,-12.180022,-2.791597
2022-09-17T00:25:00,-2.836393,-11.449808,-2.77473
2022-09-17T00:30:00,-0.028632,-11.997624,-2.792946
2022-09-17T00:35:00,-3.962755,-11.513022,-2.787407
2022-09-17T00:40:00,6.094378,-11.926162,-2.782171
2022-09-17T00:45:00,1.265962,-9.00657,-2.767184
2022-09-17T00:50:00,-2.837167,-8.996705,-2.797984
2022-09-17T00:55:00,7.627198,-9.018476,-2.781773
2022-09-17T01:00:00,0.0,-9.003744,-2.78955
2022-09-17T01:05:00,0.0,-9.000912,-2.819849
2022-09-17T01:10:00,-3.904795,-9.002426,-2.846392
2022-09-17T01:15:00,7.528716,-8.975775,-2.857579
2022-09-17T01:22:30,0.0,-9.04229,-2.826069
2022-09-17T01:25:00,0.0,-9.13502,-2.828641
2022-09-17T01:32:30,14.38647,-9.1289,-2.837209
2022-09-17T01:35:00,13.162151,-9.134043,-2.842657
2022-09-17T01:40:00,30.772718,-9.126175,-2.829109
2022-09-17T01:45:00,25.597008,-11.063296,-2.82584
2022-09-17T01:50:00,17.675383,-13.49948,-2.848775
2022-09-17T01:55:00,34.081879,-11.793911,-2.831739
2022-09-17T02:00:00,27.502533,-11.782393,-2.863445
2022-09-17T02:05:00,25.446163,-8.930487,-2.85565
2022-09-17T02:10:00,58.232082,-8.921638,-2.86106
2022-09-17T02:15:00,36.867661,-8.922647,-2.850331
2022-09-17T02:20:00,23.581236,-8.922797,-2.832489
2022-09-17T02:25:00,21.247953,-8.924532,-2.840494
2022-09-17T02:30:00,17.66647,-8.919531,-2.846096
2022-09-17T02:35:00,-0.065228,-8.968791,-2.856437
2022-09-17T02:40:00,11.237293,-8.963745,-2.870779
2022-09-17T02:45:00,3.915691,-8.968737,-2.866858
2022-09-17T02:50:00,0.0,-9.00324,-2.857916
2022-09-17T02:55:00,11.462024,-9.004637,-2.866951
2022-09-17T03:00:00,16.327837,-9.009497,-2.88454
2022-09-17T03:05:00,27.028404,-9.027953,-2.911775
2022-09-17T03:10:00,13.021955,-8.983585,-2.737477
2022-09-17T03:15:00,27.661066,-8.990656,-2.755563
2022-09-17T03:20:00,21.135008,-12.965287,-2.7496
2022-09-17T03:25:00,21.579842,-12.735369,-2.754658
2022-09-17T03:30:00,25.023077,-11.547503,-2.74942
2022-09-17T03:35:00,29.917101,-11.48303,-2.723813
2022-09-17T03:40:00,27.168797,-11.427421,-2.730949
2022-09-17T03:45:00,35.17012,-9.04545,-2.740175
2022-09-17T03:50:00,43.190651,-9.040415,-2.747102
2022-09-17T03:55:00,51.141605,-9.033536,-2.731535
2022-09-17T04:00:00,53.90464,-9.020223,-2.714737
2022-09-17T04:07:30,45.40802,-9.030711,-1.39467
2022-09-17T04:10:00,41.842857,-9.02059,-2.717997
2022-09-17T04:15:00,51.154812,-9.023113,-2.709975
2022-09-17T04:20:00,72.148262,-9.01561,-2.692553
2022-09-17T04:25:00,49.596367,-9.021072,0.0
2022-09-17T04:30:00,59.458897,-9.05108,0.0
2022-09-17T04:35:00,44.994373,-9.124426,0.0
2022-09-17T04:40:00,47.733727,-9.181715,0.0
2022-09-17T04:45:00,75.49276,-9.171903,0.0
2022-09-17T04:50:00,84.769852,-13.739887,-2.861891
2022-09-17T04:55:00,80.060471,-12.782512,-2.850673
2022-09-17T05:00:00,50.140827,-12.603986,-2.834491
2022-09-17T05:05:00,32.416157,-8.961077,-2.790195
2022-09-17T05:10:00,25.71826,-8.956692,-2.794048
2022-09-17T05:15:00,18.472099,-8.952893,-1.419489
2022-09-17T05:20:00,14.518972,-8.944432,-2.774443
2022-09-17T05:25:00,19.172714,-8.952066,-2.766469
2022-09-17T05:30:00,20.509348,-8.940704,-1.432024
2022-09-17T05:35:00,-5.747075,-8.966002,-2.824223
2022-09-17T05:40:00,20.448126,-8.928336,-2.773227
2022-09-17T05:45:00,28.746874,-9.011558,-2.806314
2022-09-17T05:50:00,20.665232,-8.997484,-1.437988
