IsoDatetime,wt,storage,solar
2022-09-17T00:00:00,2.026342,6.584591,0.017956
2022-09-17T00:05:00,0.0,6.532444,0.008914
2022-09-17T00:10:00,1.816595,6.559859,0.011359
2022-09-17T00:15:00,10.937323,7.011236,0.002287
2022-09-17T00:22:30,8.40756,6.889603,0.006163
2022-09-17T00:25:00,8.406447,6.787476,-0.011671
2022-09-17T00:30:00,7.744711,6.84978,0.016107
2022-09-17T00:35:00,18.591682,6.782235,0.024796
2022-09-17T00:40:00,-1.537833,6.818472,0.030379
2022-09-17T00:45:00,2.80553,6.559713,-0.003772
2022-09-17T00:50:00,8.471014,6.561075,0.005051
2022-09-17T00:55:00,1.526387,6.5733,-0.011851
2022-09-17T01:00:00,2.072577,6.55668,0.010811
2022-09-17T01:05:00,0.01398,6.567344,0.049411
2022-09-17T01:10:00,18.775557,6.613665,0.067572
2022-09-17T01:15:00,1.53108,6.578826,0.094733
2022-09-17T01:22:30,2.595914,6.612202,0.039991
2022-09-17T01:25:00,1.813498,6.629778,0.03285
2022-09-17T01:32:30,-2.045424,6.62483,0.034489
2022-09-17T01:35:00,1.591323,6.617455,0.018581
2022-09-17T01:40:00,2.245929,6.641258,0.031715
2022-09-17T01:45:00,-2.640293,6.604003,0.052738
2022-09-17T01:50:00,2.434664,7.0067,0.034001
2022-09-17T01:55:00,-2.649655,6.752562,0.032469
2022-09-17T02:00:00,-2.866379,6.743446,0.08611
2022-09-17T02:05:00,-2.62322,6.558097,0.099381
2022-09-17T02:10:00,-2.716142,6.576271,0.077122
2022-09-17T02:15:00,-2.780875,6.556935,0.089778
2022-09-17T02:20:00,-2.971534,6.564174,0.088112
2022-09-17T02:25:00,-2.723906,6.592796,0.090568
2022-09-17T02:30:00,-2.344974,6.596403,0.0538
2022-09-17T02:35:00,11.712791,6.577435,0.096302
2022-09-17T02:40:00,-2.364504,6.583086,0.11062
2022-09-17T02:45:00,2.476281,6.60894,0.101529
2022-09-17T02:50:00,0.057118,6.596613,0.068878
2022-09-17T02:55:00,1.533538,6.60144,0.093626
2022-09-17T03:00:00,-2.265004,6.608789,0.118367
2022-09-17T03:05:00,2.319662,6.664629,0.148623
2022-09-17T03:10:00,2.35844,6.497988,-0.046777
2022-09-17T03:15:00,-2.632195,6.518579,-0.027107
2022-09-17T03:20:00,2.257114,6.976005,-0.060125
2022-09-17T03:25:00,-7.299642,6.912938,-0.024664
2022-09-17T03:30:00,2.288287,6.750858,-0.056299
2022-09-17T03:35:00,2.436958,6.767387,-0.097103
2022-09-17T03:40:00,-3.003374,6.728035,-0.075748
2022-09-17T03:45:00,-2.654519,6.505278,-0.043517
2022-09-17T03:50:00,-2.60239,6.522689,-0.072947
2022-09-17T03:55:00,-2.730447,6.520014,-0.089669
2022-09-17T04:00:00,2.467519,6.475996,-0.105395
2022-09-17T04:07:30,2.450329,6.47425,1.079982
2022-09-17T04:10:00,-2.573086,6.477049,-0.134051
2022-09-17T04:15:00,-2.636865,6.467231,-0.125115
2022-09-17T04:20:00,2.511701,6.457215,-1.198661
2022-09-17T04:25:00,-2.634014,6.487687,0.0
2022-09-17T04:30:00,2.551513,6.477277,0.0
2022-09-17T04:35:00,-2.463461,6.378251,0.0
2022-09-17T04:40:00,-2.506999,6.360474,0.0
2022-09-17T04:45:00,2.299079,6.380023,0.0
2022-09-17T04:50:00,-2.702121,7.033525,0.08365
2022-09-17T04:55:00,2.540646,6.792739,0.055507
2022-09-17T05:00:00,-2.465637,6.832853,0.046859
2022-09-17T05:05:00,-2.645882,6.504075,0.009956
