IsoDatetime,t02_a,t02_b,t02_c,t01_a,t01_b,t01_c,ss03_a,ss03_b,ss03_c,ss04_a,ss04_b,ss04_c,ss05_a,ss05_b,ss05_c,ss14_a,ss14_b,ss14_c,ss15_a,ss15_b,ss15_c,ss16_a,ss16_b,ss16_c,ss18_a,ss18_b,ss18_c,ss19_a,ss19_b,ss19_c,ss21_a,ss21_b,ss21_c,ss24_a,ss24_b,ss24_c,ss11_a,ss11_b,ss11_c,ss33_a,ss33_b,ss33_c,ss29_a,ss29_b,ss29_c,ss27_a,ss27_b,ss27_c,ss26_a,ss26_b,ss26_c,ss28_a,ss28_b,ss28_c,ss25_a,ss25_b,ss25_c,ss06_a,ss06_b,ss06_c,t07_a,t07_b,t07_c,t08_a,t08_b,t08_c,ss08_a,ss08_b,ss08_c,ss22_a,ss22_b,ss22_c,ss23_a,ss23_b,ss23_c,ss17_a,ss17_b,ss17_c,ss12_a,ss12_b,ss12_c
2022-09-17T00:00:00,3336.476784130551,3742.1510958685085,4298.14925207864,-5668.290349131443,-4523.475149454437,-5595.621634333056,-566.1018609288233,-574.4893071612303,-760.8242195884718,-5196.364587071681,-4991.358130009764,-4297.061546171542,-2192.5498572661377,-3453.0505449184957,-3982.999899626243,-5028.146786274322,-6348.794611815403,-6321.255271185179,-4095.615814379665,-3991.2025341654876,-5216.514301364963,-2187.3944116821012,-2582.640824876339,-2779.947903332325,-3368.5751634304333,-2771.1043465021285,-3223.947802277341,-3600.9792570672967,-3754.0011289904287,-3651.7992825297288,-9079.934580712068,-9789.58615996606,-9346.02576992859,-7067.4024995947,-8091.711656993266,-6886.126227334552,-1011.443088145024,-1629.7168992811194,-1204.685091966803,-575.4083457650461,-567.9858386508874,-1712.8935317957053,-7230.641550748036,-8776.360714222092,-8060.587556482613,-281.3025835175361,-258.364812985209,-2010.2031655575704,-1528.9728074083046,-88.86023153208814,-664.1606074503015,-517.6630022601481,-1173.4785399184912,-773.0443117751289,-4022.176521087302,-4115.048045187626,-3892.4005137580507,-2014.7976556805816,-965.807894830993,-639.981090325254,-1512.2796323724824,-525.648476428875,-1063.6988820844663,-2085.377047878279,-867.0597868210942,-1742.055999934709,-1185.4540730882868,-136.59739472777454,-2082.7386940531374,-1998.2710155354782,-2066.1912410351647,-116.10297612534535,-880.323533682532,-1862.6848132795128,-386.6547825417829,3947.4294933279516,3094.997702853144,3854.581607758486,6448.1610364493445,6714.656005081733,6785.9890842534805
2022-09-17T00:05:00,206.28194235417254,-1064.1068737731384,134.3201121073953,-6584.862352372414,-5833.927974461587,-6089.4983193779135,244.5435973059327,-1302.1396091396898,-878.269861608147,-5569.205209587752,-4448.624692727793,-5548.845129836196,-1243.724319555748,-2898.143388593543,-3825.8320431798156,-5521.879869398123,-6076.391185713451,-7215.535811803587,-4198.557567911751,-5165.191810765265,-4301.732311898653,-3254.472029996845,-3639.533919849333,-3372.6347006173564,-3275.4871237262782,-4553.014393943749,-2572.788929686409,-4482.516759721679,-4800.5832688358105,-3629.4805583910484,-10164.598017874709,-11297.610390763795,-8915.556330043855,4481.083411478072,3531.8090645826305,3176.54239348996,-2522.08277008094,-857.4690677644636,-1457.0043124866102,-1926.5928507724966,-469.8359406484617,-706.721791177434,-8730.124710290836,-9587.338543073804,-9514.023700971764,-887.8402673507474,-1648.5540077039657,-600.8711640484491,-2684.4161713181084,-2716.0036548440344,-2439.262116995207,-2274.5221697031902,-272.54006611198815,-1101.4152646539967,-4478.878444390141,-6096.540425220028,-6444.265299101628,-55.23108357188607,-2256.1948127513765,-714.1785624509176,-1608.7963624876795,-1714.372795684527,-2128.3370691755485,-1825.5151185152172,-2324.337724338028,-1719.7062714856966,-2282.9430522068337,-1019.0322739776441,-592.7332460862752,-1843.5091347079658,-2210.430735605977,-431.97619306337657,-1262.481684373662,-1091.262125956421,-2052.169454927379,4557.544647373361,3513.6342135781374,3599.1978401335673,6152.254751294361,6560.18191082558,5476.8740867998185
2022-09-17T00:10:00,4197.251509252296,2986.3963089233403,2998.082721673215,-5756.870869955794,-6855.859328416033,-6768.782402068209,-106.31694213454756,-1154.243168767677,-1083.1832931209344,-4575.325814653404,-3416.7724446417365,-5295.454781366045,-3212.0725141326734,-4663.037298445515,-4076.9141873804388,-5080.116254413729,-5132.221288509569,-5361.941756242313,-5412.908340420796,-5221.379619302689,-5504.510535943475,-2730.4122673563124,-2936.446455624244,-3398.875109841213,-3357.7798382473475,-4087.3996815027117,-4521.94910966441,-2947.310445248949,-3098.897273187587,-2894.3918456475085,-8589.651531491116,-10841.054980223014,-10345.282424393772,-4518.247679118118,-4713.209634168112,-3799.790316031101,-1678.1965773290601,-1930.0929525098854,-493.25100075350025,-412.90050714704626,-461.80091169169214,-1238.1805487872311,-7258.074653810378,-9344.893532803628,-8084.005315761517,-655.0678949129432,-958.0781837502248,-1893.295449335555,-1298.4004661976578,-1953.3350770916745,-1331.5035952865744,-1247.6535780545912,-1635.875758709932,-1769.047503106814,-3585.322814769034,-3161.186110051693,-3290.596486474096,-851.9470762328261,-1916.600759625241,-2314.7521660905236,-584.6882466059471,-10.194214163476564,-1585.5293735532025,-2154.4011833227087,-1508.2922513770995,-1404.436516418651,-706.0251710742556,-399.38742518440284,-319.8086114214628,-2024.596578894332,-165.51307740413398,-1421.437513966121,-2041.0725560949923,-970.3078511466384,-856.4548869403827,3573.7616517823103,2873.187352932942,4722.173101613599,6001.098305136473,6069.352000180756,6291.137199172306
2022-09-17T00:15:00,3693.677145168164,3746.726634920506,3715.1344361801202,-4835.5057010281835,-4492.811780285143,-4915.233073551426,-281.5389648405969,-605.2653466688398,-567.0888315228361,-3580.808658059555,-5072.207176136379,-4513.572176318647,-2781.8818271446958,-3100.0325605155595,-3500.1834310237164,-5275.0254432708025,-5280.584112303706,-4993.195393542731,-3944.0559201995716,-5070.620452688908,-4348.662691483335,-2965.238231249754,-2349.129061695401,-1397.6795019883905,-3632.110832791176,-3267.4602501163135,-3756.1951980797867,-3823.906329024085,-2987.3034586561585,-4118.769445929506,-9653.896733873069,-10146.06950284984,-10275.593751703653,-7676.283642952743,-7571.777941120048,-6795.174351934734,-1592.0837387812553,-307.9166081180561,-1402.6910100880891,-858.2307982319451,-410.424440103862,-652.3458102997606,-7718.814229427625,-7786.574670613238,-8259.40350188423,-1892.0174299099447,-231.7222031029001,-428.1018324177486,-1021.2576509279697,-1770.8238453996073,-547.0371946557549,-1372.228419262163,-1861.2852035490314,-1626.6089270155094,-4268.629500479869,-4393.7499188368665,-4811.011052150041,-1966.3909821296506,-1253.4065176360739,-63.475583909939985,-92.94726106993636,-71.82796202469103,-1393.2317409989225,-815.0137745784704,-1393.2693111419726,-1841.4320956881031,-1083.7330112345237,-893.7014530962015,-1168.2874073423993,-1284.980153099131,-1485.2072164877648,-923.9705027716035,-1596.4346052565872,-297.9933293066114,-2009.018567947164,4114.579071482887,4778.143321380719,4043.7171735866145,6880.27996974249,7969.32972158008,8030.200348035202
2022-09-17T00:22:30,3944.3519720398544,2553.4042661136277,3460.1510250961487,-5347.321752642478,-6361.296209442425,-6145.911765106797,-1214.0661968401737,-859.043377163076,526.0218232988823,-5133.407292419786,-4880.17840073623,-5290.9307473143235,-3864.8024477054096,-2246.545117536529,-2488.4030140030986,-6980.857207144577,-5499.773145643099,-5891.519075078308,-4864.516318151367,-4852.311517344436,-5348.38177895038,-1641.11142268098,-3085.490741201637,-2600.8529822642877,-3451.35069317813,-3046.111315662644,-4240.06805917654,-2387.0418355928095,-3407.3864332595463,-2938.0648243344776,-10225.316762122906,-8709.54231257237,-9665.457581285098,-7104.419119057503,-8132.033541968817,-8359.273019128641,-718.228920277065,-609.7644690574133,-1249.1796991002989,-2019.5364755564403,-1942.7617772287904,-464.77974831075187,-8887.630775522603,-9166.878758021234,-8325.407072175349,-1470.0453838199771,-1249.1023304751252,-441.46185758185067,-97.04111755905599,-844.9005707250124,-1708.0464323765443,-1732.5309303865752,-1848.6734283827864,-769.291287472698,-5621.846806495747,-6034.71490397933,-4721.196267764704,-1316.3954561173755,-73.65886247001826,-540.7788990923699,-387.9375296103747,-1582.515828848513,-1056.0589189638852,-2183.9892281405614,-843.1019941749395,-425.1085786724017,-1949.9477713544131,-1960.729552102979,-1583.4001119305601,-172.88168844970764,-2233.600168756514,-238.81978410648762,-1648.9913589683713,-1622.3656889112901,-2058.831683958729,2821.9471057691044,3039.858843830678,4635.382517222141,7609.568728988717,6725.568076078974,7479.9883299319
2022-09-17T00:25:00,537.0148990897809,1023.6209582805129,1284.736718135279,-5331.486370514774,-5718.150782008383,-6019.596647120043,-726.1561257294043,-168.5847864396069,-1286.7976584688608,-4282.546223282838,-3550.868711856098,-3764.333364199224,-3053.094021880979,-3723.802447968137,-3075.517413166994,-6493.941150922092,-5352.607424363577,-6170.184149028656,-5155.505669331498,-4623.139889087076,-4584.4283030343695,-1877.0373332236418,-2606.3770674710618,-2726.8270718845233,-2843.471861134054,-3676.2149195441802,-3243.228782864737,-2539.305978712318,-2294.9050989730586,-2332.2411291540393,-8550.251260628704,-9542.904351804355,-9971.412945106338,-5884.076654546927,-7601.954063167641,-5882.715656920945,-1229.943597521601,-1431.6635733516746,-957.4626140794991,-869.4054575780657,-170.34921852622858,-1770.8645317642815,-7982.400828538843,-8119.264207732664,-8412.874518536864,-323.12366430619187,-1793.3990320843814,-1524.768840127034,-291.9584894047719,-692.1855695464126,-236.2231336056365,-1413.7604824078146,-268.11283456827937,-540.5414297241392,-4462.36890570948,-3406.7186746395514,-4230.223682315852,-516.270547512624,-1606.516616419823,-849.6745536594415,-1409.5536134879937,-1874.744670928088,-547.3624102168463,-623.5033698696245,-1357.1538062193215,-530.5310820425829,-1240.315716611817,-393.0358266071373,-1248.793805762571,-1253.4525417974937,-1802.213986578607,-347.30726385845355,-1154.081087868828,-1477.889234493215,-1117.5612124185325,3873.792847544106,4542.314994589747,4607.778820306162,6785.485362672642,6830.533840595681,6708.123480046155
2022-09-17T00:30:00,-436.5377118041615,335.5308455258994,-277.4026642987426,-5735.68225287719,-5255.030021976737,-5936.991556369009,860.0996251348176,-749.5247068868604,-887.5666552041688,-4194.607292932378,-4637.545173526466,-4548.840785771174,-5180.105433043561,-4414.597950888738,-5465.816497103207,-6262.156572617634,-6676.291337996096,-4824.815237314255,-4543.843919866325,-4300.669868082143,-4518.322379288395,-3569.532076265142,-3090.1391838667114,-2127.0638012522077,-3845.2263875756416,-2381.0571341201835,-3536.0190054652194,-2830.6481512387722,-2745.273683315232,-3055.0167728312426,-8480.88149636636,-10919.186989511207,-9793.91852977747,419.6010003019876,624.0365302516884,1241.1275384893088,-1793.1873959976888,-1801.285132242574,-1994.7491383896506,-1778.1582520325908,-1264.2325712918891,-1769.6021666503634,-9392.557790460534,-8830.403934532962,-7936.883134749963,-765.4054638157047,-423.02862906330876,-2407.904548715047,-1602.2689833889865,-1306.3868226282862,-2119.768135741857,-226.6327491001734,-1548.7096254008488,-2045.3791473403555,-6020.604752605686,-4301.677280739512,-6770.255070187488,-2132.196902318712,-2509.258103931626,-1122.3532195406883,-2236.6524187737486,-2203.95802924562,-745.3558553195716,-1306.0901671025556,-529.8387161387016,-350.0906816016225,-1071.6922353082207,-102.57721691524118,-1250.4687317981509,-233.3878493214492,-335.4581030594237,-194.98599620567504,-633.4061435934286,-591.4323644554669,-922.9324077206838,4041.203211020601,4888.230526208234,3029.699089783773,7104.890603399394,8039.799582973109,7265.060752013687
2022-09-17T00:35:00,3166.256386188793,3513.128094511841,4446.591314401363,-6494.159518227605,-6255.34638065035,-6084.347007712443,-226.3958874793775,-507.43773368042457,-349.62495578978655,-4242.050861413649,-5434.9878734648155,-5109.009440984254,-2388.260163505016,-2751.0373235886623,-1902.51560043488,-6038.120605217755,-5101.399574021725,-6674.632800338961,-3341.074127697175,-4524.844005723955,-3444.9941919418607,-1720.9398272334124,-1718.95972802712,-1413.03642595226,-2719.9654493569315,-2422.977368498057,-3833.0243970814035,-2297.2539693026843,-2585.9040470385503,-2860.278940403735,-10062.004945495708,-9566.063263900656,-8980.353341016038,-7827.346009624696,-7501.469351804053,-7478.0143924807935,163.36029448132254,-1520.34888266902,-884.5602394328303,-1644.8672462780255,-1082.298400645511,-8.857558036115261,-9157.16492835333,-8427.933722440926,-8666.306849105324,-1134.674101596357,-1208.187937168713,-937.601902977833,-1537.812898136618,-1181.4558682888514,-582.5855419083571,-1489.5237320665294,-1619.5142475869825,-1551.9673255125967,-4378.366619548437,-4951.738317586897,-5323.983966539134,-1078.0034834504536,-1547.2019821169342,-1071.7512032782363,-1755.6555737029723,-1260.812950379199,-36.725477768418955,-917.9720136637483,-575.6817319375082,-583.4428434128907,-1861.333271197398,-66.57748317099825,-658.7319129258982,-1191.9948359854297,-578.074575084699,-1241.8019036557969,-592.461493628041,-1227.0066728921092,-961.3047608443483,4104.089748500266,3010.937017696112,2787.572552590384,7325.512381529528,8139.308343716122,7604.255095696976
2022-09-17T00:40:00,3879.682327050627,3073.943791591401,2449.0880018938706,-6801.759909143622,-6542.472491137306,-5637.844432534585,591.4681696906698,-516.8148324534553,-1053.5402292268586,-4087.4525555390983,-5656.392662838149,-4946.4444725878775,-3663.752085799677,-3041.997878619132,-4612.671353516457,-6648.378863029366,-5443.474399161362,-5819.8241151161255,-4308.992996423565,-4022.0506191657523,-4906.691526066507,-3017.885529646422,-1974.693443338191,-2521.35843710911,-2704.329420537002,-3169.968740697726,-4468.851166199687,-4164.93042081883,-3736.960323372413,-3580.04567043452,-8420.32251451008,-8547.70369705052,-8545.667417144316,-5968.529367795292,-6443.032632783577,-6529.317571793779,-1804.4541872605305,-286.1365520744871,-1189.2300475021566,-1686.6577745930854,-356.11460352907,-2100.1940837333905,-8363.04678305477,-7594.245525307924,-9094.39231430879,-1708.5246462488021,-1259.5215260445427,-1878.8001976663818,-1475.4729276766711,-281.8863446634565,-684.6784680355136,-946.1906844740989,-103.98261893930876,-1288.119459733579,-4969.027731694855,-5336.666954259017,-6107.0655581628,-1727.3547145045352,-1878.1218485300903,-2018.1488204399159,-282.2875294818708,-1501.2602918480611,-336.86416046035765,-1694.6869691280835,-1372.3679613431843,-961.8245513455323,-1705.190386718503,-1757.3236893263686,-1423.4765982055405,-1573.804151969776,-509.45919253449085,-345.59820886169314,-1024.2478018080951,-1102.0916409072063,-452.48587053638283,4892.379148502644,2871.722256621541,2893.60228971681,6508.530348634175,6567.352872606287,7102.910966580981
2022-09-17T00:45:00,3019.0428469071926,4426.423070867598,2527.6890322859817,-4859.634739303772,-4491.029676058047,-5206.519356520677,-707.416919606278,-1333.1292454959785,-324.46046471923415,-5018.0187427272485,-4315.118543954275,-4546.113404521638,-3246.1227331839928,-2158.172509455369,-2833.5827264276695,-5743.100760878482,-5465.369595319533,-4957.615576027597,-3748.3979411490527,-3676.183450636835,-5458.59040138955,-2699.833378694325,-2683.5972350055013,-2361.3021555902537,-3403.264249099767,-2428.7168053857185,-3697.0655928928454,-3884.890025974446,-2690.6993956299775,-4190.674760416363,-10417.43092777238,-8621.0402732953,-9910.296904367442,-7590.79588922699,-6974.0579124340275,-6251.124869719907,-767.1141219568021,-304.24585901347086,-437.235138635215,-720.4548797627865,-1490.462839657967,-1195.3050439117035,-9482.788217184718,-8419.047941322764,-9268.134282925945,-1172.0498956702502,-1582.9700808307384,-169.72679472071852,-1426.9555491061801,-205.7748302909738,-1826.6597382522834,-882.5701321503026,-629.1708145791675,-153.00166769893573,-4625.738157637644,-3674.7362445808117,-3870.383580446372,-1146.1091240159094,-1115.7545216870883,-1040.365022064173,-1863.6196132590144,-937.8210865218105,-2045.2231949797801,-1423.9727986228945,-1190.9017979862617,-733.6417310138665,-202.2998642109421,-67.51633032612989,-1311.3900525847978,-2036.1143038576938,-2049.319392056359,-141.76520957385043,-1732.1803254539543,-820.6120792067807,-2115.236808324524,4120.39757524923,3900.4249687157726,3912.0968942624386,7368.258202106918,6247.42419568674,7304.2748284040645
