Timestamp;Reactive Power [kvar];QoS
08/12/2022 12:00:00 AM;-15.349;0
08/12/2022 12:00:30 AM;-15.352;0
08/12/2022 12:01:00 AM;-15.845;0
08/12/2022 12:01:30 AM;-18.016;0
08/12/2022 12:02:00 AM;-18.634;0
08/12/2022 12:02:30 AM;-18.331;0
08/12/2022 12:03:00 AM;-18.484;0
08/12/2022 12:03:30 AM;-18.261;0
08/12/2022 12:04:00 AM;-17.802;0
08/12/2022 12:04:30 AM;-17.063;0
08/12/2022 12:05:00 AM;-17.03;0
08/12/2022 12:05:30 AM;-16.468;0
08/12/2022 12:06:00 AM;-17.081;0
08/12/2022 12:06:30 AM;-17.582;0
08/12/2022 12:07:00 AM;-17.511;0
08/12/2022 12:07:30 AM;-18.424;0
08/12/2022 12:08:00 AM;-18.234;0
08/12/2022 12:08:30 AM;-19.059;0
08/12/2022 12:09:00 AM;-18.456;0
08/12/2022 12:09:30 AM;-18.192;0
08/12/2022 12:10:00 AM;-18.02;0
08/12/2022 12:10:30 AM;-18.026;0
08/12/2022 12:11:00 AM;-17.936;0
08/12/2022 12:11:30 AM;-17.69;0
08/12/2022 12:12:00 AM;-17.205;0
08/12/2022 12:12:30 AM;-17.109;0
08/12/2022 12:13:00 AM;-16.909;0
08/12/2022 12:13:30 AM;-16.687;0
08/12/2022 12:14:00 AM;-16.386;0
08/12/2022 12:14:30 AM;-16.133;0
08/12/2022 12:15:00 AM;-16.25;0
08/12/2022 12:15:30 AM;-15.547;0
08/12/2022 12:16:00 AM;-15.248;0
08/12/2022 12:16:30 AM;-15.397;0
08/12/2022 12:17:00 AM;-15.677;0
08/12/2022 12:17:30 AM;-15.525;0
08/12/2022 12:18:00 AM;-15.431;0
08/12/2022 12:18:30 AM;-15.727;0
08/12/2022 12:19:00 AM;-14.842;0
08/12/2022 12:19:30 AM;-15.392;0
08/12/2022 12:20:00 AM;-15.41;0
08/12/2022 12:20:30 AM;-15.696;0
08/12/2022 12:21:00 AM;-16.57;0
08/12/2022 12:21:30 AM;-16.707;0
