Timestamp;Current Iy [A];QoS
08/12/2022 12:00:00 AM;59.382;0
08/12/2022 12:00:30 AM;60;0
08/12/2022 12:01:00 AM;61.06;0
08/12/2022 12:01:30 AM;63.045;0
08/12/2022 12:02:00 AM;65.749;0
08/12/2022 12:02:30 AM;63.643;0
08/12/2022 12:03:00 AM;63.643;0
08/12/2022 12:03:30 AM;62.513;0
08/12/2022 12:04:00 AM;60.061;0
08/12/2022 12:04:30 AM;59.84;0
08/12/2022 12:05:00 AM;58.624;0
08/12/2022 12:05:30 AM;58.624;0
08/12/2022 12:06:00 AM;60.752;0
08/12/2022 12:06:30 AM;61.877;0
08/12/2022 12:07:00 AM;61.877;0
08/12/2022 12:07:30 AM;64.006;0
08/12/2022 12:08:00 AM;64.006;0
08/12/2022 12:08:30 AM;67.153;0
08/12/2022 12:09:00 AM;64.663;0
08/12/2022 12:09:30 AM;63.808;0
08/12/2022 12:10:00 AM;63.808;0
08/12/2022 12:10:30 AM;63.808;0
08/12/2022 12:11:00 AM;63.808;0
08/12/2022 12:11:30 AM;62.611;0
08/12/2022 12:12:00 AM;60.493;0
08/12/2022 12:12:30 AM;59.359;0
08/12/2022 12:13:00 AM;59.359;0
08/12/2022 12:13:30 AM;63.276;0
08/12/2022 12:14:00 AM;57.012;0
08/12/2022 12:14:30 AM;56.758;0
08/12/2022 12:15:00 AM;55.759;0
08/12/2022 12:15:30 AM;53.587;0
08/12/2022 12:16:00 AM;52.513;0
08/12/2022 12:16:30 AM;52.513;0
08/12/2022 12:17:00 AM;54.791;0
08/12/2022 12:17:30 AM;53.763;0
08/12/2022 12:18:00 AM;53.763;0
08/12/2022 12:18:30 AM;54.876;0
08/12/2022 12:19:00 AM;57.06;0
08/12/2022 12:19:30 AM;58.102;0
08/12/2022 12:20:00 AM;60.856;0
08/12/2022 12:20:30 AM;62.106;0
08/12/2022 12:21:00 AM;60.512;0
08/12/2022 12:21:30 AM;60.512;0
08/12/2022 12:22:00 AM;60.512;0
08/12/2022 12:22:30 AM;59.507;0
08/12/2022 12:23:00 AM;59.507;0
08/12/2022 12:23:30 AM;60.531;0
08/12/2022 12:24:00 AM;59.528;0
08/12/2022 12:24:30 AM;59.528;0
08/12/2022 12:25:00 AM;59.528;0
08/12/2022 12:25:30 AM;59.528;0
08/12/2022 12:26:00 AM;60.572;0
08/12/2022 12:26:30 AM;60.572;0
08/12/2022 12:27:00 AM;57.042;0
08/12/2022 12:27:30 AM;60.191;0
08/12/2022 12:28:00 AM;59.157;0
08/12/2022 12:28:30 AM;55.715;0
08/12/2022 12:29:00 AM;56.57;0
08/12/2022 12:29:30 AM;53.464;0
08/12/2022 12:30:00 AM;53.464;0
08/12/2022 12:30:30 AM;53.464;0
08/12/2022 12:31:00 AM;54.512;0
08/12/2022 12:31:30 AM;57.867;0
08/12/2022 12:32:00 AM;61.265;0
08/12/2022 12:32:30 AM;62.275;0
08/12/2022 12:33:00 AM;62.275;0
08/12/2022 12:33:30 AM;61.213;0
08/12/2022 12:34:00 AM;61.213;0
08/12/2022 12:34:30 AM;61.213;0
08/12/2022 12:35:00 AM;61.628;0
08/12/2022 12:35:30 AM;60.44;0
08/12/2022 12:36:00 AM;62.604;0
08/12/2022 12:36:30 AM;63.168;0
08/12/2022 12:37:00 AM;61.996;0
08/12/2022 12:37:30 AM;58.709;0
08/12/2022 12:38:00 AM;54.441;0
08/12/2022 12:38:30 AM;52.377;0
08/12/2022 12:39:00 AM;53.48;0
08/12/2022 12:39:30 AM;54.685;0
08/12/2022 12:40:00 AM;57.084;0
08/12/2022 12:40:30 AM;58.16;0
08/12/2022 12:41:00 AM;56.998;0
08/12/2022 12:41:30 AM;54.814;0
08/12/2022 12:42:00 AM;54.872;0
08/12/2022 12:42:30 AM;57.28;0
08/12/2022 12:43:00 AM;57.28;0
08/12/2022 12:43:30 AM;58.285;0
08/12/2022 12:44:00 AM;58.285;0
08/12/2022 12:44:30 AM;59.311;0
08/12/2022 12:45:00 AM;60.318;0
08/12/2022 12:45:30 AM;57.99;0
08/12/2022 12:46:00 AM;57.941;0
08/12/2022 12:46:30 AM;59.042;0
08/12/2022 12:47:00 AM;55.744;0
08/12/2022 12:47:30 AM;56.943;0
08/12/2022 12:48:00 AM;54.732;0
08/12/2022 12:48:30 AM;54.732;0
08/12/2022 12:49:00 AM;54.732;0
08/12/2022 12:49:30 AM;51.318;0
08/12/2022 12:50:00 AM;51.318;0
08/12/2022 12:50:30 AM;52.809;0
08/12/2022 12:51:00 AM;51.693;0
08/12/2022 12:51:30 AM;52.839;0
08/12/2022 12:52:00 AM;52.441;0
08/12/2022 12:52:30 AM;53.525;0
08/12/2022 12:53:00 AM;53.525;0
08/12/2022 12:53:30 AM;53.525;0
08/12/2022 12:54:00 AM;47.879;0
08/12/2022 12:54:30 AM;47.879;0
08/12/2022 12:55:00 AM;47.92;0
08/12/2022 12:55:30 AM;49.139;0
08/12/2022 12:56:00 AM;49.139;0
08/12/2022 12:56:30 AM;48.025;0
