Timestamp;Power [kW];QoS
08/12/2022 12:00:00 AM;35.682;0
08/12/2022 12:00:30 AM;35.631;0
08/12/2022 12:01:00 AM;35.814;0
08/12/2022 12:01:30 AM;38.551;0
08/12/2022 12:02:00 AM;37.206;0
08/12/2022 12:02:30 AM;36.22;0
08/12/2022 12:03:00 AM;36.17;0
08/12/2022 12:03:30 AM;35.633;0
08/12/2022 12:04:00 AM;33.944;0
08/12/2022 12:04:30 AM;34.008;0
08/12/2022 12:05:00 AM;34.339;0
08/12/2022 12:05:30 AM;34.401;0
08/12/2022 12:06:00 AM;39.005;0
08/12/2022 12:06:30 AM;37.023;0
08/12/2022 12:07:00 AM;36.924;0
08/12/2022 12:07:30 AM;38.918;0
08/12/2022 12:08:00 AM;38.223;0
08/12/2022 12:08:30 AM;40.548;0
08/12/2022 12:09:00 AM;38.43;0
08/12/2022 12:09:30 AM;38.382;0
08/12/2022 12:10:00 AM;40.12;0
08/12/2022 12:10:30 AM;37.796;0
08/12/2022 12:11:00 AM;37.624;0
08/12/2022 12:11:30 AM;36.735;0
08/12/2022 12:12:00 AM;35.688;0
08/12/2022 12:12:30 AM;35.324;0
08/12/2022 12:13:00 AM;34.855;0
08/12/2022 12:13:30 AM;38.609;0
08/12/2022 12:14:00 AM;34.508;0
08/12/2022 12:14:30 AM;32.83;0
08/12/2022 12:15:00 AM;32.69;0
08/12/2022 12:15:30 AM;30.552;0
08/12/2022 12:16:00 AM;29.412;0
08/12/2022 12:16:30 AM;30.27;0
08/12/2022 12:17:00 AM;31.567;0
08/12/2022 12:17:30 AM;30.836;0
08/12/2022 12:18:00 AM;32.583;0
08/12/2022 12:18:30 AM;33.551;0
08/12/2022 12:19:00 AM;34.059;0
08/12/2022 12:19:30 AM;35.412;0
08/12/2022 12:20:00 AM;36.903;0
08/12/2022 12:20:30 AM;37.356;0
08/12/2022 12:21:00 AM;35.531;0
08/12/2022 12:21:30 AM;35.017;0
08/12/2022 12:22:00 AM;35.004;0
08/12/2022 12:22:30 AM;34.717;0
08/12/2022 12:23:00 AM;35.669;0
08/12/2022 12:23:30 AM;35.771;0
08/12/2022 12:24:00 AM;35.401;0
08/12/2022 12:24:30 AM;35.384;0
08/12/2022 12:25:00 AM;34.612;0
08/12/2022 12:25:30 AM;34.998;0
08/12/2022 12:26:00 AM;36.106;0
08/12/2022 12:26:30 AM;36.536;0
08/12/2022 12:27:00 AM;34.169;0
08/12/2022 12:27:30 AM;36.412;0
08/12/2022 12:28:00 AM;35.325;0
08/12/2022 12:28:30 AM;33.513;0
08/12/2022 12:29:00 AM;33.556;0
08/12/2022 12:29:30 AM;33.976;0
08/12/2022 12:30:00 AM;30.94;0
08/12/2022 12:30:30 AM;30.711;0
08/12/2022 12:31:00 AM;31.549;0
08/12/2022 12:31:30 AM;34.099;0
08/12/2022 12:32:00 AM;36.401;0
08/12/2022 12:32:30 AM;36.678;0
08/12/2022 12:33:00 AM;39.223;0
08/12/2022 12:33:30 AM;35.54;0
08/12/2022 12:34:00 AM;36.322;0
08/12/2022 12:34:30 AM;36.222;0
08/12/2022 12:35:00 AM;36.354;0
08/12/2022 12:35:30 AM;38.447;0
08/12/2022 12:36:00 AM;36.904;0
08/12/2022 12:36:30 AM;36.979;0
08/12/2022 12:37:00 AM;35.714;0
08/12/2022 12:37:30 AM;33.948;0
08/12/2022 12:38:00 AM;31.376;0
08/12/2022 12:38:30 AM;29.295;0
08/12/2022 12:39:00 AM;31.648;0
08/12/2022 12:39:30 AM;32.691;0
08/12/2022 12:40:00 AM;34.097;0
08/12/2022 12:40:30 AM;38.103;0
08/12/2022 12:41:00 AM;32.842;0
08/12/2022 12:41:30 AM;31.981;0
08/12/2022 12:42:00 AM;33.191;0
08/12/2022 12:42:30 AM;34.574;0
08/12/2022 12:43:00 AM;34.912;0
08/12/2022 12:43:30 AM;35.748;0
08/12/2022 12:44:00 AM;36.068;0
08/12/2022 12:44:30 AM;36.728;0
08/12/2022 12:45:00 AM;37.018;0
08/12/2022 12:45:30 AM;35.427;0
08/12/2022 12:46:00 AM;37.259;0
08/12/2022 12:46:30 AM;34.974;0
08/12/2022 12:47:00 AM;32.483;0
08/12/2022 12:47:30 AM;32.735;0
08/12/2022 12:48:00 AM;31.624;0
08/12/2022 12:48:30 AM;31.576;0
08/12/2022 12:49:00 AM;31.136;0
08/12/2022 12:49:30 AM;29.217;0
08/12/2022 12:50:00 AM;29.759;0
08/12/2022 12:50:30 AM;29.272;0
08/12/2022 12:51:00 AM;29.316;0
08/12/2022 12:51:30 AM;29.771;0
08/12/2022 12:52:00 AM;30.039;0
08/12/2022 12:52:30 AM;30.389;0
08/12/2022 12:53:00 AM;30.984;0
08/12/2022 12:53:30 AM;30.302;0
08/12/2022 12:54:00 AM;26.957;0
08/12/2022 12:54:30 AM;26.794;0
08/12/2022 12:55:00 AM;26.802;0
08/12/2022 12:55:30 AM;28.248;0
08/12/2022 12:56:00 AM;29.894;0
08/12/2022 12:56:30 AM;28.096;0
08/12/2022 12:57:00 AM;32.974;0
08/12/2022 12:57:30 AM;27.965;0
08/12/2022 12:58:00 AM;28.797;0
08/12/2022 12:58:30 AM;31.283;0
08/12/2022 12:59:00 AM;32.679;0
08/12/2022 12:59:30 AM;36.133;0
08/12/2022 01:00:00 AM;35.556;0
08/12/2022 01:00:30 AM;32.132;0
08/12/2022 01:01:00 AM;30.539;0
08/12/2022 01:01:30 AM;30.24;0
