Timestamp;Power [kW];QoS
08/12/2022 12:00:00 AM;18.92;0
08/12/2022 12:00:30 AM;18.683;0
08/12/2022 12:01:00 AM;16.766;0
08/12/2022 12:01:30 AM;16.869;0
08/12/2022 12:02:00 AM;16.863;0
08/12/2022 12:02:30 AM;17.067;0
08/12/2022 12:03:00 AM;16.91;0
08/12/2022 12:03:30 AM;16.839;0
08/12/2022 12:04:00 AM;16.962;0
08/12/2022 12:04:30 AM;17.05;0
08/12/2022 12:05:00 AM;17.02;0
08/12/2022 12:05:30 AM;18.974;0
08/12/2022 12:06:00 AM;19.654;0
08/12/2022 12:06:30 AM;17.094;0
08/12/2022 12:07:00 AM;16.886;0
08/12/2022 12:07:30 AM;17.686;0
08/12/2022 12:08:00 AM;16.983;0
08/12/2022 12:08:30 AM;16.99;0
08/12/2022 12:09:00 AM;17.096;0
08/12/2022 12:09:30 AM;17.116;0
08/12/2022 12:10:00 AM;16.379;0
08/12/2022 12:10:30 AM;16.336;0
08/12/2022 12:11:00 AM;18.275;0
08/12/2022 12:11:30 AM;18.322;0
08/12/2022 12:12:00 AM;16.487;0
08/12/2022 12:12:30 AM;16.309;0
08/12/2022 12:13:00 AM;16.131;0
08/12/2022 12:13:30 AM;16.093;0
08/12/2022 12:14:00 AM;15.779;0
08/12/2022 12:14:30 AM;15.917;0
08/12/2022 12:15:00 AM;15.896;0
08/12/2022 12:15:30 AM;15.916;0
08/12/2022 12:16:00 AM;15.853;0
08/12/2022 12:16:30 AM;17.74;0
08/12/2022 12:17:00 AM;17.784;0
08/12/2022 12:17:30 AM;15.802;0
08/12/2022 12:18:00 AM;15.863;0
08/12/2022 12:18:30 AM;15.896;0
08/12/2022 12:19:00 AM;15.892;0
08/12/2022 12:19:30 AM;15.965;0
08/12/2022 12:20:00 AM;17.878;0
08/12/2022 12:20:30 AM;17.852;0
08/12/2022 12:21:00 AM;17.784;0
08/12/2022 12:21:30 AM;17.667;0
08/12/2022 12:22:00 AM;19.617;0
08/12/2022 12:22:30 AM;19.78;0
08/12/2022 12:23:00 AM;17.851;0
08/12/2022 12:23:30 AM;17.892;0
08/12/2022 12:24:00 AM;17.844;0
08/12/2022 12:24:30 AM;17.715;0
08/12/2022 12:25:00 AM;17.799;0
08/12/2022 12:25:30 AM;17.87;0
08/12/2022 12:26:00 AM;17.83;0
08/12/2022 12:26:30 AM;18.015;0
08/12/2022 12:27:00 AM;17.999;0
08/12/2022 12:27:30 AM;19.829;0
08/12/2022 12:28:00 AM;20.007;0
08/12/2022 12:28:30 AM;18.041;0
08/12/2022 12:29:00 AM;18.049;0
08/12/2022 12:29:30 AM;18.025;0
08/12/2022 12:30:00 AM;17.94;0
08/12/2022 12:30:30 AM;17.974;0
08/12/2022 12:31:00 AM;18.138;0
08/12/2022 12:31:30 AM;18.058;0
08/12/2022 12:32:00 AM;18.107;0
08/12/2022 12:32:30 AM;18.192;0
08/12/2022 12:33:00 AM;20.158;0
08/12/2022 12:33:30 AM;19.811;0
08/12/2022 12:34:00 AM;18.054;0
08/12/2022 12:34:30 AM;18.086;0
08/12/2022 12:35:00 AM;18.019;0
08/12/2022 12:35:30 AM;17.951;0
08/12/2022 12:36:00 AM;17.823;0
08/12/2022 12:36:30 AM;16.088;0
08/12/2022 12:37:00 AM;16.307;0
08/12/2022 12:37:30 AM;16.093;0
08/12/2022 12:38:00 AM;15.998;0
08/12/2022 12:38:30 AM;17.75;0
08/12/2022 12:39:00 AM;19.652;0
08/12/2022 12:39:30 AM;17.768;0
08/12/2022 12:40:00 AM;17.68;0
08/12/2022 12:40:30 AM;17.798;0
08/12/2022 12:41:00 AM;15.912;0
08/12/2022 12:41:30 AM;15.876;0
08/12/2022 12:42:00 AM;15.987;0
08/12/2022 12:42:30 AM;16.035;0
08/12/2022 12:43:00 AM;16.003;0
08/12/2022 12:43:30 AM;17.662;0
08/12/2022 12:44:00 AM;17.604;0
08/12/2022 12:44:30 AM;17.671;0
08/12/2022 12:45:00 AM;15.977;0
08/12/2022 12:45:30 AM;15.943;0
08/12/2022 12:46:00 AM;15.891;0
08/12/2022 12:46:30 AM;15.889;0
08/12/2022 12:47:00 AM;15.982;0
08/12/2022 12:47:30 AM;16.037;0
08/12/2022 12:48:00 AM;16.163;0
08/12/2022 12:48:30 AM;16.126;0
08/12/2022 12:49:00 AM;16.25;0
08/12/2022 12:49:30 AM;18.2;0
08/12/2022 12:50:00 AM;18.238;0
08/12/2022 12:50:30 AM;16.338;0
08/12/2022 12:51:00 AM;16.314;0
08/12/2022 12:51:30 AM;16.526;0
08/12/2022 12:52:00 AM;16.188;0
08/12/2022 12:52:30 AM;16.223;0
08/12/2022 12:53:00 AM;16.156;0
08/12/2022 12:53:30 AM;16.039;0
08/12/2022 12:54:00 AM;16.17;0
08/12/2022 12:54:30 AM;16.084;0
08/12/2022 12:55:00 AM;18.138;0
08/12/2022 12:55:30 AM;16.317;0
08/12/2022 12:56:00 AM;16.323;0
08/12/2022 12:56:30 AM;16.236;0
08/12/2022 12:57:00 AM;16.131;0
08/12/2022 12:57:30 AM;16.044;0
08/12/2022 12:58:00 AM;15.926;0
08/12/2022 12:58:30 AM;15.865;0
08/12/2022 12:59:00 AM;15.905;0
08/12/2022 12:59:30 AM;15.913;0
08/12/2022 01:00:00 AM;15.912;0
08/12/2022 01:00:30 AM;16.021;0
08/12/2022 01:01:00 AM;16.03;0
08/12/2022 01:01:30 AM;15.967;0
08/12/2022 01:02:00 AM;16.025;0
08/12/2022 01:02:30 AM;16.053;0
08/12/2022 01:03:00 AM;16.192;0
08/12/2022 01:03:30 AM;16.166;0
08/12/2022 01:04:00 AM;16.074;0
08/12/2022 01:04:30 AM;16.416;0
08/12/2022 01:05:00 AM;16.438;0
08/12/2022 01:05:30 AM;16.338;0
08/12/2022 01:06:00 AM;17.087;0
08/12/2022 01:06:30 AM;17.347;0
08/12/2022 01:07:00 AM;17.223;0
08/12/2022 01:07:30 AM;17.28;0
08/12/2022 01:08:00 AM;17.142;0
08/12/2022 01:08:30 AM;16.867;0
08/12/2022 01:09:00 AM;16.677;0
08/12/2022 01:09:30 AM;16.496;0
