IsoDatetime,wt_01,wt_02,wt_03,storage_01,storage_02,storage_03,solar_01,solar_02,solar_03
2022-07-15T00:00:00.0,18.74274171573724,18.773369464346505,18.609679164879633,16.00190108971354,16.028049996382546,15.88829691110073,4.111430167344004,4.118148706792488,4.082241407554375
2022-07-15T00:05:00.0,20.608265247064224,20.64110675927606,20.458821684515843,15.997125639578817,16.02261879927703,15.881120366090146,4.1317439448750015,4.138328328256864,4.101782056901544
2022-07-15T00:10:00.0,22.0146956938985,22.052995894455883,21.861380139011548,15.992694382826512,16.020517770023503,15.881317471351872,4.12658373467514,4.133762983793661,4.09784522818538
2022-07-15T00:15:00.0,18.503462418633205,18.528866730280594,18.368651322601036,16.137071927664504,16.1592273056717,16.019501696531563,4.153023771086784,4.158725661239703,4.1227659915555295
2022-07-15T00:20:00.0,23.671582118978403,23.689920459883325,23.48641918530674,16.10784252367481,16.120321246303373,15.981844381184217,4.161118204043942,4.164341816381634,4.128569266244063
2022-07-15T00:25:00.0,23.81894577081114,23.839530971801253,23.638606242145034,16.107533398273933,16.12145411565785,15.98557900915155,4.175316836360136,4.178925297334895,4.143704409951928
2022-07-15T00:30:00.0,13.355210130705016,13.368118890247981,13.263290612102013,16.074159309755256,16.089696126874138,15.963526158255553,4.189132272395029,4.193181366394209,4.160299852831854
2022-07-15T00:35:00.0,9.58800353082261,9.596965343945822,9.520960119456713,16.183478007211782,16.19860454581995,16.07031622437759,4.181651773365498,4.18556032237873,4.152411880083291
2022-07-15T00:40:00.0,13.271141815821528,13.281628050070676,13.181643029701029,28.630464714280734,28.65308716559822,28.43738473114476,4.1948044801863205,4.198119018077564,4.166515285918052
2022-07-15T00:45:00.0,27.623957973180783,27.657778370072656,27.430115368043253,23.93266906246227,23.961970162875186,23.764728938767252,4.185651607718252,4.190776159339768,4.156280088523721
2022-07-15T00:50:00.0,22.199629687408926,22.209445257401295,22.041378142681356,16.05857950846742,16.06567981209243,15.944104850595682,4.191249775358442,4.193102937150094,4.16137217106373
2022-07-15T00:55:00.0,28.06578110781834,28.07717237607345,27.875930820711943,16.07025952505337,16.076782081346238,15.96155264912552,4.216742741711507,4.218454222590983,4.188218688983656
2022-07-15T01:00:00.0,28.748769062158196,28.76104648920257,28.55358647507064,16.11862032636846,16.125503931878143,16.009186979543053,4.001980458672846,4.003689541347241,3.9748100119066296
2022-07-15T01:05:00.0,28.515422637465818,28.54092369437485,28.327182765048086,16.068794380845496,16.08316454274613,15.962718877683114,3.995128553106917,3.9987013565644327,3.9687553690692656
2022-07-15T01:10:00.0,23.908901858800192,23.922144306116937,23.744935301990967,16.081881517490974,16.090788805245435,15.97159243959816,3.9989365663095877,4.001151461293686,3.9715119751029895
2022-07-15T01:15:00.0,23.494691438880963,23.50198193400039,23.32169502932895,16.073294988520605,16.07828259514535,15.954943899300387,4.004066212136899,4.0053086896239245,3.974583421094071
2022-07-15T01:20:00.0,8.90063908232614,8.908878471034884,8.840400666685152,16.092170471846806,16.107067115386503,15.983260668350377,4.034250705668683,4.037985241964905,4.006947399854319
2022-07-15T01:25:00.0,0.023132742700747895,0.02314921314542466,0.02297468465921652,16.11644025942448,16.127915117426102,16.00632218925809,4.029548046247542,4.03241707258941,4.002015536130362
2022-07-15T01:30:00.0,2.926084494403924,2.9288976393073414,2.906348976506478,16.19839869922954,16.21397187998744,16.089145604163416,4.0436517084140995,4.047539285213906,4.016378551806672
2022-07-15T01:35:00.0,10.213760372609835,10.23067648736111,10.149958477412584,16.12938022862563,16.156093842109854,16.0286254635439,4.058991692607538,4.065714228357521,4.033636548847485
2022-07-15T01:40:00.0,23.693861091214217,23.73062799380313,23.54184270691588,16.138176859494084,16.163219243859867,16.034635289707015,4.053214744029696,4.059504312078228,4.027209562593478
2022-07-15T01:45:00.0,25.892199819969974,25.935450007273264,25.703172859426402,16.186202632758015,16.21323997606848,16.06803466295682,4.010612742261638,4.017312047593354,3.981333115893147
2022-07-15T01:50:00.0,31.107494604304037,31.14073278752341,30.88326762237743,16.163855758131668,16.18112674719891,16.0473445238119,4.018028427518661,4.022321668319739,3.9890659411770844
2022-07-15T01:55:00.0,57.59879436609383,57.68168680116002,57.24262632353222,22.423955098188472,22.456226194525826,22.285294275827358,4.042391511534147,4.048209058230562,4.0173949697180165
2022-07-15T02:00:00.0,40.77280805137882,40.8312225405237,40.51194589193487,20.43001049581151,20.459280214611194,20.299300424317682,4.055056335324708,4.060865943629909,4.029112310302769
2022-07-15T02:05:00.0,62.39483802626083,62.48916279005819,61.92580210848098,20.56767353204362,20.598766503980734,20.41306174143944,4.0155353974710755,4.0216058423967755,3.9853497220192446
2022-07-15T02:10:00.0,20.02789706636862,20.103107934889014,19.927028386136815,16.007502696279126,16.067615756409207,15.926882366274928,4.037425397421638,4.052587162519598,4.01709127197538
2022-07-15T02:15:00.0,14.826429186227974,14.869738700593508,14.749306395978046,15.984083264540018,16.03077440473772,15.90093869308153,4.020082244553253,4.031825315493276,3.999170941107233
2022-07-15T02:20:00.0,23.773639840387016,23.808130829771862,23.61155123639966,16.020661281732494,16.043904186980335,15.911432461932721,4.036208115247306,4.04206387869761,4.008689260616915
2022-07-15T02:25:00.0,25.896415936975057,25.976725291682225,25.789794471027786,15.987905546382436,16.0374868622168,15.922079683416287,4.0442336036747495,4.05677548560106,4.027582569164552
2022-07-15T02:30:00.0,19.167259964215628,19.189855347144423,19.034388869686765,15.986496311753903,16.005342041739734,15.875674876317122,4.026103304164499,4.030849488336797,3.998193589697782
