Timestamp;Reactive Power [kvar];QoS
08/12/2022 12:00:00 AM;25.114;0
08/12/2022 12:00:30 AM;25.057;0
08/12/2022 12:01:00 AM;25.157;0
08/12/2022 12:01:30 AM;25.17;0
08/12/2022 12:02:00 AM;25.239;0
08/12/2022 12:02:30 AM;25.1;0
08/12/2022 12:03:00 AM;25.317;0
08/12/2022 12:03:30 AM;25.175;0
08/12/2022 12:04:00 AM;25.203;0
08/12/2022 12:04:30 AM;25.246;0
08/12/2022 12:05:00 AM;24.898;0
08/12/2022 12:05:30 AM;25.082;0
08/12/2022 12:06:00 AM;25.151;0
08/12/2022 12:06:30 AM;25.195;0
08/12/2022 12:07:00 AM;25.094;0
08/12/2022 12:07:30 AM;25.181;0
08/12/2022 12:08:00 AM;25.238;0
08/12/2022 12:08:30 AM;25.252;0
08/12/2022 12:09:00 AM;25.421;0
08/12/2022 12:09:30 AM;25.282;0
08/12/2022 12:10:00 AM;25.262;0
08/12/2022 12:10:30 AM;25.25;0
08/12/2022 12:11:00 AM;25.068;0
08/12/2022 12:11:30 AM;24.913;0
08/12/2022 12:12:00 AM;24.886;0
08/12/2022 12:12:30 AM;24.984;0
08/12/2022 12:13:00 AM;25.185;0
08/12/2022 12:13:30 AM;25.308;0
08/12/2022 12:14:00 AM;25.373;0
08/12/2022 12:14:30 AM;25.184;0
08/12/2022 12:15:00 AM;25.195;0
08/12/2022 12:15:30 AM;25.269;0
08/12/2022 12:16:00 AM;25.082;0
08/12/2022 12:16:30 AM;25.23;0
08/12/2022 12:17:00 AM;25.278;0
08/12/2022 12:17:30 AM;25.154;0
08/12/2022 12:18:00 AM;25.295;0
08/12/2022 12:18:30 AM;25.359;0
08/12/2022 12:19:00 AM;25.418;0
08/12/2022 12:19:30 AM;25.284;0
08/12/2022 12:20:00 AM;25.198;0
08/12/2022 12:20:30 AM;25.425;0
08/12/2022 12:21:00 AM;25.457;0
08/12/2022 12:21:30 AM;25.577;0
08/12/2022 12:22:00 AM;25.234;0
08/12/2022 12:22:30 AM;25.344;0
08/12/2022 12:23:00 AM;25.447;0
08/12/2022 12:23:30 AM;25.349;0
08/12/2022 12:24:00 AM;25.398;0
08/12/2022 12:24:30 AM;25.4;0
08/12/2022 12:25:00 AM;25.46;0
08/12/2022 12:25:30 AM;25.344;0
08/12/2022 12:26:00 AM;25.349;0
08/12/2022 12:26:30 AM;25.511;0
08/12/2022 12:27:00 AM;25.431;0
08/12/2022 12:27:30 AM;25.59;0
08/12/2022 12:28:00 AM;25.475;0
08/12/2022 12:28:30 AM;25.594;0
08/12/2022 12:29:00 AM;25.556;0
08/12/2022 12:29:30 AM;25.651;0
08/12/2022 12:30:00 AM;25.533;0
08/12/2022 12:30:30 AM;25.733;0
08/12/2022 12:31:00 AM;25.557;0
08/12/2022 12:31:30 AM;25.698;0
08/12/2022 12:32:00 AM;25.686;0
08/12/2022 12:32:30 AM;25.686;0
08/12/2022 12:33:00 AM;25.599;0
08/12/2022 12:33:30 AM;25.706;0
08/12/2022 12:34:00 AM;25.945;0
08/12/2022 12:34:30 AM;25.766;0
08/12/2022 12:35:00 AM;25.784;0
08/12/2022 12:35:30 AM;25.831;0
08/12/2022 12:36:00 AM;25.667;0
08/12/2022 12:36:30 AM;25.736;0
08/12/2022 12:37:00 AM;25.809;0
08/12/2022 12:37:30 AM;25.486;0
08/12/2022 12:38:00 AM;25.657;0
08/12/2022 12:38:30 AM;25.665;0
08/12/2022 12:39:00 AM;25.715;0
08/12/2022 12:39:30 AM;25.696;0
08/12/2022 12:40:00 AM;25.474;0
08/12/2022 12:40:30 AM;25.609;0
08/12/2022 12:41:00 AM;25.549;0
08/12/2022 12:41:30 AM;25.685;0
08/12/2022 12:42:00 AM;25.605;0
08/12/2022 12:42:30 AM;25.54;0
08/12/2022 12:43:00 AM;25.637;0
08/12/2022 12:43:30 AM;25.689;0
08/12/2022 12:44:00 AM;25.914;0
08/12/2022 12:44:30 AM;25.918;0
08/12/2022 12:45:00 AM;25.892;0
08/12/2022 12:45:30 AM;25.927;0
08/12/2022 12:46:00 AM;25.811;0
08/12/2022 12:46:30 AM;25.923;0
08/12/2022 12:47:00 AM;25.906;0
08/12/2022 12:47:30 AM;25.808;0
08/12/2022 12:48:00 AM;25.885;0
08/12/2022 12:48:30 AM;25.873;0
08/12/2022 12:49:00 AM;25.829;0
08/12/2022 12:49:30 AM;25.944;0
08/12/2022 12:50:00 AM;25.928;0
08/12/2022 12:50:30 AM;25.783;0
08/12/2022 12:51:00 AM;25.929;0
08/12/2022 12:51:30 AM;25.934;0
08/12/2022 12:52:00 AM;26.029;0
08/12/2022 12:52:30 AM;26.209;0
08/12/2022 12:53:00 AM;26.004;0
08/12/2022 12:53:30 AM;26.041;0
08/12/2022 12:54:00 AM;25.965;0
08/12/2022 12:54:30 AM;26.052;0
08/12/2022 12:55:00 AM;26.094;0
08/12/2022 12:55:30 AM;26.147;0
08/12/2022 12:56:00 AM;26.031;0
08/12/2022 12:56:30 AM;25.902;0
08/12/2022 12:57:00 AM;24.059;0
08/12/2022 12:57:30 AM;23.047;0
08/12/2022 12:58:00 AM;22.241;0
08/12/2022 12:58:30 AM;22.338;0
08/12/2022 12:59:00 AM;22.283;0
08/12/2022 12:59:30 AM;22.102;0
08/12/2022 01:00:00 AM;22.216;0
08/12/2022 01:00:30 AM;22.201;0
08/12/2022 01:01:00 AM;22.208;0
08/12/2022 01:01:30 AM;22.169;0
08/12/2022 01:02:00 AM;22.337;0
08/12/2022 01:02:30 AM;25.629;0
08/12/2022 01:03:00 AM;25.506;0
08/12/2022 01:03:30 AM;25.657;0
08/12/2022 01:04:00 AM;25.592;0
08/12/2022 01:04:30 AM;25.462;0
08/12/2022 01:05:00 AM;25.471;0
08/12/2022 01:05:30 AM;25.524;0
08/12/2022 01:06:00 AM;25.212;0
08/12/2022 01:06:30 AM;25.427;0
08/12/2022 01:07:00 AM;25.445;0
08/12/2022 01:07:30 AM;25.466;0
08/12/2022 01:08:00 AM;25.408;0
08/12/2022 01:08:30 AM;25.515;0
08/12/2022 01:09:00 AM;25.378;0
08/12/2022 01:09:30 AM;25.433;0
08/12/2022 01:10:00 AM;25.468;0
08/12/2022 01:10:30 AM;25.476;0
08/12/2022 01:11:00 AM;25.561;0
08/12/2022 01:11:30 AM;25.534;0
08/12/2022 01:12:00 AM;25.593;0
08/12/2022 01:12:30 AM;25.565;0
08/12/2022 01:13:00 AM;25.666;0
08/12/2022 01:13:30 AM;25.578;0
08/12/2022 01:14:00 AM;25.533;0
08/12/2022 01:14:30 AM;25.594;0
08/12/2022 01:15:00 AM;25.595;0
08/12/2022 01:15:30 AM;25.538;0
08/12/2022 01:16:00 AM;25.578;0
08/12/2022 01:16:30 AM;25.61;0
08/12/2022 01:17:00 AM;25.485;0
08/12/2022 01:17:30 AM;25.429;0
08/12/2022 01:18:00 AM;25.475;0
08/12/2022 01:18:30 AM;25.573;0
08/12/2022 01:19:00 AM;25.621;0
08/12/2022 01:19:30 AM;25.478;0
08/12/2022 01:20:00 AM;25.504;0
08/12/2022 01:20:30 AM;25.606;0
08/12/2022 01:21:00 AM;25.581;0
08/12/2022 01:21:30 AM;25.483;0
08/12/2022 01:22:00 AM;25.603;0
08/12/2022 01:22:30 AM;25.506;0
08/12/2022 01:23:00 AM;25.471;0
08/12/2022 01:23:30 AM;25.481;0
08/12/2022 01:24:00 AM;25.457;0
08/12/2022 01:24:30 AM;25.433;0
08/12/2022 01:25:00 AM;25.671;0
08/12/2022 01:25:30 AM;25.562;0
08/12/2022 01:26:00 AM;25.639;0
08/12/2022 01:26:30 AM;25.708;0
08/12/2022 01:27:00 AM;25.58;0
08/12/2022 01:27:30 AM;25.6;0
08/12/2022 01:28:00 AM;25.487;0
08/12/2022 01:28:30 AM;25.522;0
08/12/2022 01:29:00 AM;25.757;0
08/12/2022 01:29:30 AM;25.624;0
08/12/2022 01:30:00 AM;25.583;0
08/12/2022 01:30:30 AM;25.64;0
08/12/2022 01:31:00 AM;25.621;0
08/12/2022 01:31:30 AM;25.68;0
08/12/2022 01:32:00 AM;25.676;0
08/12/2022 01:32:30 AM;25.735;0
08/12/2022 01:33:00 AM;25.676;0
08/12/2022 01:33:30 AM;25.68;0
08/12/2022 01:34:00 AM;25.673;0
08/12/2022 01:34:30 AM;25.661;0
08/12/2022 01:35:00 AM;25.739;0
08/12/2022 01:35:30 AM;25.719;0
08/12/2022 01:36:00 AM;25.897;0
08/12/2022 01:36:30 AM;25.882;0
08/12/2022 01:37:00 AM;25.828;0
08/12/2022 01:37:30 AM;25.931;0
08/12/2022 01:38:00 AM;25.864;0
08/12/2022 01:38:30 AM;25.823;0
08/12/2022 01:39:00 AM;25.775;0
08/12/2022 01:39:30 AM;25.805;0
08/12/2022 01:40:00 AM;25.703;0
08/12/2022 01:40:30 AM;25.758;0
08/12/2022 01:41:00 AM;25.766;0
08/12/2022 01:41:30 AM;25.904;0
08/12/2022 01:42:00 AM;25.819;0
08/12/2022 01:42:30 AM;25.63;0
08/12/2022 01:43:00 AM;25.8;0
08/12/2022 01:43:30 AM;25.744;0
08/12/2022 01:44:00 AM;25.831;0
08/12/2022 01:44:30 AM;25.846;0
08/12/2022 01:45:00 AM;25.909;0
08/12/2022 01:45:30 AM;25.689;0
08/12/2022 01:46:00 AM;25.667;0
08/12/2022 01:46:30 AM;25.716;0
08/12/2022 01:47:00 AM;25.801;0
08/12/2022 01:47:30 AM;25.787;0
08/12/2022 01:48:00 AM;25.751;0
08/12/2022 01:48:30 AM;25.713;0
08/12/2022 01:49:00 AM;25.757;0
08/12/2022 01:49:30 AM;25.659;0
08/12/2022 01:50:00 AM;25.616;0
