IsoDatetime,wt,storage,solar
2022-05-13T00:00:00,6.090062,-434.927612,-0.039842
2022-05-13T00:05:00,6.057765,-414.491364,-0.015161
2022-05-13T00:10:00,5.439269,-451.580566,-0.052143
2022-05-13T00:15:00,4.977744,-459.547363,-0.031614
2022-05-13T00:20:00,5.757734,-458.263824,-0.047975
2022-05-13T00:25:00,6.012053,-455.681549,-0.033444
2022-05-13T00:30:00,5.06313,-438.342926,-0.045853
2022-05-13T00:35:00,4.145465,-465.37265,-0.071887
2022-05-13T00:40:00,5.200272,-448.816498,-0.028202
2022-05-13T00:45:00,5.827557,-435.777435,-0.046709
2022-05-13T00:50:00,5.006247,-447.326904,-0.048153
2022-05-13T00:55:00,5.158691,-446.74411,-0.064202
2022-05-13T01:00:00,5.746033,-445.131927,0.004703
2022-05-13T01:05:00,5.525825,-466.150269,-0.024741
2022-05-13T01:10:00,4.93979,-478.515411,-0.016253
2022-05-13T01:15:00,5.671016,-455.605255,-0.016362
2022-05-13T01:20:00,4.939893,-443.145844,0.034596
2022-05-13T01:25:00,4.601315,-458.52243,0.009223
2022-05-13T01:30:00,4.580065,-506.450317,0.081591
2022-05-13T01:35:00,4.369405,-477.855682,0.02664
2022-05-13T01:40:00,3.334428,-470.99176,0.023538
2022-05-13T01:45:00,4.169524,-474.94751,-0.004062
2022-05-13T01:50:00,4.180521,-468.345612,0.026954
2022-05-13T01:55:00,4.308703,-474.813202,0.001124
2022-05-13T02:00:00,4.16876,-471.450867,0.003418
2022-05-13T02:05:00,3.658659,-477.240936,0.010676
2022-05-13T02:10:00,4.38587,-473.16629,0.038992
2022-05-13T02:15:00,4.404881,-470.993927,0.045931
2022-05-13T02:20:00,4.22711,-479.621277,0.050463
2022-05-13T02:25:00,4.386002,-463.744873,0.042951
2022-05-13T02:30:00,4.126784,-470.623993,0.060166
2022-05-13T02:35:00,3.800431,-490.780182,0.018506
2022-05-13T02:40:00,-11.002743,-491.282074,-0.007632
2022-05-13T02:45:00,4.237673,-482.724396,0.024138
2022-05-13T02:50:00,4.409657,-488.614502,6.8e-05
2022-05-13T02:55:00,4.307137,-478.300995,0.007442
2022-05-13T03:00:00,4.450427,-468.933685,0.013617
2022-05-13T03:05:00,4.52922,-463.42569,0.009896
2022-05-13T03:10:00,4.525958,-499.307312,-0.006869
2022-05-13T03:15:00,4.180429,-464.748138,0.012648
2022-05-13T03:20:00,4.607706,-460.935333,-0.042102
2022-05-13T03:25:00,4.367019,-457.581451,-0.011083
2022-05-13T03:30:00,4.857594,-464.528198,-0.049548
2022-05-13T03:35:00,4.260381,-489.593048,-0.073493
2022-05-13T03:40:00,4.369371,-460.000244,-0.095239
2022-05-13T03:45:00,4.651206,-463.483307,-0.047224
2022-05-13T03:50:00,5.236853,-453.821503,-0.049775
2022-05-13T03:55:00,4.196433,-464.947937,-0.041557
2022-05-13T04:00:00,4.241145,-448.266693,-0.042977
2022-05-13T04:05:00,4.094893,-455.589752,1.119585
2022-05-13T04:10:00,4.057783,-468.225433,1.086365
2022-05-13T04:15:00,4.408247,-449.962006,1.094477
2022-05-13T04:20:00,4.898756,-438.265076,1.113204
2022-05-13T04:25:00,5.483195,-425.597778,1.055115
2022-05-13T04:30:00,6.054603,-406.720551,1.928163
