IsoDatetime,SOURCEBUS.1,SOURCEBUS.2,SOURCEBUS.3
2022-05-13T01:15:00,(1.0232002756609888+0j),(-0.5178785658085746+0.8969919881313542j),(-0.5199101002011398-0.9005107089166006j)
2022-05-13T01:20:00,(1.023469170549433+0j),(-0.5175977392161049+0.8965055822050801j),(-0.5195159273064721-0.8998279814360695j)
2022-05-13T01:25:00,(1.0233816665222857+0j),(-0.5171486239690589+0.8957276917787427j),(-0.5194266247579941-0.8996733048848603j)
2022-05-13T01:30:00,(1.025641999748508+0j),(-0.5151459858934716+0.8922590208826535j),(-0.519726877453157-0.9001933578079921j)
2022-05-13T01:35:00,(1.02223461595897+0j),(-0.5177437431504103+0.896758468437402j),(-0.5192817999294589-0.8994224609236398j)
2022-05-13T01:40:00,(1.0222716736810022+0j),(-0.5164574924554706+0.8945306168824955j),(-0.5194726855046526-0.8997530844383074j)
2022-05-13T01:45:00,(1.0215256951593714+0j),(-0.5166607532695571+0.8948826749396813j),(-0.519197408872963-0.8992762913260846j)
2022-05-13T01:50:00,(1.021471607613033+0j),(-0.5165301446366332+0.8946564541515498j),(-0.5186204302395843-0.8982769350181911j)
2022-05-13T01:55:00,(1.021340593255582+0j),(-0.5169076440536471+0.8953103023216458j),(-0.5194813830521732-0.8997681490325142j)
2022-05-13T02:00:00,(1.020655942245399+0j),(-0.5159791651142432+0.8937021296248404j),(-0.518778273187807-0.8985503270241291j)
2022-05-13T02:05:00,(1.0182986944077868+0j),(-0.5150863056927464+0.8921556517427915j),(-0.5179148005087046-0.8970547484729763j)
2022-05-13T02:10:00,(1.0206225925328143+0j),(-0.5152629330102202+0.8924615792306605j),(-0.5186058266064048-0.898251640783549j)
2022-05-13T02:15:00,(1.021466107398239+0j),(-0.5156867897579334+0.8931957206528308j),(-0.5187338556591624-0.8984733936077702j)
2022-05-13T02:20:00,(1.020496246714549+0j),(-0.515064157478259+0.8921172899100022j),(-0.518271363826607-0.8976723342556986j)
2022-05-13T02:25:00,(1.0212830820293521+0j),(-0.5163001728656139+0.894258131359838j),(-0.5191295577346678-0.899158769707206j)
2022-05-13T02:30:00,(1.0195057310265965+0j),(-0.5154224839069614+0.8927379294902097j),(-0.5180683970045317-0.8973207854076131j)
2022-05-13T02:35:00,(1.020157102295562+0j),(-0.5160264979859991+0.8937841125635899j),(-0.5181459846862939-0.897455171214467j)
2022-05-13T02:40:00,(1.02024439098427+0j),(-0.5162153480169208+0.8941112104121572j),(-0.5183034807880038-0.8977279624646224j)
2022-05-13T02:45:00,(1.0202906216080232+0j),(-0.51615847639701+0.8940127058769629j),(-0.5190418895885254-0.8990069240238819j)
2022-05-13T02:50:00,(1.0195804018311647+0j),(-0.5154987135095321+0.892869963034903j),(-0.518574247043625-0.8981969433763335j)
2022-05-13T02:55:00,(1.0192881196188976+0j),(-0.5153650005272483+0.8926383653559559j),(-0.518515324315893-0.8980948862181811j)
2022-05-13T03:00:00,(1.0198592981588461+0j),(-0.5149270849431055+0.8918798733147941j),(-0.5182378726344036-0.8976143258091963j)
2022-05-13T03:05:00,(1.0187471739894651+0j),(-0.5151161653831104+0.8922073702436001j),(-0.5187426874614256-0.8984886907380124j)
2022-05-13T03:10:00,(1.017795703485296+0j),(-0.5147448419011257+0.8915642191067593j),(-0.5188117949195089-0.8986083883665944j)
2022-05-13T03:15:00,(1.0185740206301153+0j),(-0.5128369113939394+0.888259586531002j),(-0.5179922432438007-0.8971888832248398j)
2022-05-13T03:20:00,(1.0200097958027265+0j),(-0.5118755682638816+0.8865944913862347j),(-0.5168098514105496-0.8951409204951942j)
2022-05-13T03:25:00,(1.0187153482488212+0j),(-0.5135415511751462+0.8894800584330863j),(-0.518057958674435-0.8973027056895398j)
2022-05-13T03:30:00,(1.0184802148294958+0j),(-0.5151360726440373+0.8922418506309651j),(-0.5185501694448671-0.8981552397519608j)
2022-05-13T03:35:00,(1.0170832419374896+0j),(-0.5151042433171683+0.8921867206196572j),(-0.5184603466813921-0.8979996621619457j)
2022-05-13T03:40:00,(1.018072653936162+0j),(-0.5147215502792952+0.8915238768343582j),(-0.5181942949640085-0.8975388470699964j)
2022-05-13T03:45:00,(1.0191060197343746+0j),(-0.516056948363675+0.8938368541648342j),(-0.5186696687384312-0.8983622185998822j)
2022-05-13T03:50:00,(1.0187143157020278+0j),(-0.5158862673204077+0.8935412259260064j),(-0.5185257848611152-0.898113004413981j)
2022-05-13T03:55:00,(1.019021795380589+0j),(-0.515373250715252+0.8926526551007502j),(-0.5178788438981593-0.8969924697966438j)
2022-05-13T04:00:00,(1.0190432895572827+0j),(-0.5153882414006965+0.8926786197295802j),(-0.5182996674530593-0.8977213575747525j)
2022-05-13T04:05:00,(1.0153922573049745+0j),(-0.5144122832873438+0.8909882106911944j),(-0.5173819243008773-0.8961317798068746j)
2022-05-13T04:10:00,(1.0161621299600152+0j),(-0.5140236170325829+0.8903150209907611j),(-0.5176616560110636-0.8966162893414056j)
2022-05-13T04:15:00,(1.0140541305823845+0j),(-0.5124604735423698+0.8876075770461913j),(-0.5178133890877868-0.8968790987394788j)
2022-05-13T04:20:00,(1.0150376887946941+0j),(-0.5136238649943844+0.889622630150172j),(-0.5172688733810897-0.8959359698699603j)
2022-05-13T04:25:00,(1.0141851413193257+0j),(-0.5114485361427+0.8858548500558843j),(-0.5169946325750543-0.8954609708603982j)
2022-05-13T04:30:00,(1.0146471768645728+0j),(-0.511050558743127+0.8851655329795596j),(-0.5161660761313049-0.8940258690028857j)
2022-05-13T04:35:00,(1.0112955685121154+0j),(-0.5114689996818941+0.8858902939454708j),(-0.5143490773661857-0.8908787348244095j)
2022-05-13T04:40:00,(1.0150615371363623+0j),(-0.510944951720375+0.8849826162505171j),(-0.51652097426586-0.8946405706034466j)
2022-05-13T04:45:00,(1.0126419660667734+0j),(-0.512255020123276+0.8872517212857319j),(-0.5153359474273715-0.8925880439108517j)
2022-05-13T04:50:00,(1.0115146267924824+0j),(-0.5115146884026675+0.8859694291311833j),(-0.5140143032657211-0.8902988890733463j)
2022-05-13T04:55:00,(1.0110175926220406+0j),(-0.5104881130394109+0.8841913484442242j),(-0.5136096441827498-0.8895979989818958j)
2022-05-13T05:00:00,(1.0086003415422593+0j),(-0.5111980570561854+0.8854210075518074j),(-0.5129633676282928-0.8884786151538359j)
2022-05-13T05:05:00,(1.0188770365085402+0j),(-0.5147745330704236+0.8916156457205195j),(-0.5183523081989848-0.8978125340212435j)
2022-05-13T05:10:00,(1.019877320219006+0j),(-0.5135179715852641+0.889439217385389j),(-0.5191686365636604-0.8992264562245216j)
2022-05-13T05:15:00,(1.0200811978032742+0j),(-0.5107938255607398+0.8847208580636761j),(-0.5177875600297263-0.8968343614986064j)
2022-05-13T05:20:30,(1.0127168483348028+0j),(-0.5112604207976846+0.8855290247206342j),(-0.5155236496737094-0.892913153738204j)
2022-05-13T05:25:00,(1.0156189850100008+0j),(-0.511357749060787+0.8856976022173397j),(-0.5163797271054373-0.8943959233451695j)
2022-05-13T05:30:00,(1.0143314775105234+0j),(-0.5105823496356697+0.8843545710168772j),(-0.5180140812125149-0.897226707696187j)
2022-05-13T05:35:00,(1.0095080762450936+0j),(-0.5118449629038674+0.886541481347706j),(-0.5159272813274521-0.8936122642700294j)
2022-05-13T05:40:00,(1.013793405457395+0j),(-0.5110016390583316+0.8850808016000036j),(-0.5167039364155255-0.8949574703425293j)
2022-05-13T05:45:00,(1.0133487116972602+0j),(-0.5124973896408616+0.8876715176043963j),(-0.5155028327350606-0.8928770977428059j)
2022-05-13T05:50:00,(1.0222473788003712+0j),(-0.5149585277258548+0.8919343338120473j),(-0.5193024585043354-0.8994582426249381j)
2022-05-13T05:55:00,(1.022664425456825+0j),(-0.5157229862246101+0.8932584147721694j),(-0.5211335475527289-0.9026297818899386j)
2022-05-13T06:00:00,(1.0199251516905359+0j),(-0.513392486189885+0.8892218703049845j),(-0.5183338606103454-0.8977805818604431j)
2022-05-13T06:05:00,(1.0177932314467164+0j),(-0.5168073492943548+0.8951365867028186j),(-0.5196180493087241-0.9000048619325409j)
2022-05-13T06:10:00,(1.0184861103172649+0j),(-0.513930035472232+0.8901529329735818j),(-0.5184177429405865-0.897925870318278j)
2022-05-13T06:15:00,(1.0188954955657428+0j),(-0.5113362047591922+0.885660286392364j),(-0.5179895466355623-0.8971842125623628j)
2022-05-13T06:20:00,(1.0207538858497318+0j),(-0.5113459152812339+0.8856771055099083j),(-0.519464450736947-0.8997388214022529j)
2022-05-13T06:25:00,(1.021028111369771+0j),(-0.5148996328541764+0.8918323249019953j),(-0.519774539828377-0.9002759114634824j)
2022-05-13T06:30:00,(1.0193042845723872+0j),(-0.5159951727439919+0.893729855652874j),(-0.5185147242547511-0.8980938468817956j)
2022-05-13T06:35:00,(1.0190834908448552+0j),(-0.5140610192826622+0.8903798035882158j),(-0.51955591608264-0.8998972440281248j)
2022-05-13T06:40:00,(1.0177485908797044+0j),(-0.5143924956067274+0.8909539374230029j),(-0.5193638181678959-0.8995645206797601j)
2022-05-13T06:45:00,(1.0158713306165694+0j),(-0.5151469498048706+0.8922606904261704j),(-0.5184697890182923-0.8980160167691991j)
2022-05-13T06:50:00,(1.0152943300788302+0j),(-0.5149690974918467+0.8919526411837695j),(-0.5173172991525653-0.8960198457665517j)
2022-05-13T06:55:00,(1.0142713094474451+0j),(-0.5163110403530018+0.8942769544001444j),(-0.5178376429629162-0.8969211076834833j)
2022-05-13T07:00:00,(1.0126332591273266+0j),(-0.5144864820585424+0.8911167267327695j),(-0.5179159162032898-0.8970566809126835j)
2022-05-13T07:05:00,(1.009423159492271+0j),(-0.5107740429251595+0.8846865935337433j),(-0.5160067575619025-0.8937499211460916j)
2022-05-13T07:10:00,(1.009202443724273+0j),(-0.508711783838357+0.8811146560170309j),(-0.5135963824830947-0.8895750290442984j)
2022-05-13T07:15:00,(1.0164635996518954+0j),(-0.5163000466688763+0.8942579127806766j),(-0.5193418414085039-0.8995264558159075j)
2022-05-13T07:20:00,(1.0131002299993792+0j),(-0.5160464266015826+0.8938186299383049j),(-0.5188712336204659-0.898711339216588j)
2022-05-13T07:25:00,(1.01995442530275+0j),(-0.5149902918009343+0.8919893508039405j),(-0.51910880321833-0.8991228218304221j)
2022-05-13T07:30:00,(1.0176400151437242+0j),(-0.5138994207069251+0.890099906644608j),(-0.5181094356093588-0.8973918663562455j)
2022-05-13T07:35:00,(1.0064898867242407+0j),(-0.5133761026380386+0.8891934931607781j),(-0.5165193156205702-0.8946376977455327j)
2022-05-13T07:40:00,(1.0072321405395586+0j),(-0.5138029213860641+0.8899327649179812j),(-0.5152265798883993-0.8923986137766532j)
2022-05-13T07:45:00,(1.004786859668354+0j),(-0.5112400088438136+0.8854936701794477j),(-0.5157533118651504-0.8933109403223572j)
2022-05-13T07:50:00,(1.0095482617690907+0j),(-0.5121272525281654+0.8870304213194398j),(-0.5150795186655627-0.892143896266877j)
2022-05-13T07:55:00,(1.0052407228702784+0j),(-0.510894747062837+0.8848956592328846j),(-0.5158816671408574-0.893533258181301j)
2022-05-13T08:00:00,(1.013531838099855+0j),(-0.5118142502867647+0.8864882855344508j),(-0.5178350666356267-0.8969166453537212j)
2022-05-13T08:05:00,(1.0155988603528203+0j),(-0.5138887682050141+0.8900814559700706j),(-0.5203261445819813-0.9012313189224215j)
2022-05-13T08:10:00,(1.0121430531279891+0j),(-0.5171525251818542+0.895734448877515j),(-0.5182433237450774-0.8976237674098411j)
2022-05-13T08:15:00,(1.0248916464295021+0j),(-0.520127836910414+0.9008878399597363j),(-0.5240127759737194-0.9076167518016904j)
2022-05-13T08:20:00,(1.020494046503137+0j),(-0.5187139324654968+0.8984388856240922j),(-0.5223107186334036-0.9046687020108679j)
2022-05-13T08:25:00,(1.0237758760187612+0j),(-0.5187145220637435+0.8984399068382116j),(-0.5219774872860387-0.904091528386557j)
2022-05-13T08:30:00,(1.019166327269519+0j),(-0.5158271366304114+0.8934388085666459j),(-0.5214025099035691-0.9030956383469166j)
2022-05-13T08:35:00,(1.0242284743544439+0j),(-0.5159003067850385+0.8935655429920579j),(-0.5217209381533421-0.9036471722540889j)
2022-05-13T08:40:00,(1.0228468005645186+0j),(-0.5144417743908553+0.8910392907808475j),(-0.5198311552204777-0.9003739721990914j)
2022-05-13T08:45:00,(1.012947728821622+0j),(-0.5173680551941936+0.896107757809443j),(-0.5212394473532648-0.9028132057249778j)
2022-05-13T08:50:00,(1.0254187210641417+0j),(-0.5200628081923555+0.900775206916108j),(-0.5234448641823161-0.9066330997247624j)
2022-05-13T08:55:00,(1.0181381982786688+0j),(-0.5202955268376607+0.9011782874336451j),(-0.5224741335535249-0.9049517449552328j)
2022-05-13T09:00:00,(1.0337191699954391+0j),(-0.5217821232422649+0.9037531479367689j),(-0.5265627872987788-0.9120335009765691j)
2022-05-13T09:05:00,(1.0328686426385365+0j),(-0.5227342067201409+0.905402204893497j),(-0.5260537260882476-0.9111517810957666j)
2022-05-13T09:10:00,(1.03247515568307+0j),(-0.5221744674876612+0.9044327081038523j),(-0.5257969895196066-0.9107071003147197j)
2022-05-13T09:15:00,(1.0335827766235492+0j),(-0.5231962668809133+0.9062025165681082j),(-0.526737821650926-0.9123366693675582j)
2022-05-13T09:20:00,(1.02286211412545+0j),(-0.5231545791088306+0.9061303112288066j),(-0.5236595671079292-0.9070049761004578j)
2022-05-13T09:25:00,(1.029632072606082+0j),(-0.5185703623440032+0.8981902148792165j),(-0.5248411477380183-0.9090515337850115j)
2022-05-13T09:30:00,(1.0311536955887721+0j),(-0.5218992414028677+0.9039560025414219j),(-0.5267376628493359-0.9123363943151358j)
2022-05-13T09:35:00,(1.028720241063455+0j),(-0.5183759132677178+0.8978534191996055j),(-0.5222657507800982-0.9045908154042356j)
2022-05-13T09:40:00,(1.0355758291167327+0j),(-0.5206576742174347+0.9018055450952417j),(-0.5278323676724889-0.9142324786881275j)
2022-05-13T09:45:00,(1.0339182180337338+0j),(-0.5197911109337607+0.9003046134599445j),(-0.5264661734275085-0.911866160842813j)
2022-05-13T09:50:00,(1.0269432823394449+0j),(-0.5235526863177936+0.90681985314159j),(-0.5281585293525808-0.9147974072895285j)
2022-05-13T09:55:00,(1.031287422173224+0j),(-0.5207281081603913+0.90192754026302j),(-0.5262296977999036-0.9114565730410498j)
2022-05-13T10:00:00,(1.0244641958416054+0j),(-0.5230866483566007+0.906012651714548j),(-0.5269761138925836-0.9127494036371586j)
2022-05-13T10:05:00,(1.0343402592884074+0j),(-0.5229050333304186+0.9056980852617825j),(-0.5284216406938292-0.9152531295006185j)
2022-05-13T10:10:00,(1.0190960735206593+0j),(-0.5183552245824249+0.8978175853455362j),(-0.5211217974832507-0.9026094301726099j)
2022-05-13T10:15:00,(1.010350082655244+0j),(-0.5133173059376499+0.8890916542883875j),(-0.5160728886562241-0.8938644635614168j)
2022-05-13T10:20:00,(1.0131112933254836+0j),(-0.5157461015762915+0.8932984517357162j),(-0.5207933924285613-0.9020406159324253j)
2022-05-13T10:25:00,(1.0185086754732862+0j),(-0.5155590663931287+0.8929744972956755j),(-0.5205936391618836-0.9016946331255616j)
2022-05-13T10:30:00,(1.0230315234470095+0j),(-0.5181069113444317+0.8973874942011401j),(-0.5251642512470667-0.9096111654787871j)
2022-05-13T10:35:00,(1.024939411240792+0j),(-0.5146384622429614+0.891379964133927j),(-0.5208797709581924-0.9021902279344294j)
2022-05-13T10:40:00,(1.023606876398674+0j),(-0.5178861518725933+0.897005127579664j),(-0.5239285860305504-0.9074709305426353j)
2022-05-13T10:45:00,(1.015074798598637+0j),(-0.515329483092372+0.8925768473541956j),(-0.5203111431012314-0.901205335595574j)
2022-05-13T10:50:00,(1.0180220647417195+0j),(-0.5142146707374706+0.8906459357146007j),(-0.5187456176837117-0.8984937660318894j)
2022-05-13T10:55:00,(1.017521286339178+0j),(-0.5166023198276662+0.8947814652494653j),(-0.5181438350628456-0.8974514479574373j)
2022-05-13T11:00:00,(1.0151619342701947+0j),(-0.5168756811694388+0.8952549409822406j),(-0.5219412247461451-0.9040287198250501j)
2022-05-13T11:05:00,(1.0202581463803944+0j),(-0.5194499030676999+0.8997136240999851j),(-0.5231335101733399-0.9060938187620753j)
2022-05-13T11:10:00,(1.0251455385211656+0j),(-0.5213281371090002+0.9029668208880226j),(-0.5219054743674484-0.9039667983527573j)
2022-05-13T11:15:00,(1.017246690300723+0j),(-0.5173656600303016+0.8961036092638897j),(-0.5187348906641897-0.8984751862890635j)
2022-05-13T11:20:00,(1.017273422598964+0j),(-0.5142710246513079+0.8907435435565725j),(-0.5198450616090072-0.9003980587705743j)
2022-05-13T11:25:00,(1.0231942559108023+0j),(-0.5169428082219434+0.8953712084477407j),(-0.5203179679106281-0.9012171565122009j)
2022-05-13T11:30:00,(1.0171377142585+0j),(-0.5142952068675705+0.8907854283837785j),(-0.5193370579203964-0.8995181705714679j)
2022-05-13T11:35:00,(1.0232148148662557+0j),(-0.5149317251559075+0.8918879103991252j),(-0.5220330036038435-0.9041876854696443j)
2022-05-13T11:40:00,(1.0206213201820464+0j),(-0.5163184236036656+0.8942897425654194j),(-0.5215100782048145-0.9032819521099579j)
2022-05-13T11:45:00,(1.014242122028967+0j),(-0.5146883133017401+0.8914663087005429j),(-0.5200202643670658-0.900701518849158j)
2022-05-13T11:50:00,(1.0214875287554899+0j),(-0.5178544881609757+0.896950284422386j),(-0.5205607958597176-0.9016377468575216j)
2022-05-13T11:55:00,(1.0167670111667841+0j),(-0.5133129035068744+0.8890840290546075j),(-0.5183660325826237-0.8978363053510086j)
2022-05-13T12:00:00,(1.0115256968719446+0j),(-0.5096343716960569+0.8827126250610131j),(-0.5181473777729386-0.897457584111315j)
2022-05-13T12:05:00,(1.0152739220894444+0j),(-0.5154483580946029+0.8927827448978091j),(-0.5191533013806164-0.8991998949083458j)
2022-05-13T12:10:00,(1.0195068380911332+0j),(-0.516321870500966+0.894295712766672j),(-0.519126348617615-0.8991532113534231j)
2022-05-13T12:15:00,(1.0192947050779793+0j),(-0.5164086096879905+0.8944459494456056j),(-0.5205597676856244-0.9016359660077534j)
2022-05-13T12:20:00,(1.0123418360430938+0j),(-0.5153588989574236+0.8926277971270135j),(-0.5193907909473165-0.899611238904138j)
2022-05-13T12:25:00,(1.0219267458640795+0j),(-0.5170920612417347+0.8956297222612024j),(-0.5205912526906703-0.9016904996361693j)
2022-05-13T12:30:00,(1.018289851360031+0j),(-0.5147907594929125+0.8916437507086953j),(-0.5189274509580422-0.8988087105015364j)
2022-05-13T12:35:00,(1.0303582622785104+0j),(-0.5200419375360291+0.9007390578789634j),(-0.5256134485619599-0.9103891980508058j)
2022-05-13T12:40:00,(1.0276286634602687+0j),(-0.5213749734986692+0.9030479438945724j),(-0.5228547906203709-0.9056110623352699j)
2022-05-13T12:45:00,(1.0259142918643056+0j),(-0.5183249517946469+0.897765151339018j),(-0.5222578868449744-0.9045771946690538j)
2022-05-13T12:50:00,(1.034757663276889+0j),(-0.5227389899732858+0.9054104897309695j),(-0.5294952571304026-0.9171126877166046j)
2022-05-13T12:55:00,(1.0292091683390137+0j),(-0.521644103995262+0.9035140915885372j),(-0.5254424667282726-0.9100930488276879j)
2022-05-13T13:00:00,(1.024870274574945+0j),(-0.520966033817315+0.902339639589236j),(-0.5229379973339504-0.9057551805907205j)
2022-05-13T13:05:00,(1.0247383968837458+0j),(-0.5237856185682942+0.9072233036341784j),(-0.525669073695761-0.910485543608727j)
2022-05-13T13:10:00,(1.03894878796122+0j),(-0.527251327468667+0.9132260875338677j),(-0.5291206354061943-0.9164638238566567j)
2022-05-13T13:15:00,(1.0303964042883353+0j),(-0.5212628579628854+0.9028537540902771j),(-0.5255476068416831-0.9102751568460286j)
2022-05-13T13:20:00,(1.0368098578229137+0j),(-0.5206921545402937+0.901865266766295j),(-0.5276025436940316-0.9138344118806419j)
2022-05-13T13:25:00,(1.0244723709789763+0j),(-0.5176111454030654+0.8965288024020316j),(-0.5225287120035248-0.905046277603631j)
2022-05-13T13:30:00,(1.0175266073978497+0j),(-0.5119039422004288+0.886643636485945j),(-0.519562344315957-0.8999083780548328j)
2022-05-13T13:35:00,(1.020402440180448+0j),(-0.5102611373234283+0.883798214972058j),(-0.5189243297053595-0.8988033043333066j)
2022-05-13T13:40:00,(1.0175877962075945+0j),(-0.5118774896005983+0.8865978192390461j),(-0.5199515579689766-0.9005825158768624j)
2022-05-13T13:45:00,(1.0249474346266039+0j),(-0.5160925200480104+0.8938984661294139j),(-0.5225047525819407-0.9050047786681271j)
2022-05-13T13:50:00,(1.0230431324695015+0j),(-0.5185980837386056+0.8982382297431245j),(-0.5214666487388622-0.9032067300683828j)
2022-05-13T13:55:00,(1.0128827181286673+0j),(-0.5133765972171082+0.8891943497968549j),(-0.5183791259177142-0.8978589836726262j)
2022-05-13T14:00:00,(1.0180692849706594+0j),(-0.5140136980493787+0.890297840807892j),(-0.5198226589372489-0.9003592562048632j)
2022-05-13T14:05:00,(1.012851827497425+0j),(-0.5126115074745146+0.8878691754903328j),(-0.51994568375682-0.9005723414429528j)
2022-05-13T14:10:00,(1.0199976829630877+0j),(-0.5185472895553734+0.8981502516370375j),(-0.5217490084883147-0.903695791500447j)
2022-05-13T14:15:00,(1.017971123120563+0j),(-0.5159019008990099+0.8935683040784496j),(-0.5201887154510081-0.9009932846851358j)
2022-05-13T14:20:00,(1.0115735028117034+0j),(-0.5194022164503976+0.8996310284559763j),(-0.5222352599690552-0.904538003770345j)
2022-05-13T14:25:00,(1.025600684339745+0j),(-0.5167363012182232+0.8950135278251785j),(-0.5218019280029536-0.9037874507885132j)
2022-05-13T14:30:00,(1.0230429699268857+0j),(-0.5155423864366627+0.8929456067636082j),(-0.5212076032560528-0.9027580501306858j)
2022-05-13T14:35:00,(1.0234293834557158+0j),(-0.5145770352983584+0.8912735695449209j),(-0.5222032107005685-0.9044824928089807j)
2022-05-13T14:40:00,(1.017236568286822+0j),(-0.5113446348180922+0.8856748876826898j),(-0.5168402777691886-0.8951936204942463j)
2022-05-13T14:45:00,(1.0242249786193613+0j),(-0.5174176667934028+0.8961936876199179j),(-0.5240303247654625-0.9076471472006007j)
2022-05-13T14:50:00,(1.0241366391173659+0j),(-0.5196902295340862+0.9001298817501696j),(-0.5228611637877925-0.9056221009850496j)
2022-05-13T14:55:00,(1.025033216139828+0j),(-0.5200987580148632+0.9008374738352143j),(-0.523629719824323-0.906953279088784j)
2022-05-13T15:00:00,(1.0276051113295837+0j),(-0.5174156824243062+0.8961902505918219j),(-0.5222621041630515-0.904584499278235j)
2022-05-13T15:05:00,(1.0270976935191645+0j),(-0.5155021155898397+0.8928758556108468j),(-0.5200995076708764-0.9008387722775175j)
2022-05-13T15:10:00,(1.0216863440962276+0j),(-0.5171263683290563+0.8956891438795032j),(-0.5216305860523671-0.9034906778246298j)
2022-05-13T15:15:00,(1.0201428359892861+0j),(-0.5178412899143531+0.8969274243886648j),(-0.5192067059139782-0.8992923942734831j)
2022-05-13T15:20:00,(1.0234095590545609+0j),(-0.5192287178523591+0.899330520069132j),(-0.5223304671087076-0.9047029073734664j)
2022-05-13T15:25:00,(1.0254876819086423+0j),(-0.5178160076635258+0.8968836342457023j),(-0.5213492486691031-0.9030033871827481j)
2022-05-13T15:30:00,(1.0238326938617026+0j),(-0.5192671250576385+0.8993970433000524j),(-0.5226019234032412-0.905173083467633j)
2022-05-13T15:35:00,(1.0260173143192457+0j),(-0.5172683259492844+0.8959350216902597j),(-0.5233442805104553-0.9064588836946877j)
2022-05-13T15:40:00,(1.0267214707197545+0j),(-0.5180402892392391+0.8972721013300391j),(-0.5227364525721039-0.905406094823203j)
2022-05-13T15:45:00,(1.0179983427074661+0j),(-0.5170009922425642+0.8954719861276448j),(-0.5205849239098241-0.9016795378661939j)
2022-05-13T15:50:00,(1.0188799581648502+0j),(-0.516492193602736+0.8945907210326401j),(-0.5189109839202605-0.8987801887554482j)
2022-05-13T15:55:00,(1.0153933220512734+0j),(-0.5133360560750855+0.8891241304790747j),(-0.5182643345801319-0.8976601592436648j)
2022-05-13T16:00:00,(1.0098317749249552+0j),(-0.5149117997598486+0.8918533986007903j),(-0.5177837795990211-0.8968278136005505j)
2022-05-13T16:05:00,(1.01783621876216+0j),(-0.5089478351105985+0.8815235088137444j),(-0.5165353509391019-0.8946654717319452j)
2022-05-13T16:10:00,(1.0104001190637317+0j),(-0.5150350270528519+0.8920668345331512j),(-0.5190990298502995-0.8991058938604326j)
2022-05-13T16:15:00,(1.022921455962124+0j),(-0.5159271934105438+0.8936121119934772j),(-0.5179438661479872-0.897105091636968j)
2022-05-13T16:20:00,(1.0203269260463854+0j),(-0.5138801871510676+0.8900665931486528j),(-0.5173306903977803-0.8960430400836406j)
2022-05-13T16:25:00,(1.01903601891004+0j),(-0.5131787590561109+0.8888516840503314j),(-0.5157225364968145-0.8932576358207779j)
2022-05-13T16:30:00,(1.0189762720536333+0j),(-0.5155338860327461+0.8929308836321399j),(-0.5175006461652852-0.8963374121079987j)
2022-05-13T16:35:00,(1.0199884891691764+0j),(-0.516198899190467+0.8940827202090145j),(-0.5197309119213411-0.9002003457118685j)
2022-05-13T16:40:00,(1.0257883677127655+0j),(-0.5146322259841766+0.8913691626168625j),(-0.5218735469446443-0.903911498434306j)
2022-05-13T16:45:00,(1.0270641531467193+0j),(-0.5128475526110426+0.8882780176596791j),(-0.5201935458814969-0.901001651236165j)
2022-05-13T16:50:00,(1.0213724693211943+0j),(-0.517994653324288+0.8971930576066941j),(-0.5208786572108122-0.9021882988673802j)
