IsoDatetime,wt,storage,solar
2022-05-13T00:00:00,388.85144,-0.493696,-2.759669
2022-05-13T00:05:00,422.176117,-0.514666,-2.773752
2022-05-13T00:10:00,244.139267,-0.241372,-2.749794
2022-05-13T00:15:00,304.465759,-0.7026,-2.747347
2022-05-13T00:20:00,350.386505,-0.22974,-2.775474
2022-05-13T00:25:00,250.915573,1.194019,-2.760107
2022-05-13T00:30:00,287.460449,-0.282289,-2.761708
2022-05-13T00:35:00,89.165237,-0.198338,-2.729238
2022-05-13T00:40:00,223.061615,-0.125473,-2.759248
2022-05-13T00:45:00,366.506683,-0.48526,-2.761247
2022-05-13T00:50:00,287.769806,-0.457463,-2.750097
2022-05-13T00:55:00,174.157761,0.742772,-2.743532
2022-05-13T01:00:00,200.462997,-0.546482,-2.785449
2022-05-13T01:05:00,266.509369,1.410892,-2.778499
2022-05-13T01:10:00,162.038223,0.99416,-2.78832
2022-05-13T01:15:00,323.238617,-0.582982,-2.809396
2022-05-13T01:20:00,204.485901,0.562571,-2.811898
2022-05-13T01:25:00,151.554337,0.809331,-2.829426
2022-05-13T01:30:00,175.166626,1.425358,-2.848374
2022-05-13T01:35:00,149.358353,-0.242059,-2.808208
2022-05-13T01:40:00,230.905746,-0.284311,-2.806543
2022-05-13T01:45:00,111.301422,-0.327868,-2.79904
2022-05-13T01:50:00,88.691933,-2.339708,-2.80769
2022-05-13T01:55:00,153.574249,1.136603,-2.794109
2022-05-13T02:00:00,74.619644,-0.218831,-2.79108
2022-05-13T02:05:00,41.038181,-0.075643,-2.776595
2022-05-13T02:10:00,117.167488,0.044855,-2.808549
2022-05-13T02:15:00,103.587891,-1.273053,-2.81513
2022-05-13T02:20:00,137.316986,1.144027,-2.807632
2022-05-13T02:25:00,209.965744,-1.810884,-2.793727
2022-05-13T02:30:00,107.072868,-0.142334,-2.805785
2022-05-13T02:35:00,108.765198,-1.953903,-2.778402
2022-05-13T02:40:00,87.856911,1.262151,-2.770015
2022-05-13T02:45:00,106.964828,-0.1216,-2.79119
2022-05-13T02:50:00,64.83506,0.103746,-2.781176
2022-05-13T02:55:00,86.035004,-0.107141,-2.79708
2022-05-13T03:00:00,189.829544,1.068503,-2.791888
2022-05-13T03:05:00,238.905624,-0.084872,-2.776145
2022-05-13T03:10:00,201.73175,0.098497,-2.770959
2022-05-13T03:15:00,126.161606,0.252406,-2.79846
2022-05-13T03:20:00,152.411972,-0.511662,-2.762907
2022-05-13T03:25:00,185.853683,1.266859,-2.782137
2022-05-13T03:30:00,241.207932,-0.258217,-2.759644
2022-05-13T03:35:00,145.085999,1.379248,-2.740485
2022-05-13T03:40:00,132.479279,-0.131727,-2.745422
2022-05-13T03:45:00,196.526398,-0.351139,-2.759055
2022-05-13T03:50:00,162.994278,0.960877,-2.750807
2022-05-13T03:55:00,114.063873,-0.672202,-2.754653
2022-05-13T04:00:00,177.463501,-0.420208,-2.757684
2022-05-13T04:05:00,121.831421,-0.672373,-1.382793
2022-05-13T04:10:00,190.073318,1.191222,-1.387656
2022-05-13T04:15:00,192.527878,0.231853,-1.38998
2022-05-13T04:20:00,304.283417,-0.560989,-1.383428
2022-05-13T04:25:00,325.509888,-0.184261,-1.398748
2022-05-13T04:30:00,450.165131,0.794482,-5.212436
2022-05-13T04:35:00,386.800812,-0.547065,0.0
2022-05-13T04:40:00,535.802246,-0.171465,29.797781
